year,quarter,ratioTTMId,ratioType,organCode,yearReport,numberOfSharesMktCap,marketCap,dividendYield,pe,pb,ps,priceToCashFlow,evToEbitda,cashRatio,quickRatio,currentRatio,ownersEquity,debtPerEquity,debtToEquity,roe,roa,daySaleOutstanding,daysInventoryOutstanding,daysPayableOutstanding,grossMargin,ebitMargin,preTaxProfitMargin,afterTaxProfitMargin,assetTurnover,netInterestMargin,averageYieldOnEarningAssets,averageCostOfFinancing,nonAndInterestIncome,costToIncome,loansGrowth,depositGrowth,equityToLiabilities,equityToLoans,totalEquityTotalAsset,ldrLoanDepositRatio,npl,loansLossReservesToNPLs,loansLossReserveToLoans,provisionToOutstandingLoans,ebit,ebitda,roic,cashCycle,fixedAssetTurnover,financialLeverage,cir,car,equity,casaRatio,nob66,nob69,nob70,bsb113,ratioYearId
2018,1,2698120,RATIO_TTM,VHC,2018,92301883,6830339342000.0,0.0,11.4927632052,2.3940299823,0.8190610613,3.8412080405,8.2409548467,0.0284501185,1.3862541282,1.843572595,0.1146115892,0.4505714038,0.7335551979,0.2120437578,0.1180368098,50.0944034142,59.9049391519,12.2864090488,0.1433525476,0.0869004217,0.0848215062,0.0713186088,1.6562490502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724682685175.0,978985166949.0,0.1749074649,124.2114433882,5.8875595756,0.7335551979,0.0,,,,,,,0.0,
2018,2,2713321,RATIO_TTM,VHC,2018,92301883,9257878864900.0,0.0,11.891315081,2.9165641089,1.1254955831,6.033165742,8.968901822,0.0180618723,1.3261090772,1.7561602707,0.0131684281,0.3885721367,0.6472582032,0.2649752365,0.1552916219,50.8321054672,56.5197558702,12.628040091,0.1650945404,0.1187115507,0.1138755989,0.0947966757,1.6407186603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976473984099.0,1165743676478.0,0.2215388438,121.916655233,6.2503740942,0.6472582032,0.0,,,,,,,0.0,
2018,3,2715464,RATIO_TTM,VHC,2018,92403943,8334835658600.0,0.022172949,6.8325229756,2.2030127241,0.9547630353,7.7193159511,5.7091767665,0.220319176,1.5097955445,1.9699623889,0.0,0.3610109975,0.5852495315,0.3827639509,0.2298532698,53.3769928295,54.3977946151,11.5188411767,0.2088125844,0.1661418034,0.1650311684,0.1397429552,1.6464736233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450375198836.0,1614592037856.0,0.281667388,122.8525448859,7.4339712158,0.5852495315,0.0,,,,,,,0.0,
2018,4,2717291,RATIO_TTM,VHC,2018,92403943,8454960784500.0,0.0218579235,5.8626183104,2.1057479976,0.9119470043,12.4296123522,5.0705075254,0.0192121917,1.2238998922,1.839540857,0.0,0.3161618069,0.5686743355,0.4145511973,0.2543283176,61.7189414564,69.4490719701,12.8059872185,0.2199644684,0.1817810036,0.1820194397,0.1555438776,1.6349961616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685351505475.0,1841653213023.0,0.3189157795,143.6873489074,6.2579258217,0.5686743355,0.0,,,,,,,0.0,
2018,5,12238164,RATIO_YEAR,VHC,2018,92403943,8454960784500.0,0.0772200772,3.3189467593,1.1921065166,0.5162716374,7.0366548617,3.2648543451,0.0192121917,0.9085878697,1.839540857,0.0,0.3161618069,0.5686743355,0.4145511973,0.2543283176,61.7189414564,69.4490719701,12.8059872185,0.2199644684,0.1817810036,0.1820194397,0.1555438776,1.6349961616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685351505475.0,1841653213023.0,0.3189157795,143.6873489074,6.2579258217,0.5686743355,0.0,,,,,,,0.0,12238164.0
2019,1,2723115,RATIO_TTM,VHC,2019,92403943,8362556841500.0,0.0,5.029214324,1.9346428236,0.8983971868,14.8271728062,4.7410588566,0.0252265746,1.2596500826,2.1573683697,0.0,0.2795592428,0.447766463,0.4342600116,0.2794346785,55.8954070914,69.0465321999,12.3653757563,0.2373910365,0.2059650408,0.2085350981,0.1784920773,1.5654815973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917185835352.0,2008598760676.0,0.3466295053,138.3384770108,7.6556993946,0.447766463,0.0,,,,,,,0.0,
2019,2,2725520,RATIO_TTM,VHC,2019,92403943,7429277017200.0,0.0,4.2371563871,1.6372454601,0.8170083708,8.4115296763,4.2471213051,0.0432951153,1.5183718982,2.644645038,0.0,0.2191300399,0.3773351341,0.4205734105,0.282604562,55.880044356,86.2459858079,12.8978788956,0.2403074573,0.2000987813,0.219993747,0.192722814,1.4663638012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819552076289.0,1966132728105.0,0.3289135004,154.1636615152,7.0322420064,0.3773351341,0.0,,,,,,,0.0,
2019,3,2731569,RATIO_TTM,VHC,2019,181946026,7004922001000.0,0.0,5.0130719215,1.4619500914,0.8289805874,11.3358141513,5.0484951704,0.0439752853,1.7096592875,2.7637324764,0.0,0.2102534105,0.356498229,0.3161795499,0.2208373816,59.8281269945,100.215029902,13.3776946851,0.2131206541,0.167182002,0.1862405622,0.1653439566,1.335607529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412695184919.0,1572377897721.0,0.2436135232,170.6916829409,5.9763286827,0.356498229,0.0,,,,,,,0.0,
2019,4,2734260,RATIO_TTM,VHC,2019,181946026,5276434754000.0,0.0,4.5100755946,1.082283331,0.6706925065,3.5709068701,4.7852430128,0.0503723191,1.8637739073,2.6878003613,0.0,0.1775631029,0.3557584764,0.2651959624,0.1826549786,77.6065099457,86.2648935842,16.0451351886,0.1948715178,0.1439485002,0.1664354007,0.1498793558,1.2186800353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132463628127.0,1297667633419.0,0.1971797653,178.3104479585,5.4225471314,0.3557584764,0.0,,,,,,,0.0,
2019,5,12245287,RATIO_YEAR,VHC,2019,181946026,5276434754000.0,0.0,8.4799243484,1.9483856237,1.2074173188,6.3783784784,7.9207719679,0.0503723191,0.9340791299,2.6878003613,0.0,0.1775631029,0.3557584764,0.2651959624,0.1826549786,77.6065099457,86.2648935842,16.0451351886,0.1948715178,0.1439485002,0.1664354007,0.1498793558,1.2186800353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132463628127.0,1297667633419.0,0.1971797653,178.3104479585,5.4225471314,0.3557584764,0.0,,,,,,,0.0,12245287.0
