date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-17,61.23188845344077,61.616127970153826,62.00036748686689,62.47465351031009,62.94893953375329,0.49206349206349204,62.0,False
2026-08-18,60.46377690688154,61.23225594030766,62.00073497373378,62.94930702062018,63.89787906750658,0.48412698412698413,62.0,False
2026-08-19,59.69566536032231,60.84838391046149,62.00110246060067,63.42396053093027,64.84681860125987,0.47619047619047616,62.0,False
2026-08-20,58.92755381376308,60.46451188061532,62.001469947467555,63.89861404124036,65.79575813501316,0.46825396825396826,62.0,False
2026-08-21,58.15944226720385,60.080639850769145,62.00183743433445,64.37326755155044,66.74469766876645,0.4603174603174603,62.0,True
2026-08-24,57.5887506280216,59.82743620792779,62.06612178783398,64.6124663579566,67.15881092807925,0.46746031746031746,62.0,False
2026-08-25,57.01805898883934,59.57423256508643,62.130406141333516,64.85166516436277,67.57292418739203,0.4746031746031746,62.0,False
2026-08-26,56.44736734965709,59.32102892224507,62.19469049483305,65.09086397076894,67.98703744670483,0.48174603174603176,62.0,False
2026-08-27,55.876675710474835,59.067825279403706,62.258974848332585,65.3300627771751,68.40115070601762,0.4888888888888889,62.0,False
2026-08-28,55.305984071292585,58.81462163656235,62.323259201832116,65.56926158358127,68.81526396533042,0.49603174603174605,62.0,True
2026-09-03,54.95671215308621,58.621520001609,62.286327850131784,65.76117864538205,69.23602944063232,0.4869047619047619,62.0,False
2026-09-04,54.60744023487983,58.42841836665564,62.24939649843145,65.95309570718284,69.65679491593423,0.4777777777777778,62.0,False
2026-09-07,54.258168316673455,58.235316731702284,62.21246514673112,66.14501276898363,70.07756039123613,0.46865079365079365,62.0,False
2026-09-08,53.90889639846708,58.04221509674893,62.17553379503079,66.33692983078441,70.49832586653804,0.45952380952380956,62.0,False
2026-09-09,53.559624480260695,57.849113461795575,62.138602443330456,66.5288468925852,70.91909134183993,0.4503968253968254,62.0,False
2026-09-10,53.21035256205432,57.65601182684222,62.101671091630124,66.72076395438597,71.33985681714184,0.44126984126984126,62.0,False
2026-09-11,52.86108064384794,57.46291019188887,62.06473973992979,66.91268101618677,71.76062229244374,0.43214285714285716,62.0,False
2026-09-14,52.511808725641565,57.269808556935516,62.02780838822946,67.10459807798756,72.18138776774565,0.423015873015873,62.0,False
2026-09-15,52.16253680743519,57.07670692198216,61.99087703652913,67.29651513978834,72.60215324304755,0.4138888888888889,62.0,False
2026-09-16,51.81326488922881,56.8836052870288,61.953945684828795,67.48843220158912,73.02291871834946,0.40476190476190477,62.0,True
