date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2024-01-23,0,0.0,-0.01768895014932237,0,79600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-01-24,0,0.0,0.021591175780333316,0,81100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-01-25,1,1.0,-0.00230733733271804,2300,82300,0.99682,1.99134,0.0049772,-0.002299999999999997,-0.007277199999999997,497720.0,-229999.99999999968,-727719.9999999997,0.9927228,-0.007277199999999984
2024-01-26,0,0.0,-0.007854007854007805,0,81000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9927228,-0.007277199999999984
2024-01-29,0,0.0,0.017927823050058134,0,80900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927228,-0.007277199999999984
2024-01-30,1,1.0,-0.015223812769824874,2200,80900,0.9753175811011896,1.935787109956576,0.004832043748768539,-0.014848052245802996,-0.019680095994571534,479688.00000000006,-1473999.999999984,-1953687.999999984,0.9731859200000001,-0.02681407999999985
2024-01-31,0,0.0,0.026534379326257573,0,82300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731859200000001,-0.02681407999999985
2024-02-01,0,0.0,0.019428316212594776,0,83700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731859200000001,-0.02681407999999985
2024-02-02,0,0.0,-0.0019676432006996425,0,85100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9731859200000001,-0.02681407999999985
2024-02-05,0,0.0,-0.010494097070397945,0,85800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9731859200000001,-0.02681407999999985
2024-02-06,0,0.0,-0.007518796992481147,0,84000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9731859200000001,-0.02681407999999985
2024-02-07,0,0.0,-0.0234409553295003,0,83400,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9731859200000001,-0.02681407999999985
2024-02-15,0,0.0,-0.00223763705526947,0,85600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9731859200000001,-0.02681407999999985
2024-02-16,0,0.0,0.006476105404198185,0,84500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731859200000001,-0.02681407999999985
2024-02-19,1,1.0,-0.0033171163202122544,2100,83800,0.9757847709099612,1.9483327502313224,0.004869213479784006,-0.0032367915886000083,-0.008106005068384013,473865.0,-314999.9999999961,-788864.999999996,0.9652972700000002,-0.03470272999999979
2024-02-20,1,1.0,-0.012675116744496284,2100,79000,0.9783203882882626,1.9442404514414504,0.004854400966036089,-0.012400325135074663,-0.017254726101110753,468594.0,-1196999.9999999956,-1665593.9999999956,0.9486413300000002,-0.05135866999999983
2024-02-21,0,0.0,-0.021529490917245986,0,76000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9486413300000002,-0.05135866999999983
2024-02-22,0,0.0,-0.028879211551684714,0,77200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9486413300000002,-0.05135866999999983
2024-02-23,0,0.0,0.008024545669105487,0,80600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486413300000002,-0.05135866999999983
2024-02-26,0,0.0,0.0011614401858304202,0,83800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486413300000002,-0.05135866999999983
2024-02-27,1,1.0,0.00669127826488225,2100,85500,0.9594142393100245,1.9252481862665627,0.004816330319489664,0.006419707646513705,0.0016033773270240409,456897.0,608999.9999999931,152102.99999999313,0.9501623600000002,-0.049837639999999794
2024-02-28,0,0.0,-0.0044752741105391625,0,87600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9501623600000002,-0.049837639999999794
2024-02-29,0,0.0,0.0011153245594468508,0,90800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501623600000002,-0.049837639999999794
2024-03-01,0,0.0,0.017156862745097978,0,96600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501623600000002,-0.049837639999999794
2024-03-04,0,0.0,0.050392670157068054,0,102800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501623600000002,-0.049837639999999794
2024-03-05,0,0.0,-0.025960539979231534,0,110400,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9501623600000002,-0.049837639999999794
2024-03-06,0,0.0,0.006183368869935979,0,113600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501623600000002,-0.049837639999999794
2024-03-07,0,0.0,-0.030360531309297834,0,112700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9501623600000002,-0.049837639999999794
2024-03-08,0,0.0,-0.022955837341495533,0,117000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9501623600000002,-0.049837639999999794
2024-03-11,0,0.0,0.013051305130513224,0,120100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501623600000002,-0.049837639999999794
2024-03-12,0,0.0,0.037497226536498784,0,125800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501623600000002,-0.049837639999999794
2024-03-13,1,1.0,-0.03191489361702127,2000,127400,0.9893046068463498,1.9470356624103693,0.004851802380384758,-0.0315735512823303,-0.03642535366271506,461000.0,-2999999.999999999,-3460999.999999999,0.9155523600000002,-0.08444763999999982
