item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1782250741100.0,2093098011854.0,1735979770055.0,1922886083606.0,1862480064799.0,2220241331721.0,1743011821281.0,1916227537325.0,1578004181773.0,1816676668264.0,1855602541939.0,2207821996002.0,1716779969614.0,1894001560222.0,1679694222010.0,2080390554137.0,2021670305561.0,2256738212101.0,2330409323175.0,2438717376497.0,2043025345033.0,2115062091534.0,2550624878780.0,2752789548230.0,2536110744923.0,2988083181032.0,2934145679514.0,3267625630975.0,2789545550656.0,4312626017100.0,4419446706829.0,4444125860472.0,4177077006958.0,5713828308261.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,-9440700.0,0.0,0.0,-736364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4060587.0,4060587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần,Net sales,net_sales,1782250741100.0,2093098011854.0,1735970329355.0,1922886083606.0,1862480064799.0,2220240595357.0,1743011821281.0,1916227537325.0,1578004181773.0,1816676668264.0,1855602541939.0,2207821996002.0,1716779969614.0,1894001560222.0,1679694222010.0,2080390554137.0,2021670305561.0,2256738212101.0,2330409323175.0,2438717376497.0,2043025345033.0,2115062091534.0,2550624878780.0,2752789548230.0,2536106684336.0,2988087241619.0,2934145679514.0,3267625630975.0,2789545550656.0,4312626017100.0,4419446706829.0,4444125860472.0,4177077006958.0,5713828308261.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-1551594112867.0,-1865672923747.0,-1523436760042.0,-1537297371863.0,-1587795926914.0,-1918315612430.0,-1466065532886.0,-1590749899398.0,-1352286517451.0,-1558167302621.0,-1569579664121.0,-1875722926578.0,-1459109170260.0,-1512524716423.0,-1397376175155.0,-1751754586511.0,-1730214242868.0,-1816897806829.0,-1915674928626.0,-2000336045050.0,-1716546096816.0,-1624847723794.0,-2034848320582.0,-2251545460721.0,-2010158740068.0,-2277537444674.0,-2302352706362.0,-2692114864265.0,-2296433505656.0,-3716562251960.0,-3835342815821.0,-3768649621094.0,-3564055279904.0,-4756418986886.0
Lợi nhuận gộp,Gross Profit,gross_profit,230656628233.0,227425088107.0,212533569313.0,385588711743.0,274684137885.0,301924982927.0,276946288395.0,325477637927.0,225717664322.0,258509365643.0,286022877818.0,332099069424.0,257670799354.0,381476843799.0,282318046855.0,328635967626.0,291456062693.0,439840405272.0,414734394549.0,438381331447.0,326479248217.0,490214367740.0,515776558198.0,501244087509.0,525947944268.0,710549796945.0,631792973152.0,575510766710.0,493112045000.0,596063765140.0,584103891008.0,675476239378.0,613021727054.0,957409321375.0
Doanh thu hoạt động tài chính,Financial income,financial_income,34107752696.0,61826415745.0,44239770364.0,82825285367.0,43213841414.0,62513217578.0,48007084397.0,64492139396.0,21990105024.0,87636553212.0,35422801675.0,129081616801.0,39190995132.0,45088418866.0,33806090643.0,64196233513.0,37434680699.0,42304115083.0,53188653190.0,88345783519.0,89901507919.0,99186318034.0,91426270703.0,94505337675.0,61634730453.0,73859090735.0,72555456736.0,98569351452.0,67207851993.0,84329636117.0,90015150486.0,65777217194.0,88999150742.0,92290438280.0
Chi phí tài chính,Financial expenses,financial_expenses,-37954934197.0,-35055098197.0,-62837029348.0,-42332707779.0,-50174425980.0,-44328076901.0,-53875535049.0,-44569475000.0,-78188011136.0,-23270562422.0,-39730294715.0,-34239356393.0,-45711344047.0,-19124270442.0,-47027503133.0,-46325072913.0,-49960048182.0,-73316350007.0,-102140196989.0,-82217965535.0,-81473678228.0,-87603625607.0,-161584447603.0,-137779572972.0,-138668884060.0,-161252298700.0,-103088933917.0,-171072132363.0,-134226627029.0,-140352585869.0,-141606135882.0,-156235478757.0,-142503846145.0,-137993006698.0
Chi phí lãi vay,Interest expenses,interest_expenses,-32263744301.0,-25155241245.0,-39200225533.0,-24969708854.0,-46214304915.0,-34015845657.0,-38691579864.0,-42858891742.0,-49706615788.0,-33226242500.0,-36999038727.0,-19494438571.0,-30329788097.0,-26283998072.0,-42705598492.0,-43234606861.0,-43339646432.0,-49124351188.0,-69491674597.0,-75892157490.0,-69943507313.0,-77822889306.0,-88298988822.0,-107334637132.0,-107622010624.0,-98678386144.0,-96780245745.0,-114631124790.0,-108587789643.0,-104748921737.0,-106795985176.0,-115130491830.0,-115220734747.0,-113759803387.0
Chi phí bán hàng,Selling expenses,selling_expenses,-1999065475.0,-1491890302.0,-3143136421.0,-3450366246.0,-3011026839.0,-2725638772.0,-3362219685.0,-4160546042.0,-2050624260.0,-2343505099.0,-3394675126.0,-5780584074.0,-3421870069.0,-2394791234.0,-2455929620.0,-2219994951.0,-2396566895.0,-2434625419.0,-2897777966.0,-5144960020.0,-3183638111.0,-2816389515.0,-4161217002.0,-3224917452.0,-2833534839.0,-3579939267.0,-4206619578.0,-5966012798.0,-3044707142.0,-3072722301.0,-4045293318.0,-3696813487.0,-4372351865.0,-5950986559.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-43173432829.0,-55909685011.0,-60020005813.0,-88461153526.0,-49001371278.0,-44936287591.0,-67410116247.0,-76230889932.0,-46980496038.0,-64125377611.0,-74222019767.0,-75024895427.0,-52987966836.0,-87232884087.0,-73713643980.0,-90783361998.0,-51888875879.0,-108614957740.0,-99744241314.0,-147856996584.0,-56959572627.0,-100924817262.0,-90102331689.0,-163410656950.0,-77234889537.0,-99331307951.0,-114065571087.0,-198169700610.0,-92918610607.0,-118711858611.0,-140702661237.0,-177287438014.0,-116751781235.0,-107614879000.0
Lãi/(lỗ) từ hoạt động kinh doanh,Operating profit/(loss),operating_profit_loss,181636948428.0,197032774836.0,130773168095.0,334169769559.0,215711155202.0,286613828392.0,200305501811.0,265008866349.0,120488637912.0,270470978571.0,204098689885.0,346135850331.0,194740613534.0,330294248495.0,194080069084.0,264419583049.0,224645252436.0,310877078476.0,269613714936.0,299800321267.0,281591874684.0,404430735310.0,356660140405.0,299242941041.0,371509340584.0,529272001998.0,485258909046.0,301902665703.0,335223244239.0,423641649066.0,393148014830.0,409654997421.0,444223855925.0,805335825776.0
Thu nhập khác,Other incomes,other_incomes,5954496037.0,82965664718.0,10402963280.0,9035407069.0,8346579889.0,3116606411.0,-41376536.0,18578167056.0,386175511.0,16413729251.0,18460789167.0,39911531116.0,68660317049.0,-23788109672.0,4879608947.0,21917214881.0,18909279992.0,3886333673.0,215163895228.0,188860378162.0,27150956019.0,78377664439.0,65055552839.0,33674185771.0,14377082387.0,14412791727.0,171888689072.0,63082581395.0,13364171369.0,33697555326.0,50251285502.0,30022929198.0,56780139764.0,29220720853.0
Chi phí khác,Other expenses,other_expenses,-699453664.0,-290787868.0,-908541527.0,-6488264411.0,-1550474688.0,-389502146.0,-717278190.0,-1213176028.0,-812829673.0,-13633677986.0,-8379371098.0,1578809207.0,-29238193889.0,27568199098.0,-995386709.0,-4065979065.0,-4267942752.0,1443059.0,-3632790940.0,-126835477053.0,-8076370821.0,5845834348.0,-22725389533.0,24397886890.0,-345017653.0,-77579956355.0,-2289534981.0,-3098493296.0,-4626054463.0,-20944091947.0,-7201271073.0,-1465642478.0,-1020252500.0,-218134717.0
"Thu nhập khác, ròng",Net other income/(expenses),net_other_income_expenses,5255042373.0,82674876850.0,9494421753.0,2547142658.0,6796105201.0,2727104265.0,-758654726.0,17364991028.0,-426654162.0,2780051265.0,10081418069.0,41490340323.0,39422123160.0,3780089426.0,3884222238.0,17851235816.0,14641337240.0,3887776732.0,211531104288.0,62024901109.0,19074585198.0,84223498787.0,42330163306.0,58072072661.0,14032064734.0,-63167164628.0,169599154091.0,59984088099.0,8738116906.0,12753463379.0,43050014429.0,28557286720.0,55759887264.0,29002586136.0
Lãi/(lỗ) từ công ty liên doanh,Income from investments in other entities,income_from_investments_in_other_entities,8994414158.0,0.0,7554945392.0,9600420250.0,0.0,0.0,9447921214.0,9169134086.0,0.0,0.0,7865856947.0,5881698582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lãi/(lỗ) trước thuế,Net accounting profit/(loss) before tax,net_accounting_profit_loss_before_tax,195886404959.0,279707651686.0,147822535240.0,346317332467.0,222507260403.0,289340932657.0,208994768299.0,291542991463.0,120061983750.0,273251029836.0,222045964901.0,393507889236.0,234162736694.0,334074337921.0,197964291322.0,282270818865.0,239286589676.0,314764855208.0,481144819224.0,361825222376.0,300666459882.0,488654234097.0,398990303711.0,357315013702.0,385541405318.0,466104837370.0,654858063137.0,361886753802.0,343961361145.0,436395112445.0,436198029259.0,438212284141.0,499983743189.0,834338411912.0
Thuế thu nhập doanh nghiệp - hiện thời,Business income tax - current,business_income_tax_current,-47026465914.0,-48878719551.0,-31003660657.0,-87707746652.0,-52511250240.0,-61972004139.0,-47106439147.0,-69867996398.0,-36321724847.0,-57312009744.0,-52870461776.0,-93804641077.0,-46011422756.0,-50789506447.0,-40788139386.0,-53035479383.0,-36783519021.0,-62641579199.0,-92170002326.0,-80190767999.0,-68741122110.0,-106513904773.0,-79079114478.0,-52640163472.0,-84462488477.0,-90214665721.0,-135628171849.0,-86523244009.0,-63288203184.0,-79475973628.0,-93450951078.0,-99325987196.0,-112209216036.0,-157429122086.0
Thuế thu nhập doanh nghiệp - hoãn lại,Business income tax - deferred,business_income_tax_deferred,1039428948.0,7120345578.0,715864571.0,8279003170.0,5105574008.0,15801400521.0,5308175653.0,3631290048.0,5599151171.0,10538076925.0,226725096.0,10187857558.0,-14358130369.0,-148283720.0,-4142971608.0,5204715363.0,-8351965487.0,5891100889.0,-2989580105.0,-5232555154.0,8233069063.0,8133789147.0,1127152569.0,-36940730881.0,5094465852.0,-3263076138.0,2870280476.0,-6635798842.0,-3722929425.0,3181624915.0,6216516580.0,5157226689.0,-330257331.0,1469739889.0
Chi phí thuế thu nhập doanh nghiệp,Corporate income tax expenses,corporate_income_tax_expenses,-45987036966.0,-41758373973.0,-30287796086.0,-79428743482.0,-47405676232.0,-46170603618.0,-41798263494.0,-66236706350.0,-30722573676.0,-46773932819.0,-52643736680.0,-83616783519.0,-60369553125.0,-50937790167.0,-44931110994.0,-47830764020.0,-45135484508.0,-56750478310.0,-95159582431.0,-85423323153.0,-60508053047.0,-98380115626.0,-77951961909.0,-89580894353.0,-79368022625.0,-93477741859.0,-132757891373.0,-93159042851.0,-67011132609.0,-76294348713.0,-87234434498.0,-94168760507.0,-112539473367.0,-155959382197.0
Lãi/(lỗ) thuần sau thuế,Net profit/(loss) after tax,net_profit_loss_after_tax,149899367993.0,237949277713.0,117534739154.0,266888588985.0,175101584171.0,243170329039.0,167196504805.0,225306285113.0,89339410074.0,226477097017.0,169402228221.0,309891105717.0,173793183569.0,283136547754.0,153033180328.0,234440054845.0,194151105168.0,258014376898.0,385985236793.0,276401899223.0,240158406835.0,390274118471.0,321038341802.0,267734119349.0,306173382693.0,372627095511.0,522100171764.0,268727710951.0,276950228536.0,360100763732.0,348963594761.0,344043523634.0,387444269822.0,678379029715.0
Lợi ích của cổ đông thiểu số,Minority interests,minority_interests,23016354654.0,46236174649.0,16399713603.0,44673531563.0,28577663742.0,37836871685.0,27860881464.0,35203227098.0,21868933531.0,32731263794.0,60963884180.0,47440014438.0,37381717008.0,41718692043.0,58732785699.0,37629811078.0,41627228927.0,50914101069.0,115189583987.0,69625688669.0,58288319196.0,81131276690.0,71849705131.0,37569442548.0,75249467582.0,84350113277.0,157126038397.0,59668906657.0,61890143896.0,65318704360.0,85584837951.0,78145486072.0,68397187868.0,125499975115.0
Lợi nhuận của Cổ đông của Công ty mẹ,Attributable to parent company,attributable_to_parent_company,126883013339.0,191713103064.0,101135025551.0,222215057422.0,146523920429.0,205333457354.0,139335623341.0,190103058015.0,67470476543.0,193745833223.0,108438344041.0,262451091279.0,136411466561.0,241417855711.0,94300394629.0,196810243767.0,152523876241.0,207100275829.0,270795652806.0,206776210554.0,181870087639.0,309142841781.0,249188636671.0,230164676801.0,230923915111.0,288276982234.0,364974133367.0,209058804294.0,215060084640.0,294782059372.0,263378756810.0,265898037562.0,319047081954.0,552879054600.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,451.0,586.0,359.0,790.0,521.0,651.0,495.0,675.0,240.0,633.0,385.0,811.0,421.0,686.0,291.0,608.0,471.0,578.0,837.0,639.0,562.0,889.0,770.0,711.0,713.0,662.0,1025.0,395.0,604.0,426.0,560.0,432.0,679.0,1070.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lãi/(lỗ) từ công ty liên doanh (từ năm 2015),Gain/(loss) from joint ventures (from 2015),gain_loss_from_joint_ventures_from_2015,0.0,237944494.0,0.0,0.0,0.0,14165631151.0,0.0,0.0,0.0,14064504848.0,0.0,0.0,0.0,12480931593.0,1153008319.0,10915811772.0,0.0,13098491287.0,6472883466.0,8293128440.0,6828007514.0,6374881920.0,5305307798.0,7908663231.0,2663974299.0,9026660236.0,2271603740.0,3030393312.0,5093292024.0,5385414590.0,5383063773.0,5621271107.0,5830957374.0,7194938378.0
