entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-04-25,2023-05-04,14.83,15.41,6700,4,3886000.0,3377537.0,0.03392473313655898,fixed_horizon_exit
2023-05-08,2023-05-12,15.09,15.25,6800,4,1088000.0,571676.0,0.005560118993292408,fixed_horizon_exit
2023-05-15,2023-05-19,15.27,15.02,6700,4,-1675000.0,-2181520.0,-0.0212802946824099,fixed_horizon_exit
2023-05-22,2023-05-26,15.11,15.18,6700,4,469000.0,-38592.0,-0.0003804436131046973,fixed_horizon_exit
2023-05-30,2023-06-05,15.02,16.08,6700,4,7101999.999999985,6577523.999999985,0.06523039141424194,fixed_horizon_exit
2023-06-06,2023-06-12,16.17,16.12,6600,4,-330000.0,-862620.0,-0.008066736039362215,fixed_horizon_exit
2023-06-13,2023-06-19,16.12,15.78,6600,4,-2244000.000000015,-2769228.000000015,-0.02597658281451998,fixed_horizon_exit
2023-06-20,2023-06-26,15.82,16.4,6600,4,3828000.0,3294456.0,0.031489486261358446,fixed_horizon_exit
2023-06-27,2023-07-03,16.54,17.23,6500,4,4485000.0,3933995.0,0.03651886070663993,fixed_horizon_exit
2023-07-04,2023-07-10,17.41,17.27,6400,4,-896000.0,-1450432.0,-0.01299124897820671,fixed_horizon_exit
2023-07-11,2023-07-17,17.27,17.0,6300,4,-1701000.0,-2239902.0,-0.02054605323227315,fixed_horizon_exit
2023-07-18,2023-07-24,17.18,17.32,6200,4,868000.0,332816.0,0.003118326792282722,fixed_horizon_exit
2023-07-25,2023-07-31,17.37,16.72,6200,4,-4030000.0,-4556380.0,-0.042224129748562746,fixed_horizon_exit
2023-08-07,2023-08-11,17.34,16.26,5900,4,-6371999.999999985,-6864413.999999985,-0.06696295989336191,fixed_horizon_exit
2023-09-11,2023-09-15,16.81,16.79,5700,4,-114000.0,-592743.0,-0.006173850989276652,fixed_horizon_exit
2023-09-19,2023-09-25,17.04,16.4,5600,4,-3584000.0,-4050368.0,-0.04236128681603928,fixed_horizon_exit
2023-09-26,2023-10-02,16.28,17.46,5600,4,6607999.999999985,6132335.999999985,0.06712986802807144,fixed_horizon_exit
2023-10-04,2023-10-10,18.15,18.61,5400,4,2484000.0,1986498.0,0.02022786383156552,fixed_horizon_exit
2023-10-11,2023-10-17,18.89,16.12,5300,4,-14680999.999999985,-15137541.999999985,-0.1508967242856794,fixed_horizon_exit
2023-10-19,2023-10-25,15.02,14.28,5600,4,-4144000.0,-4552128.0,-0.05401181657988949,fixed_horizon_exit
2023-10-27,2023-11-02,13.5,13.07,5900,4,-2537000.0,-2927639.0,-0.03668293043542545,fixed_horizon_exit
2023-11-03,2023-11-09,13.26,13.83,5800,4,3306000.0,2911542.0,0.037781902258830755,fixed_horizon_exit
2025-04-04,2025-04-11,12.88,14.62,6200,4,10788000.0,10356356.0,0.1294290301384808,fixed_horizon_exit
2025-05-08,2025-05-14,15.01,14.23,6000,4,-4680000.0,-5116260.0,-0.05669606822331353,fixed_horizon_exit
2025-07-10,2025-07-16,21.49,22.27,4000,4,3120000.0,2680840.0,0.031124814122336992,fixed_horizon_exit
2025-07-18,2025-07-24,22.22,23.77,3900,4,6045000.0,5593575.0,0.06441886703640425,fixed_horizon_exit
2025-07-25,2025-07-31,24.35,22.17,3800,4,-8284000.0,-8721798.0,-0.09407099558583039,fixed_horizon_exit
2025-08-20,2025-08-26,26.38,25.95,3200,4,-1376000.0,-1793952.0,-0.021208908944809396,fixed_horizon_exit
2025-08-27,2025-09-04,25.95,26.48,3200,4,1696000.0,1275712.0,0.015331956510870359,fixed_horizon_exit
2025-09-18,2025-09-24,26.77,27.25,3100,4,1488000.0,1068601.0,0.01285102562898111,fixed_horizon_exit
2025-10-14,2025-10-20,30.88,30.01,2700,4,-2349000.0,-2758833.0,-0.03302300838737034,fixed_horizon_exit
