date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2018-03-20,13.4,13.4,13.17,13.17,2469883,-0.01716417910447765,-0.022997032640949544,0.0,-0.028761061946902644,-0.06129722024233786,,13.324000000000002,,,13.515199413147252,13.703733493546855,-0.1885340803996023,-0.13302281135258803,-0.055511269047014256,-0.014315419924039657,-0.0042149786671992606,,,,,,,,,,,,,,,-13197276.0,,,,,,,,0.017463933181473077,,,1.0,3.0,-0.01716417910447765,0.0,0.00014665033384519965,0.02301223848726308,0.0940428222283034,0.19358367049294656,-0.01731082943832285,-0.051773300434165725,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-21,13.4,13.4,13.17,13.17,1929052,0.0,-0.01716417910447765,-0.022997032640949544,-0.01716417910447765,-0.006037735849056647,,13.278,,,13.462091811124598,13.664197679210051,-0.20210586808545372,-0.14683942269916117,-0.05526644538629255,-0.015345927720991172,-0.004196389171320619,,,,,,,,,,,,,,,-13197276.0,,,,,,,,0.017463933181473077,,,2.0,3.0,-0.030188679245283012,0.0,0.00859934965800968,0.027475858675500175,0.07561973968633562,0.17740977520559517,-0.00859934965800968,-0.044640037779977826,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-22,13.25,13.25,12.61,12.85,3131060,-0.024297646165527764,-0.024297646165527764,-0.04104477611940305,-0.024297646165527764,-0.052359882005899805,,13.213999999999999,,,13.367923840182351,13.603886740009306,-0.23596289982695495,-0.16466411812471993,-0.07129878170223503,-0.0183628715818642,-0.005548543323131131,,,,,,,,,,,,,,,-16328336.0,,,,,,,,0.049805447470817166,,,3.0,3.0,0.006344171292624878,1.0,0.0025655059177669415,0.029505778214900413,0.08952352629573523,0.16972321315355143,-0.026863152083294706,-0.05380342438042818,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-23,12.61,12.77,12.3,12.69,3356387,-0.012451361867704347,-0.036446469248291646,-0.036446469248291646,-0.05860534124629091,-0.08043478260869574,,13.056000000000001,,,13.263627864769681,13.536191425934543,-0.272563561164862,-0.18624400673274835,-0.08631955443211367,-0.021478610020871713,-0.006802171350048359,,,,,,,,0.7273773282492434,0.05731893839631548,,1.8536496544453753,12.565514774552211,18.30985915492953,,-19684723.0,,,,,,,,0.03703703703703695,,,4.0,3.0,-0.018239492466296525,0.0,-0.016010440479033772,0.0029560333510114667,0.04600807000045348,0.16606853831245802,0.003559078611329425,-0.061561374597302376,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-26,12.61,12.61,12.3,12.38,1932826,-0.024428684003152012,-0.03657587548638119,-0.05998481397114652,-0.07611940298507458,-0.09237536656891498,,12.851999999999999,,,13.127685116343576,13.450547616606059,-0.32286250026248275,-0.21356770543869524,-0.10929479482378751,-0.026079361895192468,-0.008828335607737279,7.324313097040871,,,,,,,0.7032789476600116,0.05680766943941935,,1.7802258964859072,12.067790022072547,3.9024390243902496,,-21617549.0,,,,,,,,0.02504038772213237,,,0.0,3.0,-0.00646203554119551,0.0,0.015282726098527322,0.010351788271423912,0.050864489964379755,0.1699634022812819,-0.039711410101679334,-0.08647119125649849,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,12.38,12.46,12.3,12.3,1055477,-0.00646203554119551,-0.030732860520094496,-0.04280155642023342,-0.06605922551252841,-0.09292035398230092,,12.678,,,13.00034894459841,13.365321867227832,-0.3649729226294216,-0.24384874887684052,-0.12112417375258108,-0.029672595335725332,-0.009847493801022851,7.21894767630603,,,,,,,0.6644733085414394,0.054022220206621084,,1.749607000955489,11.860230743950456,0.0,7.404099393106594,-22673026.0,,,,,,,,0.013008130081300823,,,1.0,3.0,0.0,0.0,0.00043544338382206504,0.010643528062170615,0.046551924330793915,0.16994362659861076,-0.006897478925017575,-0.07670275357469902,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28,12.3,12.38,12.22,12.3,1694196,0.0,-0.00646203554119551,-0.030732860520094496,-0.06605922551252841,-0.08208955223880599,,12.504000000000001,,,12.892602953121733,13.286409136322067,-0.39380618320033456,-0.2738402357415393,-0.11996594745879524,-0.03201676286181582,-0.00975332906169067,7.21894767630603,,,,,,,0.6284395007884794,0.05109264234052678,,1.7177892865100082,12.553826669517052,4.624277456647406,2.8422388270125523,-22673026.0,,,,,,,,0.013008130081300823,,,2.0,3.0,0.03150242326332786,1.0,0.0004352538554104335,0.0024628856810564592,0.042111532888244874,0.16983012462953292,-0.0004352538554104335,-0.06852211119358487,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-29,12.38,13.09,12.3,12.77,2103906,0.038211382113821024,0.038211382113821024,0.03150242326332786,-0.006225680933852118,-0.03037205770690965,,12.488,,,12.873740960333773,13.248156607705617,-0.3744156473718441,-0.2939553180676003,-0.0804603293042438,-0.029319941062791236,-0.006300730564153782,15.501382824627811,,,,,,,0.6399795364464451,0.0501158603325329,,9.490688094488966,11.446924863162144,31.79190751445083,12.138728323699413,-20569120.0,,,,,,,,0.06186374314800307,,,3.0,3.0,0.018677042801556354,1.0,-0.00444448235856143,-0.004546385069432501,0.04592261984782087,0.1674139534870751,0.042655864472382454,-0.0016792958644196165,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30,12.85,13.17,12.77,13.09,2354364,0.025058731401722767,0.06422764227642275,0.06422764227642275,0.03152088258471242,-0.028931750741839846,,12.568000000000001,,,12.907011581820885,13.236441303431127,-0.3294297216102411,-0.3010501987761285,-0.028379522834112603,-0.02516651807564867,-0.0021680307741873644,20.692376390531564,,,,,,,0.6228381409859848,0.04758121779877653,,9.972781329768097,10.921820547018942,57.99999999999994,31.472061657032725,-18214756.0,,,,,,,,0.030557677616501175,,,4.0,3.0,0.0,0.0,0.006366588690950525,0.01809134961294756,0.04749333309549497,0.16780490160596673,0.01869214271077224,0.013429532971764857,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02,13.09,13.25,12.93,13.09,2577643,0.0,0.025058731401722767,0.06422764227642275,0.05735056542810968,-0.023134328358208944,,12.709999999999999,13.155000000000001,,12.935163646156134,13.225593799473266,-0.29043015331713207,-0.2989261896843292,0.008496036367197146,-0.022187177487939806,0.0006490478508171998,20.692376390531564,13.155000000000001,0.4871452825552047,14.129290565110411,12.180709434889591,0.14812475334251765,0.4666423948215924,0.6012068452012717,0.04592871239123542,,10.544097652315994,10.506586398412873,61.26760563380276,50.353171049417845,-18214756.0,-11562440.8,,,,4018500.35,-0.4735714111668125,0.6414440153028729,0.024446142093200937,-0.0049410870391487505,,0.0,4.0,-0.02444614209320095,0.0,0.018859731280758796,0.021678250029883328,0.09431356769213872,0.14406855156932385,-0.018859731280758796,0.03567231539822635,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03,13.09,13.09,12.61,12.77,2257070,-0.02444614209320095,-0.02444614209320095,0.0,0.038211382113821024,-0.03037205770690965,-0.08980755523877404,12.803999999999998,13.091999999999999,,12.909753854439806,13.191846110623395,-0.2820922561835886,-0.2955594029841811,0.013467146800592522,-0.022090231494407878,0.0010545925450738075,19.316147209866685,13.091999999999999,0.4479262157284873,13.987852431456973,12.196147568543024,0.13685493911655588,0.32028290112674435,0.5925492134011808,0.046401661190382214,,9.93400162766189,13.756086056488524,38.73239436619711,52.66666666666661,-20471826.0,-12586032.1,0.3475810459204667,-0.02551225308754424,0.5171710082407294,3385248.85,-0.6814444994771696,0.6667368042972676,0.03758809710258422,-0.024595172624503503,,1.0,4.0,-0.006149116064565696,0.0,-0.006952975489089908,0.014132948716854443,0.06069856912049554,0.1287250307511999,-0.017493166604111043,0.02407843339696658,-0.15050612435926958,-0.14189339812541224,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04,13.01,13.32,12.77,12.93,2402101,0.012529365700861383,-0.012223071046600475,-0.012223071046600475,0.051219512195121775,-0.018223234624145768,-0.024150943396226476,12.929999999999998,13.075999999999999,,12.912868646064451,13.17245010242907,-0.25958145636461794,-0.2883638136602685,0.02878235729565054,-0.020075905364626292,0.0022260137119605988,22.105738289735484,13.075999999999999,0.4477005578215036,13.971401115643006,12.180598884356991,0.1369533673360367,0.41847229278067566,0.5895099838725251,0.045592419479700316,,12.058804985478915,12.839362538160858,49.99999999999994,49.99999999999994,-18069725.0,-13130798.75,0.29477372498129617,0.6052027602995924,-0.6268564415984268,3146634.3,-0.5296270523542524,0.7633874073005561,0.04253673627223517,-0.011165494034872991,,2.0,4.0,-0.0184473481936972,0.0,0.0027350225954942964,0.016464205282194833,0.07127829823962029,0.12304302534549928,0.009794343105367087,0.03475530691292694,-0.09542924163584676,-0.08907978607674683,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05,13.01,13.09,12.69,12.77,1725227,-0.012374323279195631,0.0,-0.02444614209320095,0.0,-0.006225680933852118,-0.05825958702064904,12.930000000000001,13.0365,,12.890888854362228,13.14263898373062,-0.2517501293683928,-0.2810410768018934,0.02929094743350058,-0.019714183975598498,0.002293731200743977,21.31220176756031,13.0365,0.4374841350506943,13.91146827010139,12.161531729898611,0.13423361640032053,0.3477087632165683,0.575973556453059,0.0451036457676632,,11.460622514357992,13.19456919561008,38.73239436619711,42.488262910798056,-19794952.0,-14103073.95,0.2825054123780543,0.8569300404611181,0.009391841460975301,2891648.45,-1.022241008410126,0.5966240467439947,0.031323414252153514,-0.02044260345951754,,3.0,4.0,-0.006264682850430692,0.0,0.0013679775752388768,0.02239873867852582,0.061397500333585375,0.12021201566572126,-0.013742300854434508,-0.02239873867852582,-0.11965708735423441,-0.11273541469301329,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06,12.77,12.85,12.54,12.69,1731257,-0.006264682850430692,-0.018561484918793503,-0.006264682850430692,-0.03055767761650119,0.0,-0.08043478260869574,12.85,12.981,,12.859982876768038,13.109110170120944,-0.24912729335290607,-0.27465832011209595,0.02553102675918989,-0.019631780406060367,0.0020119012418589356,20.90806311805042,12.981,0.40470782183278,13.79041564366556,12.17158435633444,0.12470774881219622,0.3202406870454323,0.5569754452778406,0.043890894032926765,,11.004999327994629,14.593666978601052,39.830508474576185,42.85430094692441,-21526209.0,-15427386.3,0.2720005405781052,1.0922993238317906,0.7780461251250121,2712737.0,-0.9663896801564317,0.6381956673278685,0.024428684003152127,-0.02241737924659115,,4.0,4.0,-0.0063041765169424835,0.0,0.005690723031923417,0.021712105989135422,0.06814075003783127,0.11975339892123872,-0.011955405882354109,-0.05226978360563661,-0.148575532646527,-0.13909733585322415,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-09,12.69,12.69,12.38,12.61,1733995,-0.0063041765169424835,-0.012529365700861383,-0.024748646558391374,-0.036669213139801426,0.01857835218093684,-0.07551319648093846,12.754,12.929499999999999,,12.821523972649878,13.072139046408282,-0.25061507375840364,-0.2698496708413575,0.019234597082953886,-0.019874311955464206,0.001525344732986034,20.489634895133648,12.929499999999999,0.3812924695931233,13.692084939186246,12.166915060813752,0.11796046856974321,0.29051513898180487,0.539334342043709,0.042770368124005476,,10.553179169364208,16.113525062648492,33.05084745762702,37.2045834328001,-23260204.0,-16621211.15,0.27069838950699904,1.0613674557957182,0.775637579860146,2582249.5,-0.8824698257263474,0.6715056000591733,0.02458366375892139,-0.024710932363973814,,0.0,4.0,0.0,0.0,0.0036417880596018026,0.006451558987472961,0.06928943700112766,0.11972322552270506,-0.009945964576544286,-0.04312077212727439,-0.14480263348206612,-0.13541949304967593,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10,12.54,12.69,12.38,12.54,1485078,-0.0055511498810467685,-0.011820330969267157,-0.018010963194988294,-0.018010963194988294,0.019512195121951015,-0.07522123893805321,12.707999999999998,12.878499999999999,,12.778212592242204,13.032721339266928,-0.25450874702472426,-0.26678148607803087,0.012272739053306614,-0.02029575335125393,0.000978687324825089,20.110389440201416,12.878499999999999,0.36015018796987874,13.598800375939756,12.158199624060241,0.11186091174278955,0.2650285830002744,0.5229533176120155,0.04170281639649247,,10.106337107404912,15.431247177579628,29.090909090908966,33.99075500770406,-24745282.0,-17666581.45,0.27066862229930705,1.0586901820648895,0.77270520543853,2433794.95,-1.0744226665471248,0.6101902709593509,0.024720893141945675,-0.0262841169390845,,1.0,4.0,-0.019138755980861122,0.0,-0.0051563940116081675,0.008272391419602787,0.057186471486177615,0.12291000336632178,-0.0003947558694386011,-0.02628335461459108,-0.13240771042423083,-0.12524536966320987,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11,12.54,12.61,12.06,12.3,2053300,-0.019138755980861122,-0.024583663758921404,-0.030732860520094496,-0.04872389791183285,0.0,-0.08208955223880599,12.581999999999999,12.8235,,12.704641424204942,12.978445684506415,-0.273804260301473,-0.2681860409227193,-0.005618219378753675,-0.02226050896759943,-0.00045676580315070527,18.823934849622574,12.8235,0.3603109037601047,13.54412180752021,12.102878192479789,0.112390814913278,0.13677202484236733,0.5248852234968714,0.0426735954062497,43.09629832484159,9.349915218765126,18.630969026929176,19.04761904761907,27.063125198718353,-26798582.0,-18591845.65,0.27478055415708424,1.0474260375350948,0.6679569872914245,2313688.85,-0.34888784290690306,0.8874572741274177,0.044715447154471455,-0.040823488127266216,,2.0,4.0,0.006504065040650486,1.0,-0.025882215470904413,-0.020502878627658427,0.025498862128654043,0.15937641190014867,0.006743459490043291,-0.02822101928417442,-0.10758841436746003,-0.10491324597292684,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-12,12.3,12.38,12.22,12.38,977010,0.006504065040650486,-0.012759170653907415,-0.018239492466296525,-0.030540328895849567,-0.030540328895849567,-0.05998481397114652,12.504000000000001,12.784,,12.654696589711874,12.934116374542977,-0.27941978483110397,-0.27043278970439627,-0.008986995126707698,-0.02257025725614733,-0.000725928523966696,20.646173616864132,12.784,0.3636134442537952,13.511226888507592,12.05677311149241,0.1137714155988096,0.22223249278565224,0.49882199324709486,0.04029256811365871,42.387224557627924,9.135698172653823,18.20411262687007,25.396825396825424,24.511784511784487,-25821572.0,-19283016.1,0.27272846527207095,0.8806590844312773,0.44386705656242,2177296.1,-1.6493163863415565,0.44872628945599086,0.012924071082390964,-0.031602002503128945,,3.0,4.0,0.0,0.0,0.005063790045497063,-0.016887786317121734,0.030085356001264607,0.15989935842832134,0.0014402749951534233,-0.013652542578727833,-0.09007016997241113,-0.08743952085879425,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-13,12.3,12.38,12.06,12.3,1503780,-0.00646203554119551,0.0,-0.019138755980861122,-0.030732860520094496,-0.06035141329258975,-0.08753709198813053,12.425999999999998,12.725,,12.600127883602354,12.887144791243498,-0.28701690764114396,-0.27374961329174585,-0.013267294349398107,-0.023334707938304385,-0.0010786418170242362,20.158838754732116,12.725,0.33968251430757906,13.404365028615159,12.04563497138484,0.10677642885896407,0.18720792055904498,0.48604899372944527,0.03951617835198742,42.12394583698755,8.706079017124157,19.69935929815894,19.04761904761907,21.16402116402119,-27325352.0,-20245547.05,0.2542491818148455,1.1350055899727771,1.647049607780658,2056313.6,-0.8991580079488276,0.7312989614035524,0.026016260162601647,-0.03339882121807458,,4.0,4.0,-0.012924071082390909,0.0,-0.013537706091967694,-0.03568452281742718,0.006042479938097145,0.16508045969301793,0.007075670550772184,0.004951662297332682,-0.09357957192622768,-0.09301751545519799,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-16,12.38,12.54,12.06,12.22,1698800,-0.006504065040650375,-0.012924071082390909,-0.006504065040650375,-0.030927835051546282,-0.06646294881588999,-0.08805970149253728,12.347999999999999,12.666,,12.541646670740453,12.837726658558795,-0.29607998781834155,-0.278215688197065,-0.017864299621276558,-0.024229131572695708,-0.0014618903127067559,19.65910764172702,12.666,0.3180599082927006,13.302119816585401,12.0298801834146,0.1004452576323071,0.1494371120254804,0.48561692274877055,0.039739519046544235,41.06858243658793,10.444821975972781,18.308537494245567,12.698412698412712,19.04761904761907,-29024152.0,-21160385.0,0.25430134073036353,1.140154007279184,1.6527955302682225,2008620.6,-0.5140686925335792,0.8457545441881856,0.039279869067103,-0.0352123795989262,,0.0,4.0,0.00654664484451728,1.0,-0.007475327099573215,-0.04636602924447608,-0.009256224012698211,0.1648117186429093,0.0009712620589228393,0.0154381941929298,-0.07880347747983907,-0.07953971489884892,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-17,12.22,12.3,12.06,12.3,742496,0.00654664484451728,0.0,-0.00646203554119551,-0.019138755980861122,-0.03680501174628026,-0.06605922551252841,12.3,12.622499999999999,,12.504470259857307,12.797895054221106,-0.29342479436379953,-0.2812575094304119,-0.012167284933387645,-0.023855674338520285,-0.0009892101571859874,21.748163724218642,12.622499999999999,0.3047151387599199,13.231930277519838,12.013069722480159,0.0965625315935575,0.2354086169524953,0.4680728568381441,0.03805470380797919,40.088602136216856,10.06228731624866,17.637999482538078,19.04761904761907,16.931216931216948,-28281656.0,-21914604.0,0.25253390377401475,0.9644863780815628,1.3861745232981955,1922251.25,-1.80215311986955,0.3862637623463634,0.019512195121951237,-0.02554961378490772,,1.0,4.0,-0.0325203252032521,0.0,0.004170693693458238,-0.03742529963609653,-0.005270012679081337,0.16561014528334975,0.0023759511510590414,0.01828654365523541,-0.06078921283344707,-0.0611112700011881,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-18,12.3,12.3,11.83,11.9,1683810,-0.0325203252032521,-0.026186579378068786,-0.0325203252032521,-0.0325203252032521,-0.07965970610982209,-0.09643128321943806,12.22,12.559000000000001,,12.411474835263874,12.731384309463987,-0.31990947420011295,-0.2889879023843521,-0.03092157181576083,-0.026883149092446466,-0.0025984514130891452,19.077120270640577,12.559000000000001,0.31670839983543186,13.192416799670864,11.925583200329138,0.10087057881532976,-0.020194601992267164,0.46821050992113383,0.03934542100177595,39.801708229664044,9.340805519610791,19.88212745664786,4.697986577181227,12.14800610773767,-29965466.0,-22753013.5,0.27250535768644657,0.7952416424603324,0.998662154927789,1909989.15,-0.34436758447170174,0.8815809241638887,0.039495798319327785,-0.05247233059957013,,2.0,4.0,-0.03923205342237068,0.0,-0.012789608768035476,-0.02448783747890082,-0.02636484914825199,0.16790361853970812,-0.019730716435216622,-0.008032487724351278,-0.07006643407118607,-0.07196374741595046,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-19,11.98,11.98,11.43,11.51,2236680,-0.032773109243697474,-0.06422764227642286,-0.05810147299509005,-0.07027463651050092,-0.0986687548942835,-0.10428015564202331,12.046000000000001,12.492,,12.272786399069432,12.64091139765184,-0.36812499858240777,-0.30481532162396324,-0.06330967695844453,-0.03198305808709016,-0.005500406338700654,16.89799216088781,12.492,0.3860542639796205,13.264108527959241,11.71989147204076,0.12361647902005124,-0.1359209647609547,0.47405261635533863,0.041186152593860874,40.373647284948476,8.566713774978822,24.26151321861288,4.232804232804235,9.326136619201511,-32202146.0,-23546704.0,0.2819952344801461,0.647617014100039,0.8240435151038438,1865270.15,0.6221189010941931,1.1991185298279716,0.04778453518679415,-0.07861031059878332,,3.0,4.0,0.006999125109361293,1.0,-0.03855849209067819,-0.06682750507237722,-0.06630215974615283,0.21284676251421972,0.005785382846980713,-0.003447131438123696,-0.037977995895870476,-0.04067482461515093,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-20,11.43,11.59,11.2,11.51,1461117,0.0,-0.032773109243697474,-0.06422764227642286,-0.06422764227642286,-0.09298660362490152,-0.09298660362490152,11.888000000000002,12.433,,12.155434645366443,12.557140183010963,-0.40170553764452066,-0.32419336482807476,-0.0775121728164459,-0.03490056799691752,-0.006734332998822407,16.89799216088781,12.433,0.44052719612564284,13.314054392251286,11.551945607748713,0.14172836680628753,-0.02380421011325618,0.46804885804424307,0.04066454022973441,41.28528745091852,8.056843565182731,26.32753834948582,14.62264150943398,7.8511441064731455,-32202146.0,-24172575.15,0.2812942845005598,0.5406860405049116,0.7623889804702586,1770506.65,-0.6334689746275621,0.8252536074913924,0.03388357949609041,-0.0742379152256093,,4.0,4.0,-0.03364969801553064,0.0,0.023048884097822908,-0.03221736349966309,-0.029239157759689327,0.22670833451834574,-0.023048884097822908,-0.03201027877675977,-0.0637474458652122,-0.06566750850610803,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
