entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2025-07-18,2025-09-04,21.15,25.35,4700,32,19740000.0,19183755.0,0.1926006143740887,model_exit
