item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1920907359476.0,2322258643701.0,2155372000660.0,2479769228132.0,2109412823409.0,2492177936154.0,2296967155967.0,2412704034180.0,1816746356006.0,2153347851110.0,2116472146462.0,2353544235657.0,1839506359237.0,2379137189394.0,1099947448562.0,2151790179969.0,2071935377106.0,2525573920837.0,2423217888787.0,2452789730300.0,1806824026561.0,2134737285445.0,1690400774877.0,1909610281094.0,1585688291442.0,2047582634799.0,1766590157873.0,1960321755193.0,1703070996786.0,2098265343733.0,2037179231580.0,2125027173514.0,2010734481288.0,2425021466928.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-80657050441.0,-117635992760.0,-140683853939.0,-162893382386.0,-110645239125.0,-124425378570.0,-109785307700.0,-127781029900.0,-84580905230.0,-118789519579.0,-132517665416.0,-141593461160.0,-98287749381.0,-119306140624.0,-61014137646.0,-127430767589.0,-115218131620.0,-139623922899.0,-162966729804.0,-137748773953.0,-115748207877.0,-136093517099.0,-114215171360.0,-126489353435.0,-91108502231.0,-138960176094.0,-128498212680.0,-117370251165.0,-116244461618.0,-167378878253.0,-170672777738.0,-145258568200.0,-150737336092.0,-164024591050.0
Doanh thu thuần,Net sales,net_sales,1840250309035.0,2204622650941.0,2014688146721.0,2316875845746.0,1998767584284.0,2367752557584.0,2187181848267.0,2284923004280.0,1732165450776.0,2034558331531.0,1983954481046.0,2211950774497.0,1741218609856.0,2259831048770.0,1038933310916.0,2024359412380.0,1956717245486.0,2385949997938.0,2260251158983.0,2315040956347.0,1691075818684.0,1998643768346.0,1576185603517.0,1783120927659.0,1494579789211.0,1908622458705.0,1638091945193.0,1842951504028.0,1586826535168.0,1930886465480.0,1866506453842.0,1979768605314.0,1859997145196.0,2260996875878.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-1566421815666.0,-1784558117860.0,-1717012735295.0,-1905303479918.0,-1733986304875.0,-1936624781241.0,-1759681382834.0,-1844430728537.0,-1436857997429.0,-1614745922094.0,-1650167152517.0,-1905270463696.0,-1501626140298.0,-1820495906292.0,-992829301942.0,-1880173349409.0,-1793213109111.0,-2057742808610.0,-2070219672074.0,-2104894512886.0,-1615415603809.0,-1792729284835.0,-1433719739122.0,-1603216722468.0,-1391233278372.0,-1732468578897.0,-1476554223027.0,-1638741813598.0,-1451806446629.0,-1660170312816.0,-1625689085470.0,-1706265684237.0,-1610808415352.0,-1936929526530.0
Lợi nhuận gộp,Gross Profit,gross_profit,273828493369.0,420064533081.0,297675411426.0,411572365828.0,264781279409.0,431127776343.0,427500465433.0,440492275743.0,295307453347.0,419812409437.0,333787328529.0,306680310801.0,239592469558.0,439335142478.0,46104008974.0,144186062971.0,163504136375.0,328207189328.0,190031486909.0,210146443461.0,75660214875.0,205914483511.0,142465864395.0,179904205191.0,103346510839.0,176153879808.0,161537722166.0,204209690430.0,135020088539.0,270716152664.0,240817368372.0,273502921077.0,249188729844.0,324067349348.0
Doanh thu hoạt động tài chính,Financial income,financial_income,5343737688.0,12773543561.0,3568030568.0,10144542343.0,16742499085.0,-5046175743.0,24823697127.0,-9786966347.0,6557748630.0,1265950606.0,499746044.0,3353406467.0,6786433512.0,2327353004.0,5741100988.0,3353587557.0,216106156.0,325858202.0,3215526901.0,2514482498.0,830794395.0,462925659.0,3578532087.0,934808534.0,564876116.0,2249043048.0,3392430665.0,3410949116.0,3540845387.0,4562686878.0,7587679737.0,6688215088.0,621408957.0,173274131.0
Chi phí tài chính,Financial expenses,financial_expenses,-109555845162.0,-46494536026.0,-73039089958.0,-84468212833.0,-67547053510.0,-72168367747.0,-67164335575.0,-65188778815.0,-66167398809.0,-56615477356.0,-55500365594.0,-44350983063.0,-36047218337.0,-37652572453.0,-19788139318.0,-31412668974.0,-27487032110.0,-36609693592.0,-31349290786.0,-47751806746.0,-42759348797.0,-39913977115.0,-44699601949.0,-31943805613.0,-20302017946.0,-22467096609.0,-32726563858.0,-20349036874.0,-20683602353.0,-23256113824.0,-23678790061.0,-20364308463.0,-22343249862.0,-22563384574.0
Chi phí lãi vay,Interest expenses,interest_expenses,-72357976310.0,-68854094072.0,-67589852264.0,-86855784194.0,-62948800210.0,-61091879415.0,-57024757787.0,-57290060357.0,-56836930290.0,-49021547073.0,-40666200751.0,-34565918133.0,-31323211111.0,-25889567894.0,-21829590115.0,-20906788058.0,-16546009125.0,-14606872961.0,-17783947444.0,-27344486742.0,-35008015190.0,-34624066128.0,-32219678301.0,-21881949352.0,-15240310146.0,-14855185108.0,-11083806260.0,-12713672028.0,-14006135847.0,-11302086074.0,-9681890214.0,-7404704344.0,-10654910700.0,-11042786970.0
Chi phí bán hàng,Selling expenses,selling_expenses,-27594510805.0,-35772985884.0,-31748332014.0,-40314748231.0,-35236852781.0,-38426312406.0,-39775495563.0,-46495177788.0,-36496843952.0,-40747137715.0,-39204117092.0,-33802520299.0,-36992856942.0,-43102417499.0,-30877775182.0,-19564011944.0,-42551747820.0,-47550497263.0,-47118881642.0,-41810423603.0,-46683363754.0,-42474056344.0,-40925991963.0,-43919465508.0,-40418645455.0,-45683480917.0,-40876067536.0,-58611211324.0,-42259723128.0,-48424729835.0,-46002203099.0,-60123082341.0,-47796369185.0,-53544673982.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-41212428955.0,-46579568710.0,-49031760150.0,-50836234382.0,-44502829985.0,-55500274428.0,-52784587434.0,-62053870689.0,-52680185427.0,-52031409861.0,-50931641189.0,-44932893896.0,-46544473969.0,-53948134885.0,-44608827607.0,-23100628840.0,-50644060940.0,-68710099847.0,-61573488544.0,-60936167477.0,-55311845970.0,-60712262073.0,-63265189494.0,-63089041717.0,-66215009444.0,-70789999710.0,-65726466229.0,-81863192446.0,-70328331870.0,-66055776703.0,-70171542932.0,-93094739513.0,-72237256032.0,-75151091236.0
