symbol,organ_code,current_price,market_cap,issue_share,tag,rating,rating_as_of,organ_name,organ_short_name,com_type_code,com_group_code,sector,average_match_value1_month,average_match_volume1_month,highest_price1_year,lowest_price1_year,foreigner_percentage,maximum_foreign_percentage,state_percentage,analyst,upside_to_target_percent,dividend_per_share_tsr,projected_tsr_percentage,target_price,company_profile,in_cu,icb_code_lv2,icb_code_lv4,free_float,free_float_percentage,listing_date,prev_insight,fund_info,is_bank,listing,bank
HT1,HT1,13300.0,5075145816300.0,381589911.0,,,,Công ty Cổ phần Xi măng VICEM Hà Tiên,VICEM Hà Tiên,CT,VNINDEX,Construction & Materials,2508880897.826086,197633.0,21000.0,11450.0,0.02126364,0.49,0.79693561,,,,,,"Công ty Cổ phần Xi măng VICEM Hà Tiên (HT1) có tiền thân là Nhà máy Xi măng Hà Tiên được khởi công xây dựng từ năm 1960. Công ty chuyên sản xuất và kinh doanh Clinker CPC50, clinker bền sulfat, Xi măng PCB40, Xi măng hỗn hợp PCB40, Xi măng MS-PCB40, Xi măng xá và jumbo. HT1 giữ vị thế là đơn vị sản xuất xi măng hàng đầu tại thị trường phía Nam Việt Nam. Công ty có 05 đơn vị sản xuất xi măng gồm có 02 nhà máy sản xuất clinker, xi măng và 03 trạm nghiền xi măng với nhiệm vụ sản xuất, cung cấp và phân phối xi măng cho các tỉnh, thành ở phía Nam, Đông Nam Bộ, Tây Nam Bộ, Tây Nguyên, Duyên hải Nam Trung Bộ đến Mũi Cà Mau. HT1 được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2007.",False,2300,2353,95397477,0.249999998,2007-11-13T00:00:00,,,False,True,False
