item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,877033855764.0,1026792803771.0,1334076353754.0,1685224676944.0,1339882721988.0,1677408980610.0,2055637295525.0,2734919747881.0,2459978028625.0,4338807166186.0,4888665221756.0,5549272932453.0,5158135696352.0,5192508299372.0,5110195711095.0,5962303585215.0,5771552100634.0,5460250231174.0,5153625413889.0,5252372794243.0,4772058397116.0,4918827157832.0,4792231414205.0,5106755748001.0,4674075866009.0,4944620203439.0,5430274592577.0,5685700453568.0,5041667082555.0,4981309952823.0,4928287581430.0,5622808674878.0,4758283873207.0,5471818059420.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-16229500.0,-4086919.0,-9124345.0,-82060784.0,-358718989.0,358718989.0,0.0,0.0,-4690908.0,-148098154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần,Net sales,net_sales,877017626264.0,1026788716852.0,1334067229409.0,1685142616160.0,1339524002999.0,1677767699599.0,2055637295525.0,2734919747881.0,2459973337717.0,4338659068032.0,4888665221756.0,5549272932453.0,5158135696352.0,5192508299372.0,5110195711095.0,5962303585215.0,5771552100634.0,5460250231174.0,5153625413889.0,5252372794243.0,4772058397116.0,4918827157832.0,4792231414205.0,5106755748001.0,4674075866009.0,4944620203439.0,5430274592577.0,5685700453568.0,5041667082555.0,4981309952823.0,4928287581430.0,5622808674878.0,4758283873207.0,5471818059420.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-774147980628.0,-906668145762.0,-1190983843162.0,-1504429515355.0,-1187645483397.0,-1507232270873.0,-1851228501357.0,-2514102733188.0,-2279993407842.0,-4163788499137.0,-4696015684220.0,-5403037873768.0,-4965604708656.0,-4997861049203.0,-5023564563411.0,-5801696260216.0,-5588588192990.0,-5262731365507.0,-5030010933778.0,-5139580627681.0,-4595517472272.0,-4682965734293.0,-4568557231585.0,-4866834041002.0,-4507249608014.0,-4720104196756.0,-5152122562385.0,-5349748885973.0,-4776983780075.0,-4704397188509.0,-4697696674992.0,-5258440346930.0,-4501923416564.0,-5177095856194.0
Lợi nhuận gộp,Gross Profit,gross_profit,102869645636.0,120120571090.0,143083386247.0,180713100805.0,151878519602.0,170535428726.0,204408794168.0,220817014693.0,179979929875.0,174870568895.0,192649537536.0,146235058685.0,192530987696.0,194647250169.0,86631147684.0,160607324999.0,182963907644.0,197518865667.0,123614480111.0,112792166562.0,176540924844.0,235861423539.0,223674182620.0,239921706999.0,166826257995.0,224516006683.0,278152030192.0,335951567595.0,264683302480.0,276912764314.0,230590906438.0,364368327948.0,256360456643.0,294722203226.0
Doanh thu hoạt động tài chính,Financial income,financial_income,7835419857.0,9200185641.0,13854777561.0,17829998664.0,18612926627.0,23645436897.0,25788714726.0,26091854015.0,25530268287.0,24357575341.0,24652863119.0,24337602089.0,23155195698.0,22714823290.0,22767788406.0,25367957511.0,24284987619.0,25233078804.0,26517911592.0,29277119457.0,29918554416.0,34820727484.0,37012690943.0,34824984650.0,29580773241.0,21741268839.0,19105930527.0,19429672907.0,18293696932.0,22665956058.0,26041441499.0,32642432577.0,34972141008.0,44881778611.0
Chi phí tài chính,Financial expenses,financial_expenses,-3115651983.0,-3342246895.0,-5628783082.0,-6844630420.0,-9856467510.0,-11747857097.0,-13510447191.0,-13886261243.0,-15698543177.0,-13955228912.0,-12361418332.0,-12177458148.0,-12119246163.0,-11852515273.0,-12392653169.0,-11443624561.0,-12396176062.0,-15075854618.0,-13515718969.0,-16710440545.0,-15839108034.0,-17919116563.0,-17844847272.0,-14191757734.0,-13284105163.0,-13899257226.0,-14691278103.0,-16807966306.0,-18391016405.0,-16469000943.0,-19447817444.0,-23996440721.0,-32081378200.0,-33928715887.0
Chi phí lãi vay,Interest expenses,interest_expenses,-3114178072.0,-3334486648.0,-5621297527.0,-6834784443.0,-9854818839.0,-11731591350.0,-13494074552.0,-13883739479.0,-15683986696.0,-13965183884.0,-12303118574.0,-12074289183.0,-12031892198.0,-11905262820.0,-12382642504.0,-11418577166.0,-12396176062.0,-14582994706.0,-13515718969.0,-15094595244.0,-15205565375.0,-17343653298.0,-16985491679.0,-14145930259.0,-13232329296.0,-13835340203.0,-14141385109.0,-16592444066.0,-17244654086.0,-15307771974.0,-18330250419.0,-23056878440.0,-31917874997.0,-33444659798.0
Chi phí bán hàng,Selling expenses,selling_expenses,-3327091356.0,-2885118390.0,-635577493.0,-21990645458.0,-11223183728.0,-1711777306.0,-10428887143.0,-4163162432.0,-6813085644.0,1167760447.0,-5853992122.0,-9885359569.0,-14133377856.0,-5608533738.0,-5053419716.0,-14225442310.0,-14402455606.0,-15772282601.0,-3284882747.0,-9909642790.0,-6293340890.0,-6487330646.0,-14661626181.0,-24191079355.0,-19543394574.0,-21020080347.0,-29577473934.0,-43428104462.0,-26903179214.0,-21980994126.0,-27685932692.0,-48984958642.0,-41696535269.0,-37145766013.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-37486185102.0,-44724512668.0,-55375346212.0,-62513592434.0,-53204881879.0,-68334230742.0,-78203974671.0,-81487090170.0,-61608834439.0,-58202562011.0,-65109562712.0,-57850692722.0,-54034177440.0,-68327260691.0,-53055871293.0,-98364612797.0,-51675793656.0,-70840989116.0,-65972751259.0,-115622875389.0,-91102789771.0,-118593759854.0,-100254377803.0,-104656922233.0,-91917643057.0,-99971871897.0,-119152351974.0,-129256189221.0,-148404886236.0,-136258784799.0,-102830089666.0,-123647731578.0,-166579580692.0,-168884174140.0
