item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1051217231971.0,1222911934648.0,1194508642256.0,1635964771804.0,1081370793461.0,1259492400305.0,1227675986047.0,1328161733720.0,1183767993544.0,1289756572520.0,1504303153321.0,1666261171065.0,1185473542508.0,1634506908135.0,1092941002394.0,1900074959577.0,2045444213396.0,2024387229052.0,2233394383618.0,3071627212216.0,2371561956920.0,2176210516859.0,1965035068054.0,2066479652230.0,1842191313391.0,2182948643615.0,2031363520580.0,2338100698417.0,2073499861859.0,2516317393386.0,2555163684559.0,2880569955215.0,2477131941855.0,2431709516220.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-897100051.0,-1194817365.0,-1172103609.0,-686835407.0,-2136090573.0,-844755140.0,-555407599.0,-3332834845.0,-3007177106.0,-199900118.0,-715576123.0,-413511136.0,-2621147174.0,1907714903.0,-286428116.0,-2185623406.0,-31844727.0,-1447520153.0,-174057021.0,-1382926561.0,-2727054608.0,-2042669196.0,-3340898512.0,-1270243346.0,-4717939882.0,-1750999021.0,-1939532938.0,-2529102948.0,-5136610515.0,-2809584763.0,-3001351578.0,-2992223422.0,-6380015497.0,-5312913489.0
Doanh thu thuần,Net sales,net_sales,1050320131920.0,1221717117283.0,1193336538647.0,1635277936397.0,1079234702888.0,1258647645165.0,1227120578448.0,1324828898875.0,1180760816438.0,1289556672402.0,1503587577198.0,1665847659929.0,1182852395334.0,1636414623038.0,1092654574278.0,1897889336171.0,2045412368669.0,2022939708899.0,2233220326597.0,3070244285655.0,2368834902312.0,2174167847663.0,1961694169542.0,2065209408884.0,1837473373509.0,2181197644594.0,2029423987642.0,2335571595469.0,2068363251344.0,2513507808623.0,2552162332981.0,2877577731793.0,2470751926358.0,2426396602731.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-728154257438.0,-995101467032.0,-897891880509.0,-1250370347699.0,-772241448748.0,-914387885504.0,-928687767951.0,-1028301752204.0,-850703875846.0,-896134284888.0,-1078539108432.0,-1208509788011.0,-746519129683.0,-972735035139.0,-743156815640.0,-1035267840950.0,-895050025249.0,-1127008141217.0,-1315625120220.0,-1718642315683.0,-1114447520402.0,-1293704746269.0,-1308106091522.0,-1142839529331.0,-1096123885981.0,-1500980152101.0,-1341809177613.0,-1320438952712.0,-1117906047949.0,-1660322958720.0,-1620172166882.0,-1838005260004.0,-1424596398499.0,-1507581928412.0
Lợi nhuận gộp,Gross Profit,gross_profit,322165874482.0,226615650251.0,295444658138.0,384907588698.0,306993254140.0,344259759661.0,298432810497.0,296527146671.0,330056940592.0,393422387514.0,425048468766.0,457337871918.0,436333265651.0,663679587899.0,349497758638.0,862621495221.0,1150362343420.0,895931567682.0,917595206377.0,1351601969972.0,1254387381910.0,880463101394.0,653588078020.0,922369879553.0,741349487528.0,680217492493.0,687614810029.0,1015132642757.0,950457203395.0,853184849903.0,931990166099.0,1039572471789.0,1046155527859.0,918814674319.0
Doanh thu hoạt động tài chính,Financial income,financial_income,41617781891.0,171248198096.0,43845412751.0,46814176416.0,158457686431.0,65156444470.0,94255391957.0,124112942241.0,66089944207.0,42182372412.0,40343386979.0,73472168646.0,111622276863.0,46389419845.0,65900000910.0,240932397807.0,38067160452.0,43467722857.0,61443352886.0,59440157945.0,58567040015.0,57908143430.0,48567357504.0,64622863401.0,70161494649.0,88560678914.0,62616197585.0,95184137468.0,110150181670.0,118973482160.0,101765887253.0,115733848943.0,136767059629.0,185842157547.0
Chi phí tài chính,Financial expenses,financial_expenses,20329368255.0,-7744672463.0,-126810033160.0,2754089183.0,-160385421552.0,-32889524110.0,-82087982733.0,-110273742749.0,-127671240521.0,-93166190062.0,-135889892947.0,-116733208900.0,-94654509669.0,-220247422987.0,-190709192683.0,-200603044947.0,-217565023137.0,-225454904498.0,-253166359146.0,-247035288492.0,-256207210125.0,-255025999889.0,-276436606919.0,-228348862409.0,-223279127406.0,-201318860845.0,-185252307207.0,-179638801166.0,-190666721407.0,-200499766233.0,-184462283981.0,-164158453411.0,-174008767137.0,-202065055520.0
Chi phí lãi vay,Interest expenses,interest_expenses,-45153468963.0,-59242868594.0,-57548499955.0,-62982567111.0,-91584495605.0,-102807548185.0,-102234461633.0,-107253479024.0,-105417083323.0,-108910161594.0,-103652538551.0,-98673631361.0,-92669117698.0,-190880046079.0,-183859667778.0,-195051206231.0,-213916376631.0,-212648211818.0,-222197736312.0,-230117916505.0,-249191399087.0,-245549862742.0,-227973532169.0,-216040100374.0,-191747493837.0,-184399489333.0,-180657147299.0,-181144345749.0,-166743807099.0,-173864390335.0,-179003224880.0,-170223450276.0,-172360715310.0,-197993320753.0
Chi phí bán hàng,Selling expenses,selling_expenses,-22213598000.0,-20983013931.0,-24502810353.0,-30887847512.0,-16207468653.0,-21764603075.0,-18326725563.0,-21981441120.0,-14488799968.0,-20164733289.0,-18479454291.0,-29619176851.0,-15575898613.0,-20487528590.0,-15161128844.0,-33835185602.0,-19775841202.0,-19906313336.0,-21919911461.0,-27306263413.0,-19177580205.0,-22621017009.0,-21179072116.0,-29544975862.0,-18733863540.0,-34371066146.0,-29114089397.0,-35981220607.0,-20461990371.0,-30840656754.0,-30156121131.0,-38245618981.0,-30256932769.0,-49017022031.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-41371165799.0,-38981306880.0,-45487311451.0,-91852435630.0,-40585113173.0,-47951040163.0,-43843529534.0,-89908061815.0,-56455596602.0,-38946993327.0,-63546623859.0,-126297912984.0,-66127285470.0,-75001035005.0,-73444865728.0,-156915453315.0,-83664130705.0,-86245011899.0,-105656476303.0,-304278910328.0,-101935676111.0,-148451030905.0,-97384773465.0,-314954286372.0,-95958602242.0,-175369379912.0,-109606176398.0,-197580186725.0,-92701532459.0,-135395368983.0,-125170439843.0,-300378391402.0,-105504045877.0,-137158865578.0
