entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-04-27,2023-05-08,26.17,26.46,3800,4,1102000.0,601464.0,0.0060360745837328015,fixed_horizon_exit
2023-09-27,2023-10-03,25.11,26.08,3900,4,3783000.0,3282006.0,0.0334472433070935,fixed_horizon_exit
2024-04-10,2024-04-16,23.13,21.25,4400,4,-8272000.0,-8756044.0,-0.08586415582151737,fixed_horizon_exit
2024-04-17,2024-04-24,20.91,21.78,4500,4,3915000.0,3432780.0,0.036409247502126305,fixed_horizon_exit
2024-07-02,2024-07-08,20.81,19.8,4700,4,-4747000.0,-5221794.0,-0.05328219102400677,fixed_horizon_exit
2024-07-09,2024-07-15,19.9,19.51,4600,4,-1794000.0,-2246318.0,-0.024490215548801892,fixed_horizon_exit
2024-07-16,2024-07-22,19.61,19.36,4600,4,-1150000.0,-1597580.0,-0.017675001857580096,fixed_horizon_exit
2024-07-23,2024-07-29,19.36,18.11,4600,4,-5750000.0,-6178030.0,-0.06923394945645898,fixed_horizon_exit
2024-07-30,2024-08-05,18.16,16.42,4500,4,-7830000.0,-8215110.0,-0.10032687928108541,fixed_horizon_exit
2024-08-08,2024-08-14,17.19,17.19,4300,4,0.0,-369585.0,-0.00499001996007984,fixed_horizon_exit
2024-08-15,2024-08-21,17.34,19.03,4300,4,7267000.0,6872389.0,0.09198615456514883,fixed_horizon_exit
