symbol,organ_code,current_price,market_cap,issue_share,tag,rating,rating_as_of,organ_name,organ_short_name,com_type_code,com_group_code,sector,average_match_value1_month,average_match_volume1_month,highest_price1_year,lowest_price1_year,foreigner_percentage,maximum_foreign_percentage,state_percentage,analyst,upside_to_target_percent,dividend_per_share_tsr,projected_tsr_percentage,target_price,company_profile,in_cu,icb_code_lv2,icb_code_lv4,free_float,free_float_percentage,listing_date,prev_insight,fund_info,is_bank,listing,bank
VGC,VGC,40300.0,18068505000000.0,448350000.0,,BUY,11-May-26,Tổng Công ty Viglacera - Công ty Cổ phần,Tổng Công ty Viglacera,CT,VNINDEX,Construction & Materials,17770352023.913044,455406.0,61845.0,34000.0,0.00944896,0.49,0.38582639,Tuan Do,0.6575682382,2200.0,0.7121588089,66800.0,"Tổng Công ty Viglacera (VGC) có tiền thân là Công ty Gạch ngói Sành sứ Xây Dựng, được thành lập vào năm 1974. VGC chính thức hoạt động dưới hình thức công ty cổ phần vào ngày 22/07/2014. Hoạt động kinh doanh chủ yếu của công ty gồm: (i) Đầu tư, xây dựng, kinh doanh phát triển nhà ở, bất động sản; và (ii) Sản xuất và kinh doanh vật liệu xây dựng (cụ thể là: kính xây dựng, gạch ốp lát, sứ vệ sinh, sản phẩm đất sét nung). Công ty đã và đang triển khai 1.327 ha diện tích khu công nghiệp và dịch vụ, gồm 4 khu công nghiệp ở tỉnh Bắc Ninh và khu công nghiệp Phú Hà ở Phú Thọ. Ở mảng nhà ở thu nhập thấp, VIGLACERA tiên phong chuyển đổi dự án và là đơn vị đầu tiên được hỗ trợ từ gói 30.000 tỷ đồng của Chính phủ. Ngày 29/05/2019, VGC chính thức giao dịch trên sàn giao dịch chứng khoán Thành phố Hồ Chí Minh (HOSE).",True,2300,2353,53802000,0.12,2015-10-15T00:00:00,"{'targetPrice': 64100.0, 'rating': 'BUY', 'ratingAsOf': '21-Oct-25', 'analyst': 'Tuan Do', 'version': '20260430'}",,False,True,False
