date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,target_entry_open_5d,target_exit_close_5d,target_return_5d,target_market_return_5d,target_excess_return_5d,swing_execution_open,swing_execution_close,target_entry_open_10d,target_exit_close_10d,target_return_10d,target_market_return_10d,target_excess_return_10d,target_entry_open_20d,target_exit_close_20d,target_return_20d,target_market_return_20d,target_excess_return_20d
2018-03-01,17.7,17.7,16.52,17.7,14162900,,,,,,,,,,17.7,17.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.06666666666666665,,,3.0,3.0,-0.054487179487179516,0.0,1121.54,1115.79,-0.0080720438806261,0.03695064264007519,0.010157798962492137,0.34299236225762186,,,,,,,18.72,16.12,-0.13888888888888873,0.01902715834511759,-0.15791604723400632,18.72,17.7,18.72,15.27,-0.1842948717948718,0.03227093078066634,-0.21656580257553815,18.72,14.54,-0.22329059829059827,0.057897313173066456,-0.28118791146366473
2018-03-02,18.72,19.12,17.53,17.7,7695417,0.0,,,,,,,,,17.7,17.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.08983050847457627,,,4.0,3.0,-0.060557341907824136,0.0,1103.16,1121.21,0.00485754487851664,0.01664777621616742,0.004992649958768025,0.34162362237783345,-0.00485754487851664,,,,,,18.66,16.4,-0.1211146838156485,0.001962165874367816,-0.12307684969001631,18.66,17.53,18.66,15.27,-0.18167202572347274,0.025847075926900498,-0.20751910165037324,18.66,15.04,-0.19399785637727762,0.04749333309549497,-0.2414911894727726
2018-03-05,18.66,18.66,17.48,17.53,4083263,-0.009604519774011222,-0.009604519774011222,,,,,,,,17.673846153846153,17.687407407407406,-0.01356125356125304,-0.002712250712250608,-0.01084900284900243,-0.0007736025990446684,-0.0006188820792357348,,,,,,,,,,,,,,,-4083263.0,,,,,,,,0.067313177410154,,,0.0,3.0,-0.0028522532800913103,0.0,1121.21,1093.48,-0.024732208952827794,-0.01888688505468672,-0.014705352315732556,0.35277094656494923,0.015127689178816572,,,,,,17.53,16.18,-0.07701083856246438,0.030005121264220502,-0.10701595982668488,17.53,17.48,17.53,14.71,-0.16086708499714775,0.06011998390459827,-0.22098706890174602,17.53,14.87,-0.1517398745008558,0.09431356769213872,-0.24605344219299452
2018-03-06,17.53,17.82,16.97,17.48,3132026,-0.0028522532800913103,-0.012429378531073398,-0.012429378531073398,,,,,,,17.644023668639054,17.6720438957476,-0.028020227108545015,-0.00777384599150949,-0.020246381117035524,-0.001602987820854978,-0.0011582597893040917,,,,,,,,,,,,,,,-7215289.0,,,,,,,,0.0486270022883296,,,1.0,3.0,-0.025921658986175045,0.0,1093.48,1120.29,0.024518052456377726,0.0006073543466029729,0.008761345627431139,0.3638079883687238,-0.027370305736469036,,,,,,17.36,15.84,-0.0875576036866359,0.010089216481430352,-0.09764682016806625,17.36,16.91,17.36,15.44,-0.11059907834101379,0.03333363042451376,-0.14393270876552755,17.36,14.37,-0.17223502304147464,0.05909143575254672,-0.23132645879402136
2018-03-07,17.36,17.82,16.74,16.91,2770016,-0.03260869565217395,-0.03536794067313187,-0.04463276836158192,,,,17.464,,,17.531096950386893,17.615596199766294,-0.08449924937940168,-0.023118926669087925,-0.06138032271031375,-0.004996998780567811,-0.00362982393319419,,,,,,,,,,,,,,,-9985305.0,,,,,,,,0.0638675340035483,,,2.0,3.0,-0.05950991831971997,0.0,1121.99,1112.26,-0.007167786912317342,-0.011210184287962055,0.0017111567419576534,0.3648729341971197,-0.025440908739856605,,,,,,17.14,14.99,-0.12543757292882152,0.0232413867510608,-0.14867895967988232,17.14,16.12,17.14,15.5,-0.09568261376896148,0.05135582248435577,-0.14703843625331725,17.14,14.14,-0.1750291715285881,0.0712975616773357,-0.2463267332059238
2018-03-08,17.14,17.14,15.84,16.12,2383360,-0.046717918391484314,-0.0778032036613272,-0.08043354249857393,-0.08926553672316373,,,17.148,,,17.314005111865832,17.504811296079904,-0.1908061842140718,-0.0566563781780847,-0.1341498060359871,-0.011836611923949863,-0.008321948265259746,,,,,,,,,,,,,,,-12368665.0,,,,,,,,0.08064516129032262,,,3.0,3.0,0.021170610211706187,1.0,1112.24,1124.15,0.0106899465952206,0.007492449296014669,0.022261223821691933,0.36464050524691105,-0.057407864986704915,-0.0967579860191784,,,,,16.06,15.27,-0.04919053549190533,0.008886093219813374,-0.0580766287117187,16.06,16.4,16.06,15.21,-0.052926525529265134,0.03865406253045456,-0.09158058805971969,16.06,13.74,-0.14445828144458273,0.05709071257076537,-0.2015489940153481
2018-03-09,16.06,17.08,16.06,16.4,3008463,0.017369727047146233,-0.03015966883500898,-0.06178489702517176,-0.07344632768361581,,,16.887999999999998,,,17.17338894080955,17.422973422296206,-0.24958448148665724,-0.09524199883979921,-0.15434248264685801,-0.01521856594430837,-0.009411126990662076,,,,,,,,,,,,,,,-9360202.0,,,,,,,,0.06219512195121949,,,4.0,3.0,-0.029976019184652314,0.0,1128.73,1123.41,-0.0006582751412178567,0.001962165874367816,0.016623832621443624,0.36445960184155385,0.01802800218836409,-0.07540849355798362,,,,,16.68,15.27,-0.08453237410071945,0.013053013555052617,-0.09758538765577207,16.68,16.18,16.68,14.87,-0.10851318944844124,0.016047632049464022,-0.12456082149790526,16.68,13.52,-0.18944844124700244,0.056888943692364746,-0.2463373849393672
2018-03-12,16.68,16.8,15.84,16.18,1896730,-0.013414634146341364,0.003722084367245637,-0.043169722057953885,-0.07701083856246438,,,16.618,,,17.020559872992695,17.33090131694093,-0.3103414439482357,-0.13826188786148652,-0.17207955608674919,-0.01918055895848181,-0.010635324850849764,,,,,,,,,,,,,,,-11256932.0,,,,,,,,0.059332509270704624,,,0.0,3.0,-0.031192660550458773,0.0,1135.37,1126.29,0.002563623254199232,0.030005121264220502,0.07397659982263916,0.3082589417405462,-0.015978257400540596,-0.10701595982668488,,,,,16.35,14.71,-0.1003058103975536,0.028105682332177473,-0.12841149272973107,16.35,15.84,16.35,14.71,-0.1003058103975536,0.03874841467632795,-0.13905422507388154,16.35,13.57,-0.17003058103975544,0.06811348700256303,-0.23814406804231847
2018-03-13,16.35,16.35,15.72,15.84,1469970,-0.021013597033374576,-0.03414634146341455,-0.017369727047146455,-0.09382151029748287,,,16.29,,,16.838935277147666,17.220464182352714,-0.3815289052050481,-0.18691529133019885,-0.19461361387484927,-0.02408642078314698,-0.012286212997149574,,,,,,,,,,,,,,,-12726902.0,,,,,,,,0.03977272727272732,,,1.0,3.0,-0.05366161616161613,0.0,1127.53,1133.31,0.006232852995232019,0.011621990734541843,0.12031435349940689,0.27136334801863926,-0.027246450028606595,-0.10544350103202471,,,,,15.84,15.44,-0.025252525252525304,0.020598772876521787,-0.04585129812904709,15.84,14.99,15.84,14.76,-0.06818181818181823,0.03146154455584993,-0.09964336273766816,15.84,13.29,-0.1609848484848485,0.054692382855482835,-0.21567723134033134
2018-03-14,15.84,15.84,14.59,14.99,5329546,-0.05366161616161613,-0.07354758961681085,-0.08597560975609742,-0.11354228267297461,,,15.905999999999997,,,16.554483696048024,17.05524461328955,-0.500760917241525,-0.2496844165124641,-0.25107650072906096,-0.033406332037459976,-0.016749599781791923,,,,,,,,,,,,,,,-18056448.0,,,,,,,,0.08338892595063375,,,2.0,3.0,0.011258278145695355,1.0,1135.99,1138.09,0.004217733894521292,0.023222987430996378,0.09373888808803033,0.25766880916839174,-0.057879350056137424,-0.136765270103971,,,,,15.1,15.5,0.026490066225165476,0.030718107376752846,-0.0042280411515873695,15.1,15.27,15.1,14.54,-0.03708609271523178,0.033256648244616605,-0.07034274095984838,15.1,13.29,-0.11986754966887425,0.028734872323734395,-0.14860242199260865
