item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,7827060217282.0,9238772645055.0,8563388540570.0,10405394201218.0,9337984767378.0,9179377757847.0,9804331840294.0,9812095732754.0,4938749407435.0,7184968541392.0,8106584370341.0,7905320305131.0,5893194879260.0,7271859632895.0,4322481442367.0,9090471438991.0,7358317619392.0,9066250399834.0,8679384682954.0,10131946421601.0,6240141466838.0,8381589764258.0,7504075941598.0,8580952917995.0,7243134635043.0,8135104562722.0,7737388215882.0,9048632840427.0,5899500354875.0,6867333006980.0,6509183599271.0,6972989928134.0,6538755308695.0,7013989253545.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-17157930340.0,-68865701582.0,-672367396.0,632957140.0,-1208760447.0,-91611628993.0,-58897471761.0,-83012735777.0,-29929806755.0,-49944475416.0,-54466296230.0,-39958208887.0,-31901873105.0,-45590113781.0,-40144769697.0,-86624343072.0,-51961290683.0,-57805206662.0,-44306485418.0,-102742147183.0,-26207019458.0,-69447936430.0,-89172067650.0,-60565784936.0,-59623043725.0,-48818635505.0,-67279614677.0,-116121473511.0,-88771713823.0,-62998692205.0,-72606021283.0,-136438233828.0,-81575683190.0,-125956748023.0
Doanh thu thuần,Net sales,net_sales,7809902286942.0,9169906943473.0,8562716173174.0,10406027158358.0,9336776006931.0,9087766128854.0,9745434368533.0,9729082996977.0,4908819600680.0,7135024065976.0,8052118074111.0,7865362096244.0,5861293006155.0,7226269519114.0,4282336672670.0,9003847095919.0,7306356328709.0,9008445193172.0,8635078197536.0,10029204274418.0,6213934447380.0,8312141827828.0,7414903873948.0,8520387133059.0,7183511591318.0,8086285927217.0,7670108601205.0,8932511366916.0,5810728641052.0,6804334314775.0,6436577577988.0,6836551694306.0,6457179625505.0,6888032505522.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-5865908105398.0,-7073446579438.0,-6703128018595.0,-8221930686119.0,-7145543584727.0,-6674203727429.0,-7346798519028.0,-7181884978097.0,-3555604046684.0,-4927884582852.0,-5579652554380.0,-5397087868646.0,-4149521698338.0,-4963084978792.0,-3140769580677.0,-6511805224558.0,-5129310041296.0,-5922532171779.0,-5940919284814.0,-7215615568862.0,-4298944721980.0,-5824262761534.0,-5182137916658.0,-6064659377808.0,-5083293361314.0,-5645843203726.0,-5391899712720.0,-6433184640631.0,-3938664433825.0,-4356268929121.0,-4050234333036.0,-4242463707347.0,-4052082990905.0,-4224788201177.0
Lợi nhuận gộp,Gross Profit,gross_profit,1943994181544.0,2096460364035.0,1859588154579.0,2184096472239.0,2191232422204.0,2413562401425.0,2398635849505.0,2547198018880.0,1353215553996.0,2207139483124.0,2472465519731.0,2468274227598.0,1711771307817.0,2263184540322.0,1141567091993.0,2492041871361.0,2177046287413.0,3085913021393.0,2694158912722.0,2813588705556.0,1914989725400.0,2487879066294.0,2232765957290.0,2455727755251.0,2100218230004.0,2440442723491.0,2278208888485.0,2499326726285.0,1872064207227.0,2448065385654.0,2386343244952.0,2594087986959.0,2405096634600.0,2663244304345.0
Doanh thu hoạt động tài chính,Financial income,financial_income,137735877257.0,144806678085.0,173942627626.0,173865200456.0,172258343686.0,198779893800.0,251070983705.0,267743284104.0,269044219200.0,226730792757.0,238673205859.0,239953417054.0,417381706068.0,216904379300.0,222929704799.0,262381331690.0,228804104459.0,253439018467.0,284273475636.0,324044164085.0,358409422073.0,354413768251.0,373131633964.0,346613696066.0,278656181876.0,266344194542.0,253590755449.0,268487039624.0,243085541738.0,255243028080.0,251611132941.0,256707772369.0,264375213097.0,261826233579.0
Chi phí tài chính,Financial expenses,financial_expenses,-5373050591.0,25310265657.0,-22523224988.0,-36858948263.0,3773973299.0,-12800748500.0,14319721967.0,-98302533226.0,-20079097127.0,-19105894502.0,-24013836212.0,-42250549725.0,-17359863597.0,7343976541.0,-2723463678.0,-10044816873.0,-10733332408.0,-26529346987.0,-13226929386.0,-31503508249.0,-21288714153.0,-17219852644.0,-19396559741.0,-15528556143.0,-8590131912.0,-8220884069.0,-12464565152.0,4487618119.0,-91111026238.0,-15117680647.0,78186630167.0,1785166234.0,-14437156234.0,-10022977105.0
Chi phí lãi vay,Interest expenses,interest_expenses,-10097393936.0,-8237820920.0,-8997534676.0,-7912058821.0,-7860067347.0,-5970927556.0,-5792155363.0,-17744056606.0,-18040511955.0,-16505453910.0,-12786266446.0,-16349094162.0,14080239135.0,-40953029703.0,-11108422977.0,-10758586829.0,-10997727944.0,-10218965015.0,-10570350223.0,-13730253818.0,-17523731719.0,-14330165656.0,-10637821704.0,-7723006840.0,-8798792489.0,-7599673429.0,-6169631263.0,-4881451450.0,-10901060239.0,-8765781329.0,-7297682237.0,-7381678847.0,-7553159578.0,-6869703486.0
Chi phí bán hàng,Selling expenses,selling_expenses,-593817038296.0,-576565408967.0,-663930244122.0,-934070403000.0,-691688565982.0,-644166172570.0,-763534225029.0,-903901753854.0,-560208611348.0,-794505301726.0,-750027856987.0,-754295011022.0,-844777343793.0,-1100553991152.0,-608094954216.0,-946942340208.0,-755266142154.0,-1011692726370.0,-1152713360551.0,-1612396044064.0,-861350744768.0,-1167073474371.0,-1112062729381.0,-1338740891061.0,-841980122799.0,-902281014716.0,-867894877500.0,-1429400492822.0,-798819252172.0,-916441248237.0,-981288337744.0,-1325820629983.0,-900339945103.0,-1154166377854.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-176764136578.0,-204043334644.0,-182732215708.0,-350337425936.0,-166142369393.0,-183283817366.0,-181277264334.0,-517138474052.0,-141385006840.0,-211607411214.0,-209279647616.0,-139733278845.0,-171066646789.0,-96338600667.0,-159503041402.0,-170807966554.0,-164925126088.0,-165365631116.0,-210066739331.0,-200308163933.0,-182207597561.0,-200013094048.0,-204452640392.0,-214018287934.0,-208549883706.0,-176489145552.0,-224468201063.0,-229906607275.0,-247276682656.0,-239298328912.0,-233280188525.0,-263704092762.0,-236063669520.0,-255599690018.0
