date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2023-10-09,0,0.0,-0.0033057851239669533,0,10100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-10,0,0.0,-0.011814899901542497,0,10100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-11,0,0.0,0.002321724709784423,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-12,0,0.0,0.0072727272727273196,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-13,0,0.0,-0.020019691499835846,0,9600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-16,0,0.0,-0.014314247669773628,0,9400,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-17,0,0.0,-0.0314083080040527,0,9200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-18,0,0.0,0.0,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-19,0,0.0,0.007633587786259444,0,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-20,0,0.0,0.0,0,9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-23,0,0.0,0.028482111844390534,0,9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-24,0,0.0,-0.01317122593718345,0,9100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-25,0,0.0,0.013598326359832713,0,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-26,0,0.0,0.035775713794289565,0,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-27,0,0.0,-0.021637816245006603,0,9700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-30,1,1.0,-0.0193943518203471,3300,9600,0.96987,1.92093,0.00479292,-0.018810000000000042,-0.02360292000000004,479292.0,-1881000.0000000042,-2360292.000000004,0.9763970799999999,-0.023602920000000083
2023-10-31,1,1.0,-0.021828103683492528,3300,9300,0.9909492969806915,1.9602680499618044,0.004889854852904722,-0.021630543999578564,-0.026520398852483286,477444.0,-2112000.0000000033,-2589444.0000000033,0.95050264,-0.049497360000000046
2023-11-01,1,1.0,0.0194605667463299,3200,9000,0.9860887919259225,1.9913674306049272,0.00498801349988886,0.019189846753082232,0.014201833253193371,474112.00000000006,1824000.0000000088,1349888.0000000088,0.9640015200000002,-0.03599847999999983
2023-11-02,0,0.0,-0.017827665896335443,0,9100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9640015200000002,-0.03599847999999983
2023-11-03,0,0.0,0.003683858004018825,0,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640015200000002,-0.03599847999999983
