entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-03-04,2026-03-10,67.0,53.29,1400,4,-19194000.0,-19605418.0,-0.20859579348765156,fixed_horizon_exit
2026-03-24,2026-03-30,39.0,39.0,2000,4,0.0,-390000.0,-0.00499001996007984,fixed_horizon_exit
2026-05-18,2026-05-22,44.41,38.33,1700,4,-10336000.0,-10682477.0,-0.14121295800652692,fixed_horizon_exit
