entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2025-04-09,2025-04-15,17.96,19.87,5500,4,10505000.0,9979585.0,0.10082674295062437,fixed_horizon_exit
