date,prediction,entry_margin,action,position_shares,sell_eligible,holding_sessions,transaction_cost_value,transaction_cost,equity_curve,gross_equity_curve,net_strategy_return,realized_trade_return
2026-02-03,-0.00241977465339005,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-04,-0.00243943533860147,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-05,-0.0007812996627762914,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-06,-0.0018471141811460257,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-09,-0.0014117626706138253,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-10,-0.0008935356745496392,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-11,-0.00037576438626274467,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-12,-0.000919327256269753,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-13,0.0017269749660044909,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-23,0.0019757619593292475,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-24,-0.002092383336275816,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-25,-0.0019293283112347126,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-26,-0.0010828098747879267,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-02-27,-0.006727021653205156,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-02,-0.008589842356741428,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-03,-0.0036718270275741816,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-04,-0.004806887358427048,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-05,-0.004405692685395479,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-06,0.0011297848541289568,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-09,0.0005956270033493638,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-10,5.9587193391053006e-05,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-11,-0.000275542406598106,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-12,-0.00037576438626274467,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-13,-0.0007812996627762914,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-16,5.9587193391053006e-05,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-17,5.9587193391053006e-05,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-18,5.9587193391053006e-05,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-19,5.9587193391053006e-05,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-20,-0.0008760441560298204,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-23,-0.0012394101358950138,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-24,-0.0016649868339300156,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-25,-0.0016649868339300156,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-26,-0.0018671557772904634,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-27,-0.001736972713842988,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-30,0.00021896339603699744,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-03-31,0.0011904616840183735,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-01,-0.002085526939481497,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-02,0.0006417635595425963,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-03,-0.00251018232665956,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-06,-0.002062814310193062,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-07,-0.00251018232665956,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-08,-0.0008146076579578221,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-09,-0.0013941770885139704,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-10,0.0003814224328380078,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-13,0.00146848289296031,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-14,0.001071316422894597,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-15,-0.0012738715158775449,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-16,0.0018481467850506306,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-17,0.0010472391732037067,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-20,-0.0036464487202465534,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-21,-0.0006507422076538205,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-22,0.0013964971294626594,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-23,-0.0015307849971577525,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-24,-0.0012738715158775449,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-28,-0.001894150860607624,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-04-29,-0.0016372373793274164,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-04,-0.0016372373793274164,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-05,-0.0016372373793274164,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-06,-0.0016372373793274164,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-07,-0.001894150860607624,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-08,0.0007418678142130375,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-11,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-12,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-13,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-14,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-15,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-18,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-19,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-20,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-21,-0.001741020125336945,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-22,-0.0023308300878852606,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-25,-0.0038089703302830458,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-26,-0.0029006509575992823,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-27,-0.0042563388124108315,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-28,-0.0023320240434259176,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-05-29,-0.00282866507768631,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-01,-0.0023320240434259176,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-02,-0.0021136528812348843,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-03,-0.0021856387611478567,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-04,-0.0021136528812348843,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-05,-0.0021136528812348843,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-08,-0.0021136528812348843,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-09,-0.0028253099881112576,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-10,-0.0028253099881112576,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-11,-0.002035799203440547,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-12,-0.0018423690926283598,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-15,-0.0011354571906849742,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-16,-0.0011354571906849742,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-17,-0.001810092362575233,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-18,-0.0013289726339280605,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-19,-0.000965606770478189,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-22,0.0021631154231727123,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-23,0.0013785053743049502,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-24,0.001893427106551826,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-25,-0.0015631086425855756,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-26,-0.0015631086425855756,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-29,-0.0009604592341929674,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-06-30,-0.0011788303963840008,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-01,-0.0015631086425855756,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-02,-0.0015631086425855756,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-03,-0.0009604592341929674,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-06,-0.0009446943877264857,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-07,-0.0009939674055203795,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-08,-0.0009939674055203795,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-09,-0.0010166801512241364,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-10,-0.0009446943877264857,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-13,-0.002419531112536788,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-14,-0.002419531112536788,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-15,-0.002419531112536788,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-16,-0.0015574232675135136,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
2026-07-17,-0.002419531112536788,0.005,HOLD,0,False,0,0.0,0.0,1.0,1.0,0.0,
