date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-14,31.45116921103612,32.08961611985429,32.56560612312703,33.16251172209244,33.94302972335698,0.46695,32.65
2026-08-17,30.89893755877916,31.863847404070032,32.54189461308087,33.386323939107726,34.41511943449937,0.47855,32.65
2026-08-18,30.5048449336539,31.626284271469846,32.5225607655966,33.67463579829391,34.51811730964388,0.46635,32.65
2026-08-19,30.42702732166757,31.482489836695486,32.37062459882245,33.665803817272234,35.289793554923705,0.4777,32.65
2026-08-20,30.010241646510202,31.27770150853951,32.40824311340951,33.71466782558204,35.693482541530386,0.4272,32.65
2026-08-21,29.6815041562802,31.08443183735278,32.40954547677474,34.01108990912665,35.91608368850183,0.4575,32.65
2026-08-24,29.325735956228044,30.92498605548062,32.42698658766883,34.16693852307554,36.297832431707334,0.45915,32.65
2026-08-25,29.100729390242996,30.7585249115942,32.40644253979448,34.28678910343505,36.52487308274664,0.46375,32.65
2026-08-26,28.866668300666877,30.600494277504414,32.348577762187674,34.44820300272221,36.82442100927914,0.4553,32.65
2026-08-27,28.63635740132079,30.453415101334098,32.280827406347015,34.546105416777166,37.11843169275098,0.45005,32.65
2026-08-28,28.408576325591277,30.286028693407346,32.2943951959152,34.65242449655209,37.23154036544899,0.4547,32.65
2026-09-03,28.185624180580653,30.121117089747145,32.269739442653936,34.73722426862775,37.4645762759079,0.4578,32.65
2026-09-04,28.013214865605065,30.02051726445835,32.275179736758176,34.86396831977247,37.61223519152733,0.45835,32.65
2026-09-07,27.85026001883903,29.894880192429238,32.23367085786403,34.99062565069452,37.845326576103254,0.45745,32.65
2026-09-08,27.660905396477993,29.794489576739714,32.23504312303149,35.06967394922181,38.05826257783308,0.45595,32.65
2026-09-09,27.447126017897745,29.716165436426188,32.21046389389166,35.10279967428686,38.18400496147662,0.45695,32.65
2026-09-10,27.309548573992004,29.605129884738655,32.209559941904544,35.23175103616529,38.35657578482177,0.45815,32.65
2026-09-11,27.168244318357488,29.5069796668888,32.19856319930612,35.29312016141384,38.543840440014336,0.4561,32.65
2026-09-14,27.043583759965546,29.4004004143466,32.161046278305115,35.33621029576989,38.67912118661122,0.4544,32.65
2026-09-15,26.87109923327761,29.30867038044469,32.136735763082285,35.434982581521965,38.89261001444489,0.4529,32.65
