entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-03-03,2023-03-09,34.63,33.7,2800,4,-2604000.0,-3081008.0,-0.031711339089075676,fixed_horizon_exit
2023-03-15,2023-03-21,33.0,30.66,2900,4,-6786000.0,-7244142.0,-0.07554527309018327,fixed_horizon_exit
2024-08-20,2024-08-26,46.24,45.87,1900,4,-703000.0,-1140171.0,-0.012951821270952905,fixed_horizon_exit
2025-04-09,2025-04-15,30.92,30.83,2800,4,-252000.0,-684124.0,-0.007886232709225791,fixed_horizon_exit
