horizon,date,symbols,positions,gross_return,turnover,entry_or_rebalance_turnover,terminal_liquidation_turnover,cost,net_return,market_return,net_excess_return,market_regime
5,2025-05-27,"VIC,VHM,TCB",3,0.04429839551132845,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.042631728844661786,0.002358490566037874,0.04027323827862391,bull
5,2025-06-03,"VHM,VIC,TCB",3,-0.06408015720407867,0.0,0.0,0.0,0.0,-0.06408015720407867,-0.025390220063382984,-0.038689937140695685,bull
5,2025-06-10,"VHM,VIC,HPG",3,-0.02197821330633957,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.02364487997300624,0.019378701581610702,-0.04302358155461694,sideways
5,2025-06-17,"GAS,FPT,HPG",3,-0.00941264478679408,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,-0.012745978120127413,0.01229474806876163,-0.025040726188889043,sideways
5,2025-06-24,"GAS,TCB,VIC",3,-0.010566089799954622,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,-0.013899423133287955,0.006420510573025062,-0.020319933706313017,sideways
5,2025-07-01,"TCB,HPG,FPT",3,0.05472904741819488,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,0.05139571408486154,0.02773622990575486,0.023659484179106682,sideways
5,2025-07-08,"TCB,VIC,HCM",3,0.07654544193203121,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,0.07321210859869788,0.02781608871875707,0.04539601987994081,bull
5,2025-07-15,"VIC,HCM,SSI",3,0.036630530515153005,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.03496386384848634,0.03402357744182716,0.000940286406659184,bull
5,2025-07-22,"VHM,VIC,HCM",3,-0.03473003060223915,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.03639669726890581,-0.01722186393608749,-0.019174833332818324,bull
5,2025-07-29,"SSI,HCM,MBB",3,0.056772032898778337,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,0.053438699565445,0.03127520446864818,0.022163495096796826,bull
5,2025-08-05,"SSI,HCM,VHM",3,0.020684142512043608,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.01901747584537694,0.031862745098039325,-0.012845269252662384,bull
5,2025-08-12,"MBB,SSI,HPG",3,0.029377363449244614,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,0.02604403011591128,0.023911065444394364,0.002132964671516916,bull
5,2025-08-19,"MBB,HCM,SSI",3,-0.0027290813876605924,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.004395748054327259,0.0033210798322615975,-0.007716827886588857,bull
5,2025-08-26,"VIC,MBB,HPG",3,0.011879434825226834,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,0.008546101491893502,0.010574666078854156,-0.0020285645869606538,bull
5,2025-09-04,"MBB,SSI,VIC",3,0.0053380966533158975,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.003671429986649231,-0.027786737668095696,0.03145816765474493,bull
5,2025-09-11,"VIC,SSI,VHM",3,0.0041905672127677445,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.002523900546101078,0.0019013008267048104,0.0006225997193962675,bull
5,2025-09-18,"VIC,VHM,SSI",3,0.007327634224841617,0.0,0.0,0.0,0.0,0.007327634224841617,-0.003081544242598322,0.010409178467439939,sideways
5,2025-09-25,"VIC,HPG,MWG",3,0.013647831248129183,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,0.010314497914795849,-0.008381932944536485,0.018696430859332334,sideways
5,2025-10-02,"VIC,MWG,TCB",3,0.03745819981161924,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.03579153314495258,0.03940922495594612,-0.0036176918109935424,sideways
5,2025-10-09,"VIC,HPG,MWG",3,0.06868078514864688,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.06701411848198022,0.024100575562086002,0.042913542919894215,bull
5,2025-10-16,"VIC,VHM,MWG",3,-0.014211615770759837,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.015878282437426502,-0.047724950751011797,0.03184666831358529,bull
5,2025-10-23,"VIC,MWG,VHM",3,-0.054563130985763784,0.0,0.0,0.0,0.0,-0.054563130985763784,-0.009086700536536818,-0.045476430449226966,sideways
5,2025-10-30,"VIC,FPT,MWG",3,-0.012519324199153137,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.014185990865819804,-0.016153472966740634,0.0019674821009208303,sideways
5,2025-11-06,"FPT,GAS,VIC",3,0.013989849046532258,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.01232318237986559,-0.002933554979709596,0.015256737359575187,bear
5,2025-11-13,"GAS,VNM,VIC",3,0.01760189728482438,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.015935230618157714,0.017536637070263206,-0.0016014064521054916,bear
5,2025-11-20,"VNM,GAS,MWG",3,0.015279716515999539,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.013613049849332872,0.023056925581282472,-0.0094438757319496,sideways
5,2025-11-27,"VIC,VNM,GAS",3,0.04225030120526352,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.040583634538596855,0.03175611870980011,0.008827515828796748,sideways
5,2025-12-04,"VIC,VNM,MWG",3,-0.016743187917223512,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.01840985458389018,-0.032362791333469976,0.013952936749579797,bull
5,2025-12-11,"VIC,MWG,MBB",3,-0.01767887325574972,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.019345539922416388,-0.015116989287727867,-0.0042285506346885215,bull
5,2025-12-18,"VIC,MBB,VNM",3,0.027983480773177322,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.026316814106510655,0.03820172512390396,-0.011884911017393307,sideways
5,2025-12-25,"VIC,VHM,MWG",3,0.15429795277741998,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,0.15096461944408665,0.048060525436740775,0.10290409400734588,bull
5,2026-01-05,"GAS,VHM,VIC",3,0.043259991757910586,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.04159332509124392,0.04553428716229391,-0.003940962071049985,sideways
5,2026-01-12,"VHM,VIC,GAS",3,0.03468489036005514,0.0,0.0,0.0,0.0,0.03468489036005514,0.012092233968184374,0.022592656391870768,bull
5,2026-01-19,"VHM,VCB,VNM",3,-0.04587886533436192,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,-0.04921219866769525,-0.03195455165968342,-0.017257647008011835,bull
5,2026-01-26,"VHM,GAS,VCB",3,-0.030739455657253296,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.03240612232391996,-0.02030434829766703,-0.012101774026252933,bull
5,2026-02-02,"VHM,VIC,GAS",3,0.014515952589944833,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.012849285923278166,-0.028924956698338167,0.04177424262161633,sideways
5,2026-02-09,"VHM,GAS,VIC",3,0.11097528043112655,0.0,0.0,0.0,0.0,0.11097528043112655,0.05940780143863589,0.05156747899249066,bear
5,2026-02-23,"VHM,VIC,GAS",3,-0.009983622026830266,0.0,0.0,0.0,0.0,-0.009983622026830266,-0.008635040651279735,-0.0013485813755505314,sideways
5,2026-03-02,"VIC,GAS,HPG",3,-0.12070042990202694,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.1223670965686936,-0.10866212222533811,-0.013704974343355492,sideways
5,2026-03-09,"FPT,VNM,VHM",3,0.05365800873237606,1.0,1.0,0.0,0.005,0.048658008732376065,0.017236200225891007,0.03142180850648506,bear
5,2026-03-16,"FPT,VHM,HPG",3,-0.057736090195024646,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.05940275686169131,-0.06915372825234878,0.009750971390657469,bear
5,2026-03-23,"VIC,GAS,FPT",3,-0.017815771651740975,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,-0.02114910498507431,0.02225856831904771,-0.04340767330412202,bear
5,2026-03-30,"VIC,HCM,GAS",3,0.03868741765634317,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.037020750989676506,0.003246344867241291,0.033774406122435215,bear
5,2026-04-06,"GAS,VHM,HCM",3,0.053264706531180574,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.05159803986451391,0.048254161228612924,0.003343878635900986,sideways
5,2026-04-13,"GAS,HCM,TCB",3,0.017605700930706975,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.015939034264040308,0.034752536033930026,-0.018813501769889718,bull
5,2026-04-20,"GAS,HCM,VIC",3,0.015359210756781741,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.013692544090115074,0.012960082944530882,0.0007324611455841925,bull
5,2026-04-28,"GAS,HCM,HPG",3,0.029861952086228733,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.028195285419562066,0.015992889683654754,0.012202395735907312,bull
5,2026-05-07,"VIC,HCM,VHM",3,0.0014255997275292402,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,-0.0019077336058040929,0.007487638332940971,-0.009395371938745064,bull
5,2026-05-14,"VIC,HCM,VCB",3,0.009327628094534468,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,0.007660961427867801,-0.01644707846583804,0.02410803989370584,bull
5,2026-05-21,"GAS,VIC,VHM",3,-0.0342896100727725,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,-0.037622943406105835,-0.01743517825321339,-0.020187765152892445,bull
5,2026-05-28,"VCB,GAS,VHM",3,-0.007828686516916298,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.009495353183582965,-0.017630147713498134,0.00813479452991517,sideways
5,2026-06-04,"FPT,GAS,VCB",3,-0.027556182800808477,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.029222849467475144,-0.01879906386553709,-0.010423785601938053,bear
5,2026-06-11,"HCM,FPT,VCB",3,-0.005288227207165264,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.006954893873831931,0.00959698191465308,-0.01655187578848501,bear
5,2026-06-18,"HCM,VCB,VHM",3,-0.007847985310617664,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.00951465197728433,0.01398186548237157,-0.023496517459655898,bear
5,2026-06-25,"VIC,VHM,TCB",3,-0.00010599855772900717,0.6666666666666666,0.6666666666666666,0.0,0.003333333333333333,-0.00343933189106234,0.004905128039456308,-0.008344459930518648,sideways
5,2026-07-02,"VIC,VHM,VCB",3,-0.009830383852611702,0.3333333333333333,0.3333333333333333,0.0,0.0016666666666666666,-0.011497050519278369,-0.014176534541578967,0.002679484022300598,sideways
5,2026-07-09,"VIC,VHM,TCB",3,-0.02148141584929127,0.8333333333333333,0.3333333333333333,0.5,0.004166666666666667,-0.025648082515957935,-0.019610613313916447,-0.00603746920204149,sideways
