article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
40fea52d978c4b260415c4aa9ed190e318a5fd0d3fb87c544999c009e81dadc7,VCI,vnstock:VCI,vnstock:VCI,,VCI: Quy chế nội bộ về quản trị công ty,,2026-04-01 03:09:46+00:00,2026-04-01 03:09:46+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
4bfdce3e29734c3e70db29bf9f7884991178e21e8df5466fc6099edfafe54da0,VCI,vnstock:VCI,vnstock:VCI,,VCI: Nghị quyết của BKS về việc bầu Trưởng Ban kiểm soát nhiệm kỳ 2026 - 2031,,2026-04-01 06:35:24+00:00,2026-04-01 06:35:24+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
29cab342231958316d34781bf02eaddd048640e3aba74c8ede72b5917b010c2b,VCI,vnstock:VCI,vnstock:VCI,,VCI: Nghị quyết HĐQT về việc bầu Chủ tịch HĐQT nhiệm kỳ 2026-2031,,2026-04-01 06:46:34+00:00,2026-04-01 06:46:34+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
89a7c1c3adfeeed2099aeab6ea1433ec8cc38989bfd2ff4067b4a04c35d8bd33,VCI,vnstock:VCI,vnstock:VCI,,VCI: Nghị quyết HĐQT về việc bầu Phó Chủ tịch HĐQT thường trực nhiệm kỳ 2026-2031,,2026-04-01 06:47:29+00:00,2026-04-01 06:47:29+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
6f758be2250a71f87456c38bda0faaf0d7ab428609e39fb284e5741455655711,VCI,vnstock:VCI,vnstock:VCI,,VCI: Thông báo thay đổi nhân sự,,2026-04-01 09:24:05+00:00,2026-04-01 09:24:05+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
ffea2d39de73b4b30289264dc7fe991ae0af01ce23e846161aebad584f701234,VCI,vnstock:VCI,vnstock:VCI,,VCI: Nghị quyết HĐQT về việc thông qua kết quả phát hành cổ phiếu để tăng vốn cổ phần từ NVCSH,,2026-04-02 11:15:29+00:00,2026-04-02 11:15:29+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,corporate_action,1.0,positive,keyword_heuristic_v1
6bfc607c31cd5619a706747a7865fd4da2131dd2d63f0186e4c36979fff6b1c5,VCI,vnstock:VCI,vnstock:VCI,,VCI: Báo cáo kết quả phát hành cổ phiếu để tăng vốn cổ phần từ NVCSH,,2026-04-03 07:29:40+00:00,2026-04-03 07:29:40+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,corporate_action,1.0,positive,keyword_heuristic_v1
d62e985e0369cf824be9a9cded4d96f5c083acf725f58230dc01dd35d2f7d3c3,VCI,vnstock:VCI,vnstock:VCI,,VCI: Điều lệ công ty,,2026-04-03 07:30:20+00:00,2026-04-03 07:30:20+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
0430fbf6c10638b7258627149cab395956027238e8eb3a08dfea67c9cbb97cef,VCI,vnstock:VCI,vnstock:VCI,,"VCI: Nghị quyết HĐQT về việc phát hành, niêm yết và chào bán chứng quyền",,2026-04-03 07:31:59+00:00,2026-04-03 07:31:59+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,corporate_action,0.0,neutral,keyword_heuristic_v1
8ff88aaa0595724cd00e2325427e0cb63b3c3afd52900ea3be9a540e9fd64402,VCI,vnstock:VCI,vnstock:VCI,,VCI: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết,,2026-04-03 07:32:29+00:00,2026-04-03 07:32:29+00:00,2026-08-13 18:55:18.283112+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
