entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-05-11,2023-05-17,17.51,18.6,5600,4,6104000.0,5595408.0,0.05694949336050913,fixed_horizon_exit
2023-05-18,2023-05-24,18.6,18.65,5600,4,280000.0,-241640.0,-0.0023152619492198398,fixed_horizon_exit
2023-05-25,2023-05-31,18.71,19.12,5600,4,2296000.0,1765232.0,0.01681404694619313,fixed_horizon_exit
2023-06-01,2023-06-07,19.26,18.65,5500,4,-3355000.0,-3874585.0,-0.03650383552728396,fixed_horizon_exit
2023-06-08,2023-06-14,18.74,18.85,5400,4,594000.0,86238.0,0.0008504868597916227,fixed_horizon_exit
2023-06-16,2023-06-22,19.42,20.57,5300,4,6095000.0,5562085.0,0.05393178627297413,fixed_horizon_exit
2023-06-26,2023-06-30,20.79,20.38,5200,4,-2132000.0,-2666144.0,-0.024612631399058546,fixed_horizon_exit
2023-07-04,2023-07-10,21.84,22.71,4800,4,4176000.0,3639312.0,0.034646366607444454,fixed_horizon_exit
2023-07-11,2023-07-17,22.82,22.99,4800,4,816000.0,265872.0,0.0024224119683507656,fixed_horizon_exit
2023-07-18,2023-07-24,22.99,23.59,4700,4,2820000.0,2271275.0,0.020978052594246045,fixed_horizon_exit
2023-07-25,2023-07-31,23.48,23.15,4700,4,-1551000.0,-2098127.0,-0.01897440213270223,fixed_horizon_exit
2023-08-01,2023-08-07,23.07,24.19,4700,4,5264000.0,4706063.0,0.04331562276400818,fixed_horizon_exit
2023-08-08,2023-08-14,23.92,23.67,4700,4,-1175000.0,-1733595.0,-0.01538937175815593,fixed_horizon_exit
2023-08-15,2023-08-21,23.67,23.32,4700,4,-1645000.0,-2196310.0,-0.019702884050234976,fixed_horizon_exit
2023-08-28,2023-09-05,24.36,26.06,4500,4,7650000.0,7078950.0,0.06444827913958619,fixed_horizon_exit
2023-09-07,2023-09-13,25.46,26.55,4600,4,5014000.0,4413378.0,0.037608600552234105,fixed_horizon_exit
2023-09-19,2023-09-25,26.28,22.36,4600,4,-18032000.0,-18582344.0,-0.1534085557955626,fixed_horizon_exit
2023-09-29,2023-10-05,22.88,21.4,4500,4,-6660000.0,-7154820.0,-0.06935255363399076,fixed_horizon_exit
2023-11-06,2023-11-10,21.12,22.22,4500,4,4950000.0,4459950.0,0.04683341650033267,fixed_horizon_exit
2023-11-14,2023-11-20,22.88,23.07,4400,4,836000.0,330132.0,0.0032727377413006155,fixed_horizon_exit
2023-12-04,2023-12-08,24.09,23.26,4200,4,-3486000.0,-3981432.0,-0.03927222350649469,fixed_horizon_exit
2023-12-13,2023-12-19,22.63,22.77,4300,4,602000.0,113649.0,0.0011655875169678319,fixed_horizon_exit
2023-12-22,2023-12-28,22.55,23.45,4300,4,3870000.0,3373565.0,0.03472213001934048,fixed_horizon_exit
2023-12-29,2024-01-05,23.59,23.43,4200,4,-672000.0,-1165374.0,-0.011738709947633347,fixed_horizon_exit
2024-01-08,2024-01-12,23.59,22.49,4200,4,-4620000.0,-5101530.0,-0.0513872636245102,fixed_horizon_exit
2024-01-15,2024-01-19,22.49,23.21,4200,4,3024000.0,2542638.0,0.026864456946489413,fixed_horizon_exit
2024-01-22,2024-01-26,23.21,23.07,4100,4,-574000.0,-1048083.0,-0.010991803553599393,fixed_horizon_exit
2024-02-19,2024-02-23,24.88,24.8,3800,4,-304000.0,-775808.0,-0.008189408963423635,fixed_horizon_exit
2024-03-21,2024-03-27,29.63,29.46,3200,4,-544000.0,-1016448.0,-0.010698818360578876,fixed_horizon_exit
2024-03-28,2024-04-03,29.52,28.53,3100,4,-3069000.0,-3517353.0,-0.038359257095564966,fixed_horizon_exit
2024-04-12,2024-04-19,28.36,25.92,3200,4,-7808000.0,-8238336.0,-0.09059736662077819,fixed_horizon_exit
2024-05-07,2024-05-13,26.01,26.14,3100,4,403000.0,-1364.0,-1.6882804939908726e-05,fixed_horizon_exit
2024-05-14,2024-05-20,26.17,27.87,3100,4,5270000.0,4848555.0,0.05964570667606323,fixed_horizon_exit
2024-08-19,2024-08-23,25.6,26.85,3400,4,4250000.0,3802050.0,0.04359445172155688,fixed_horizon_exit
