item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1105729123320.0,1620332177214.0,1333040426075.0,1407913188672.0,909522943820.0,1004352316588.0,1069374074996.0,1389887942352.0,1675334500800.0,1469322486575.0,1270772496058.0,823966268658.0,549851124633.0,1104380122791.0,1011147469064.0,1333714254300.0,1145883633525.0,1513881772488.0,1241735342110.0,1458440945148.0,1226637702366.0,1410469665011.0,1381108856793.0,1747438166526.0,1755533263506.0,2283203289084.0,2438220425210.0,2808347860047.0,1502993716287.0,2447439409230.0,2570709345978.0,4369482168459.0,3401070967384.0,3028023208080.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-865060470.0,0.0,-946353111.0,0.0,-174773964.0,-66133819.0,-23748893615.0,0.0,-143507166.0
Doanh thu thuần,Net sales,net_sales,1105729123320.0,1620332177214.0,1333040426075.0,1407913188672.0,909522943820.0,1004352316588.0,1069374074996.0,1389887942352.0,1675334500800.0,1469322486575.0,1270772496058.0,823966268658.0,549851124633.0,1104380122791.0,1011147469064.0,1333714254300.0,1145883633525.0,1513881772488.0,1241735342110.0,1458440945148.0,1226637702366.0,1410469665011.0,1381108856793.0,1747438166526.0,1755533263506.0,2282338228614.0,2438220425210.0,2807401506936.0,1502993716287.0,2447264635266.0,2570643212159.0,4345733274844.0,3401070967384.0,3027879700914.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-1150290551675.0,-1570488466282.0,-1257458284430.0,-1094315529072.0,-858463022775.0,-852067560300.0,-967968724102.0,-1245305972792.0,-1518161136000.0,-1412194270725.0,-1192028380036.0,-787976812155.0,-577668686537.0,-959259502239.0,-891787459356.0,-1198048094050.0,-1075954679730.0,-1389073372191.0,-1124549100795.0,-1197567517344.0,-988522387591.0,-1052443748303.0,-1085255705022.0,-1349120150898.0,-1305102251970.0,-1804561782516.0,-1989245314190.0,-2431456864084.0,-1232576953818.0,-1927084127593.0,-1961273018254.0,-3673895261689.0,-2762992778988.0,-2483776786909.0
Lợi nhuận gộp,Gross Profit,gross_profit,-44561428355.0,49843710932.0,75582141645.0,313597659600.0,51059921045.0,152284756288.0,101405350894.0,144581969560.0,157173364800.0,57128215850.0,78744116022.0,35989456503.0,-27817561904.0,145120620552.0,119360009708.0,135666160250.0,69928953795.0,124808400297.0,117186241315.0,260873427804.0,238115314775.0,358025916708.0,295853151771.0,398318015628.0,450431011536.0,477776446098.0,448975111020.0,375944642852.0,270416762469.0,520180507673.0,609370193905.0,671838013155.0,638078188396.0,544102914005.0
Doanh thu hoạt động tài chính,Financial income,financial_income,36542098645.0,30849005135.0,24158071360.0,98071801200.0,24922673645.0,45823827658.0,53621976660.0,45617992904.0,28661372800.0,41705081900.0,38886944720.0,49888136202.0,41529641798.0,39831158650.0,55108529684.0,27918619040.0,26814190590.0,28753519707.0,25865089455.0,34840936636.0,47626129272.0,6405596987.0,43010819949.0,36120902571.0,27306270222.0,38607177576.0,48565146980.0,37383606199.0,44107972839.0,41555960297.0,40482507733.0,70473609709.0,97923058604.0,-10597131849.0
Chi phí tài chính,Financial expenses,financial_expenses,-64098003675.0,-63776043912.0,-66589306175.0,-60858352512.0,-50681989324.0,-75262637501.0,-58597947838.0,-57048998680.0,-80078906400.0,-32051022000.0,-42539561077.0,-47635057731.0,-43147063666.0,-42261046558.0,-42947086008.0,-43060598880.0,-55747356705.0,-78188506236.0,-87403013835.0,-87263632632.0,-98545038269.0,-78173248252.0,-133580399238.0,-78355168008.0,-122940597945.0,-135374233665.0,-95600974070.0,-46034660234.0,-83960557674.0,-95076467757.0,-97873117144.0,-84236656131.0,-156330090768.0,-92779059427.0
Chi phí lãi vay,Interest expenses,interest_expenses,-43780219571.0,-42376730737.0,-41877313185.0,-40347695136.0,-42103154636.0,-41705198138.0,-39483030230.0,-36141882728.0,-33143891200.0,-28761022475.0,-28947766341.0,-28276075776.0,-27689612068.0,-27500744180.0,-27218198836.0,-27224115350.0,-26779649580.0,-33883600563.0,-44902829435.0,-60622737692.0,-69343377942.0,-54896672615.0,-61626461712.0,-62491204191.0,-70099358472.0,-68528742330.0,-51186317630.0,-47868195306.0,-51490689180.0,-46970182377.0,-46373429709.0,-45205184542.0,-66454799676.0,-110691965496.0
Chi phí bán hàng,Selling expenses,selling_expenses,-2500022462.0,-2247622297.0,-1394236815.0,-6326915568.0,-2064300624.0,-2027195190.0,-2520839890.0,-10328245344.0,-2911136000.0,-1531132975.0,-1545807510.0,-10398665217.0,-1404302265.0,-2252961223.0,-262113400.0,-9025853440.0,-1356628725.0,-2694899709.0,-3552078915.0,-9897071580.0,-1382136536.0,-5071768292.0,-4798351278.0,-13012929735.0,-1457391507.0,-3105254613.0,-9014586020.0,-21143751712.0,-4845584625.0,-6056872385.0,-10277910016.0,-23306541420.0,-4952432112.0,-5667668556.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-169639864249.0,-119576799344.0,19555558195.0,-22342590960.0,-118955253981.0,-110226469470.0,-58014966648.0,-109990955224.0,-90831132000.0,-66262280275.0,-65367885986.0,-93163559670.0,-83605940774.0,-130283494754.0,-84401659400.0,-89157499205.0,-86204107305.0,-130478414085.0,-91852542075.0,-178448107464.0,-111404961104.0,-138856707581.0,-113395378089.0,-151967616177.0,-116121626940.0,-152016983406.0,-162919557730.0,-169131572254.0,-110942866209.0,-202610501643.0,-198036011746.0,-296429431286.0,-201624869292.0,-223422162380.0
