date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2017-11-28,18.07,18.07,18.07,18.07,5000,,,,,,,,,,18.07,18.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,1.0,11.0,0.0,0.0,939.1,941.21,0.002770053589882915,0.024948273984536806,0.12412812918020255,0.11177232822420109,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-29,19.83,19.83,19.83,19.83,193600,0.09739900387382394,,,,,,,,,18.34076923076923,18.200370370370372,0.1403988603988573,0.02807977207977146,0.11231908831908584,0.007080124074576768,0.0056640992596614145,,,,,,,,,,,,,,,193600.0,,,,,,,,0.0,,,2.0,11.0,-0.04174311926605501,0.0,943.46,952.14,0.011612711297160017,0.020886496686895573,0.12985487296934872,0.11360081383925016,0.08578629257666393,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-30,21.8,21.8,20.44,20.89,542500,0.05345436207766019,0.15605976757055906,,,,,,,,18.732958579881657,18.39960219478738,0.3333563850942767,0.0891350946826725,0.24422129041160417,0.015957701536346416,0.011690822901465016,,,,,,,,,,,,,,,736100.0,,,,,,,,0.06510292005744373,,,3.0,11.0,-0.05943268797838808,0.0,956.17,949.93,-0.002321087235070518,0.017382456891935183,0.14024895269418658,0.0985411512612413,0.05577544931273071,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,22.21,22.21,20.19,20.89,62300,0.0,0.05345436207766019,0.15605976757055906,,,,,,,19.06481110605371,18.584076106284613,0.4807349997690977,0.16745507569995755,0.3132799240691402,0.023012685484399123,0.014996645479614178,,,,,,,,,,,,,,,736100.0,,,,,,,,0.0966969842029679,,,4.0,12.0,-0.033508855911919544,0.0,952.76,960.33,0.010948175128693727,0.026465149587951764,0.138195868346509,0.09723074979950025,-0.010948175128693727,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-04,20.89,20.89,20.19,20.19,139600,-0.033508855911919544,-0.033508855911919544,0.01815431164901682,,,,19.974,,,19.237917089737756,18.703033431745013,0.5348836579927436,0.24094079215851477,0.29394286583422885,0.026492504110586606,0.014558834365241646,,,,,,,,,,,,,,,596500.0,,,,,,,,0.0346706290242694,,,0.0,12.0,-0.007984031936127733,0.0,962.47,970.02,0.010090281465746198,0.03346437817623937,0.14242306469278865,0.0980517710702851,-0.04359913737766574,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-05,20.04,20.19,19.68,19.88,49900,-0.015354135710747951,-0.048348492101484064,-0.048348492101484064,0.10016602102933025,,,20.336000000000002,,,19.336699075931946,18.79021614050464,0.5464829354273064,0.30204922081227314,0.24443371461503327,0.027489081258918836,0.012295458481641514,,,,,,,,,,,,,,,546600.0,,,,,,,,0.025653923541247566,,,1.0,12.0,-0.03516592372461613,0.0,972.28,953.3,-0.017236758004989583,0.012845167390911572,0.12109416344242807,0.12890488977451095,0.0018826222942416315,0.08732085363841868,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,20.19,20.19,19.48,19.48,57000,-0.02012072434607637,-0.03516592372461613,-0.06749640976543803,-0.017650025214321574,,,20.266,,,19.358745371942415,18.841311241208,0.517434130734415,0.34512620279670153,0.1723079279377135,0.026562327039754363,0.008845376177500692,,,,,,,,,,,,,,,489600.0,,,,,,,,0.03644763860369614,,,2.0,12.0,-0.0025342118601114905,0.0,950.21,947.64,-0.005937270533934669,-0.004726195727519089,0.10229149703384888,0.13369743529743192,-0.0141834538121417,-0.012923829486802485,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-07,19.73,19.73,19.53,19.68,21300,0.010266940451745254,-0.010060362173038184,-0.025260029717682042,-0.057922450933461045,,,20.023999999999997,,,19.40816916087435,18.903436334451854,0.5047328264224973,0.3770475275218607,0.12768529890063657,0.025646993212525268,0.006488074131129907,,,,,,,,,,,,,,,510900.0,,,,,,,,0.010162601626016224,,,3.0,12.0,-0.020325203252032464,0.0,950.23,938.65,-0.009486724916635048,-0.011874559178044697,0.0909460715946071,0.14259219639654785,0.019753665368380302,-0.04604789175541635,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-08,19.68,19.68,19.18,19.28,100300,-0.020325203252032464,-0.010266940451745366,-0.030181086519114553,-0.077070368597415,,,19.701999999999998,,,19.388450828432145,18.931329939307272,0.45712088912487303,0.3930621998424632,0.06405868928240982,0.023709589684900053,0.0033225461246063183,,,,,,,,,,,,,,,410600.0,,,,,,,,0.025933609958506222,,,4.0,12.0,0.002593360995850391,1.0,938.41,940.16,0.001608693336174305,-0.02100319681776064,0.0828716554750577,0.14180532122477663,-0.02193389658820677,-0.05606717177965437,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-11,19.28,19.43,18.92,19.33,91400,0.002593360995850391,-0.01778455284552849,-0.007700205338809107,-0.04259534422981692,,,19.529999999999998,,,19.379458393288736,18.96086105491414,0.418597338374596,0.3981692275488898,0.020428110825706225,0.021655320143538336,0.00105680863040384,,,,,,,,,,,,,,,502000.0,,,,,,,,0.026383859286083708,,,0.0,12.0,0.0,0.0,930.17,917.45,-0.024155462899931868,-0.05419475887095104,0.043339322673823455,0.16944227533747522,0.02674882389578226,0.01159941464113412,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
