date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-13,31.538948814715262,31.874905720832157,32.195303730782406,32.50312528350546,32.84139917546787,0.4751,32.2
2026-08-14,31.177330215513784,31.749301802527633,32.19060768152383,32.62383633011208,33.17461942645719,0.47825,32.2
2026-08-17,30.940973748316196,31.608017048816297,32.2245341078478,32.704806416450374,33.464746348008916,0.5077,32.2
2026-08-18,30.7698363183693,31.54139566808248,32.22817775415937,32.76851801992978,33.555125253445,0.52175,32.2
2026-08-19,30.664231566627855,31.35381992691012,32.176524033056005,32.86890034267293,33.59959559456881,0.4931,32.2
2026-08-20,30.488244278251788,31.315102804855332,32.181635657373036,32.98113051713649,33.81235067865813,0.4945,32.2
2026-08-21,30.324684913019645,31.212514671525206,32.18792516734912,33.07667313392456,34.05155173149809,0.4966,32.2
2026-08-24,30.22637439818718,31.153536891382178,32.173071425835275,33.167706693602724,34.21354962471722,0.49255,32.2
2026-08-25,30.08727293617933,31.0717724309516,32.15992331323298,33.21010392954288,34.32825703387721,0.48985,32.2
2026-08-26,29.99792941220148,31.025290193271132,32.157153744727495,33.26361653814831,34.370264303790286,0.4904,32.2
2026-08-27,29.890268382355046,30.947031744106642,32.14384808948644,33.32337813508549,34.53548004919573,0.48585,32.2
2026-08-28,29.764360783597137,30.887508415510517,32.12812736512906,33.40765296410554,34.689234501251605,0.48545,32.2
2026-08-31,29.65203019021477,30.827611063177088,32.115131944601124,33.47043684440111,34.821663653130614,0.48325,32.2
2026-09-01,29.58611790626232,30.78599269302677,32.10788581563812,33.50426217090825,34.938440373586815,0.48265,32.2
2026-09-02,29.50659256656616,30.727197971654995,32.09322677547522,33.52692298184318,35.00833103090371,0.47795,32.2
2026-09-03,29.424506766464102,30.660614407202445,32.0843107670461,33.59400540518227,35.11935611557991,0.4804,32.2
2026-09-04,29.309587083050328,30.597565785108067,32.08890412670861,33.641858866570615,35.222939143493875,0.48185,32.2
2026-09-07,29.24995293675349,30.558167023167375,32.08291057196902,33.690666112427714,35.35352812523283,0.48015,32.2
2026-09-08,29.168957207052163,30.505872516605816,32.087022135145745,33.731506764515906,35.4537117503,0.48105,32.2
2026-09-09,29.106263639961632,30.481613966218784,32.08038058768213,33.758838543334974,35.492727908253975,0.4812,32.2
