item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1439071542066.0,1699743199591.0,1948795639082.0,1895019742793.0,1769371270550.0,1613947986661.0,1884998853394.0,2165805480814.0,2467280153095.0,2250411943397.0,2646542821623.0,2969456849809.0,2572254991101.0,2681033903917.0,2790829093482.0,3100496167257.0,2920854639559.0,2978725702585.0,3665262844954.0,3041302847683.0,2402074011852.0,3444879671522.0,2827151372627.0,2758124216034.0,3343303138932.0,3192515874697.0,3678764928158.0,3386263868202.0,3749983188604.0,3848334633068.0,5021582371423.0,2350508725471.0,4307716223121.0,4434227659868.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-78022843521.0,-70182886169.0,-91727847995.0,-68391075031.0,-78301063052.0,-13866703624.0,-74245325337.0,-80953325657.0,-80522491053.0,-32169668785.0,-96998018398.0,-102418084005.0,-98542326298.0,-84621030201.0,-108880181557.0,-39776024560.0,-115040656773.0,-12352971154.0,-98313958482.0,-111393725782.0,-88376086657.0,28190547943.0,-117900497321.0,-144142479188.0,-90711455677.0,-7846655238.0,-153736747454.0,224970280278.0,-140632852370.0,-28238790352.0,-180336602181.0,276469780811.0,-183538359265.0,-181389221830.0
Doanh thu thuần,Net sales,net_sales,1361048698545.0,1629560313422.0,1857067791087.0,1826628667762.0,1691070207498.0,1600081283037.0,1810753528057.0,2084852155157.0,2386757662042.0,2218242274612.0,2549544803225.0,2867038765804.0,2473712664803.0,2596412873716.0,2681948911925.0,3060720142697.0,2805813982786.0,2966372731431.0,3566948886472.0,2929909121901.0,2313697925195.0,3473070219465.0,2709250875306.0,2613981736846.0,3252591683255.0,3184669219459.0,3525028180704.0,3611234148480.0,3609350336234.0,3820095842716.0,4841245769242.0,2626978506282.0,4124177863856.0,4252838438038.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-1192918021889.0,-1373331086499.0,-1518888184088.0,-1510443893057.0,-1462796137234.0,-1391146141134.0,-1562765921812.0,-1595648954936.0,-1766957563468.0,-1548426171546.0,-1870199971818.0,-2278314126307.0,-1845196130652.0,-2126048145118.0,-2297706723628.0,-2690884564317.0,-2551558241554.0,-2681532365510.0,-3081344894240.0,-2780098117045.0,-2384166823718.0,-2810865275838.0,-2428437913374.0,-2372289521031.0,-2903749937421.0,-2754155131685.0,-2901413800939.0,-3080759137618.0,-2792163520507.0,-2995032152516.0,-4189079581729.0,-2174828050198.0,-3433197055782.0,-3599458588425.0
Lợi nhuận gộp,Gross Profit,gross_profit,168130676656.0,256229226923.0,338179606999.0,316184774705.0,228274070264.0,208935141903.0,247987606245.0,489203200221.0,619800098574.0,669816103066.0,679344831407.0,588724639497.0,628516534151.0,470364728598.0,384242188297.0,369835578380.0,254255741232.0,284840365921.0,485603992232.0,149811004856.0,-70468898523.0,662204943627.0,280812961932.0,241692215815.0,348841745834.0,430514087774.0,623614379765.0,530475010862.0,817186815727.0,825063690200.0,652166187513.0,452150456084.0,690980808074.0,653379849613.0
Doanh thu hoạt động tài chính,Financial income,financial_income,4696187734.0,7578429668.0,3486742785.0,25020568235.0,4106071873.0,9035199154.0,5007748553.0,9331265420.0,4943677978.0,10155012128.0,5772736902.0,9063763647.0,6258636642.0,5988600705.0,4505780168.0,8260134174.0,6548832994.0,7749517886.0,4554313545.0,9945040909.0,8024309308.0,9812892676.0,6840884311.0,11098650074.0,7138748355.0,4720626723.0,6818699242.0,20535307436.0,18846004047.0,21074765594.0,17024088901.0,21499151608.0,15982044654.0,30171260865.0
Chi phí tài chính,Financial expenses,financial_expenses,-45793247659.0,-55022369623.0,-44927778815.0,-46892528776.0,-71476188275.0,-76423919629.0,-80896140551.0,-73927539593.0,-84633353908.0,-91455409870.0,-81338101540.0,-62184426393.0,-50017362764.0,-52136509605.0,-46063994264.0,-50792026381.0,-52100286875.0,-56075123095.0,-43339965858.0,-49218248870.0,-69637673799.0,-71152998548.0,-69508394011.0,-70436345233.0,-50852845689.0,-80206799362.0,-72903837760.0,-70681624773.0,-69341921196.0,-65781175600.0,-62629245975.0,-63490193243.0,-61780668804.0,-85371657590.0
Chi phí lãi vay,Interest expenses,interest_expenses,-45793247659.0,-53786562026.0,-43409097281.0,-45957752113.0,-69986494233.0,-72925472343.0,-77003011132.0,-73924939485.0,-82934540865.0,-91829080502.0,-71174981967.0,-61447457261.0,-47724311307.0,-48677057393.0,-40158261533.0,-45720646033.0,-46314181169.0,-48173008766.0,-39941106649.0,-48351517211.0,-68667449438.0,-47696716855.0,-60983930991.0,-63180179999.0,-43531561314.0,-78600762332.0,-71991440880.0,-69097129592.0,-69258501871.0,-65178049787.0,-62476462151.0,-64195583107.0,-61662043842.0,-85272359600.0
Chi phí bán hàng,Selling expenses,selling_expenses,-56183657595.0,-64107958728.0,-72437573381.0,-65655421734.0,-65745630903.0,-66221884220.0,-63199876405.0,-72378948183.0,-85845200790.0,-87390876218.0,-95594948823.0,-111594402291.0,-96337352682.0,-91557878196.0,-100552142912.0,-116788900629.0,-98612406282.0,-107691521189.0,-107100420659.0,-89765586620.0,-97641504447.0,-149573647973.0,-110228428818.0,-74996579777.0,-110294319794.0,-111428500609.0,-126086728198.0,-121289309194.0,-128378572272.0,-128271489921.0,-127798881174.0,-125792929578.0,-135797052946.0,-148520506448.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-52571127324.0,-58241724360.0,-64250554087.0,-106265450126.0,-72049241018.0,-67546133963.0,-72583793972.0,-81743502325.0,-81745259877.0,-74440740280.0,-81279733664.0,-101684104091.0,-84059804948.0,-100422285598.0,-83657153661.0,-76341509236.0,-87155594506.0,-94451834460.0,-90991606526.0,-70921495324.0,-82442854532.0,-80860044547.0,-85839659470.0,-107213348221.0,-96662970512.0,-94025334680.0,-100123493522.0,-100908014272.0,-107051633580.0,-117002630566.0,-116823882473.0,-106667687744.0,-114233787972.0,-133627947008.0
