symbol,organ_code,current_price,market_cap,issue_share,tag,rating,rating_as_of,organ_name,organ_short_name,com_type_code,com_group_code,sector,average_match_value1_month,average_match_volume1_month,highest_price1_year,lowest_price1_year,foreigner_percentage,maximum_foreign_percentage,state_percentage,analyst,upside_to_target_percent,dividend_per_share_tsr,projected_tsr_percentage,target_price,company_profile,in_cu,icb_code_lv2,icb_code_lv4,free_float,free_float_percentage,listing_date,prev_insight,fund_info,is_bank,listing,bank
DBC,DBC,16250.0,7004505608750.0,431046499.0,,,,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,Tập đoàn DABACO,CT,VNINDEX,Food & Beverage,31813521886.95652,1924158.0,27654.0,15450.0,0.01351191,0.49,0.0,,,,,,"Công ty Cổ phần Tập đoàn Dabaco Việt Nam (DBC) có tiền thân là Công ty Nông sản Hà Bắc được thành lập vào năm 1996. Năm 2005, công ty chuyển sang hoạt động theo mô hình cổ phần. Tập đoàn có hoạt động kinh doanh trong ngành nông nghiệp, tham gia vào sản xuất và bán buôn thức ăn chăn nuôi, chăn nuôi, hợp đồng chăn nuôi, chế biến thực phẩm, bao bì, bất động sản và đầu tư xây dựng cơ sở hạ tầng. Công ty là một trong những thương hiệu xuất hiện sớm nhất trên thị trường thức ăn chăn nuôi Việt Nam và là một trong 10 doanh nghiệp sản xuất thức ăn chăn nuôi lớn nhất cả nước. Công ty đang sử dụng một mô hình chế biến khép kín có tên 3F (Farm-Feed-Food) và phát triển một số nhà bán lẻ như siêu thị và cửa hàng tạp hóa. DBC còn được biết đến như một nhà chế biến thực phẩm chính từ gia cầm, cá và lợn và là nhà phát triển các khu đô thị và các khu công nghiệp vừa và nhỏ. Dabaco hiện có 6 nhà máy sản xuất thức ăn chăn nuôi đang hoạt động, có tổng công suất thiết kế trên 1.000.000 tấn/năm, chiếm 60% doanh thu của Tập đoàn; chủ yếu tập trung tại thị trường Miền Bắc và Miền Trung. Công ty có 09 thương hiệu thức ăn chăn nuôi gồm: DABACO, TOPFEEDS, NASACO, GROWFEEDS, KHANGTIVINA, KINH BẮC, NUTRECO, SUNSHIHE VÀ S-STAR, mỗi thương hiệu có nhiều loại sản phẩm thức ăn cho gia súc, gia cầm, thủy cầm ở các giai đoạn sinh trưởng và phát triển khác nhau. Ngày 26/07/2019, DBC chính thức giao dịch trên Sở Giao dịch chứng khoán Thành phố Hồ Chí Minh (HOSE)",False,3500,3573,301732549,0.6999999993,2008-03-18T00:00:00,,,False,True,False
