item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,18071552035.0,12997430530.0,92931946750.0,345524184487.0,77992477237.0,118953266268.0,47232199049.0,476996950156.0,40633742963.0,47283015059.0,121105984180.0,926182763362.0,159182596594.0,182436425645.0,184791040189.0,220243055982.0,192473900996.0,44951052462.0,130604925948.0,11613462434.0,54393279842.0,18587971509.0,173242368384.0,194639326762.0,118279934701.0,118813136684.0,127609603210.0,281312154709.0,143347929869.0,200651088236.0,26720121562.0,380006537868.0,316753909508.0,443427658862.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-2452520945.0,0.0,0.0,0.0,0.0,0.0,0.0,-27292727273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần,Net sales,net_sales,15619031090.0,12997430530.0,92931946750.0,345524184487.0,77992477237.0,118953266268.0,47232199049.0,449704222883.0,40633742963.0,47283015059.0,121105984180.0,926182763362.0,159182596594.0,182436425645.0,184791040189.0,220243055982.0,192473900996.0,44951052462.0,130604925948.0,11613462434.0,54393279842.0,18587971509.0,173242368384.0,194639326762.0,118279934701.0,118813136684.0,127609603210.0,281312154709.0,143347929869.0,200651088236.0,26720121562.0,380006537868.0,316753909508.0,443427658862.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-13895251531.0,-8295145819.0,-70886345271.0,-263191870939.0,-58680722579.0,-91178769120.0,-36186663739.0,-319665158055.0,-17521968205.0,-14695171253.0,-94567418078.0,-583537654900.0,-103499131290.0,-123402669791.0,-135762429551.0,-206035815039.0,-165144347185.0,-34407161406.0,-105174966172.0,-21440893379.0,-43934902324.0,-23129810111.0,-100680253919.0,-84271346771.0,-51007744910.0,-38048458329.0,-57650287621.0,-62592473098.0,-48072460218.0,-50310437820.0,-19757050868.0,-101905424954.0,-87789961982.0,-99476734419.0
Lợi nhuận gộp,Gross Profit,gross_profit,1723779559.0,4702284711.0,22045601479.0,82332313548.0,19311754658.0,27774497148.0,11045535310.0,130039064828.0,23111774758.0,32587843806.0,26538566102.0,342645108462.0,55683465304.0,59033755854.0,49028610638.0,14207240943.0,27329553811.0,10543891056.0,25429959776.0,-9827430945.0,10458377518.0,-4541838602.0,72562114465.0,110367979991.0,67272189791.0,80764678355.0,69959315589.0,218719681611.0,95275469651.0,150340650416.0,6963070694.0,278101112914.0,228963947526.0,343950924443.0
Doanh thu hoạt động tài chính,Financial income,financial_income,62581089342.0,1025105890.0,253918175.0,14506221149.0,1320036110.0,-117135086.0,66183195.0,1239822280.0,35781400.0,812374585.0,905042148.0,1679493097.0,510854078.0,271554705.0,322015014.0,2566890821.0,5179587872.0,-3310424303.0,402796955.0,751989316.0,4824902468.0,106259945701.0,634696273.0,1789291758.0,543495378.0,2675079070.0,985043059.0,872399475.0,301561292.0,681579033.0,777119743.0,717933165.0,410509844.0,270641758.0
Chi phí tài chính,Financial expenses,financial_expenses,-406263093.0,-672212641.0,12655341675.0,-11098858195.0,-502477000.0,832635887.0,-429165377.0,-121089208.0,-721223835.0,-2410355068.0,-3418064674.0,-2158641935.0,-1612900918.0,-8673003244.0,-2447617963.0,8488019768.0,-477120000.0,-7793906823.0,-1049140000.0,-2741686141.0,-653040000.0,-667131737.0,930610000.0,-716958863.0,1642540000.0,-2222354566.0,1465264910.0,-440433557.0,257690000.0,-744339323.0,-2294830000.0,1491976664.0,-1135970000.0,-8237670000.0
Chi phí lãi vay,Interest expenses,interest_expenses,0.0,-122065611.0,0.0,-170374598.0,0.0,0.0,0.0,0.0,0.0,-3855071492.0,-3220764674.0,-3226911935.0,-3454240918.0,-9956928406.0,-3417987963.0,-446075067.0,0.0,0.0,0.0,-446075067.0,0.0,-472898631.0,0.0,0.0,0.0,-598356165.0,0.0,0.0,0.0,0.0,0.0,0.0,-265000000.0,-7070000000.0
Chi phí bán hàng,Selling expenses,selling_expenses,-484716339.0,-249846223.0,-1651177854.0,-1524725240.0,-508803251.0,-1117513117.0,-263076354.0,-5440880045.0,-2275582932.0,-716102237.0,-560188233.0,-18420599738.0,-8080513204.0,-10177555056.0,-7571596766.0,-1708379908.0,-1856628564.0,-2115956642.0,-923908792.0,-601951836.0,-173328825.0,-1000261047.0,0.0,-1213092958.0,-545901506.0,-561504848.0,-459984376.0,-680686527.0,-558882039.0,-641609020.0,0.0,-7999741089.0,-763239050.0,-9875938060.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-3484563073.0,-2080994536.0,-22341064201.0,-18289816408.0,-7307910231.0,-14938771274.0,-3233853199.0,-13061835100.0,-11667202961.0,-10667419471.0,-11437753412.0,-15209950441.0,-11389064041.0,-13915620900.0,-14518092599.0,-10974505819.0,-12500752110.0,-7248377663.0,-7881372215.0,-11650915795.0,-13232352007.0,-8561555847.0,-13869711439.0,-8564318032.0,-8923911968.0,-10132706863.0,-7996603427.0,-40738255760.0,-9027297589.0,-19031605097.0,-1511133113.0,-39499127385.0,-7819814534.0,-18782937752.0
