date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-19,12.972294182866472,13.086632932311918,13.200971681757364,13.324289797193773,13.44760791263018,0.4857142857142857,13.2,False
2026-08-20,12.744588365732945,12.973265864623837,13.201943363514728,13.448579594387546,13.695215825260364,0.4714285714285714,13.2,False
2026-08-21,12.516882548599416,12.859898796935754,13.202915045272093,13.57286939158132,13.942823737890546,0.45714285714285713,13.2,False
2026-08-24,12.289176731465888,12.746531729247671,13.203886727029456,13.697159188775093,14.190431650520729,0.44285714285714284,13.2,False
2026-08-25,12.06147091433236,12.63316466155959,13.204858408786821,13.821448985968866,14.43803956315091,0.42857142857142855,13.2,True
2026-08-26,11.9485745192138,12.573704955689864,13.198835392165929,13.881251694913697,14.563667997661467,0.4222222222222222,13.2,False
2026-08-27,11.835678124095237,12.514245249820135,13.192812375545035,13.94105440385853,14.689296432172023,0.41587301587301584,13.2,False
2026-08-28,11.722781728976676,12.45478554395041,13.186789358924143,14.000857112803361,14.81492486668258,0.4095238095238095,13.2,False
2026-09-03,11.609885333858113,12.39532583808068,13.180766342303249,14.060659821748192,14.940553301193136,0.40317460317460313,13.2,False
2026-09-04,11.496988938739552,12.335866132210954,13.174743325682357,14.120462530693025,15.066181735703692,0.3968253968253968,13.2,True
2026-09-07,11.374437791180164,12.27258079710478,13.170723803029396,14.18794525604168,15.205166709053962,0.39246031746031745,13.2,False
2026-09-08,11.251886643620773,12.209295461998604,13.166704280376434,14.255427981390334,15.344151682404235,0.3880952380952381,13.2,False
2026-09-09,11.129335496061385,12.146010126892428,13.162684757723472,14.322910706738988,15.483136655754505,0.3837301587301587,13.2,False
2026-09-10,11.006784348501997,12.082724791786255,13.158665235070512,14.390393432087643,15.622121629104775,0.37936507936507935,13.2,False
2026-09-11,10.884233200942608,12.019439456680079,13.154645712417551,14.4578761574363,15.761106602455046,0.375,13.2,False
2026-09-14,10.761682053383218,11.956154121573903,13.150626189764589,14.525358882784953,15.900091575805318,0.37063492063492065,13.2,False
2026-09-15,10.63913090582383,11.892868786467728,13.146606667111627,14.592841608133607,16.03907654915559,0.3662698412698413,13.2,False
2026-09-16,10.516579758264442,11.829583451361554,13.142587144458666,14.660324333482263,16.17806152250586,0.3619047619047619,13.2,False
2026-09-17,10.394028610705051,11.766298116255378,13.138567621805706,14.727807058830917,16.31704649585613,0.35753968253968255,13.2,False
2026-09-18,10.271477463145663,11.703012781149203,13.134548099152743,14.795289784179573,16.4560314692064,0.3531746031746032,13.2,True
