date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2023-10-19,0,0.0,0.04740957966764414,0,40300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-20,0,0.0,0.0,0,37900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-10-23,0,0.0,-0.006938020351526464,0,38000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-24,0,0.0,-0.010978956999085021,0,37600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-10-25,1,1.0,0.0,4900,36300,0.98637,1.97274,0.00493185,0.0,-0.00493185,493185.0,0.0,-493185.0,0.99506815,-0.00493184999999996
2023-10-26,0,0.0,-0.02024922118380068,0,37600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.99506815,-0.00493184999999996
2023-10-27,0,0.0,0.004792332268370503,0,43100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99506815,-0.00493184999999996
2023-10-30,0,0.0,-0.004769475357710662,0,45600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.99506815,-0.00493184999999996
2023-10-31,1,1.0,-0.011745862253069839,5300,47100,0.9976100631901443,1.9835023359957809,0.004952896944797199,-0.011717790384507732,-0.01667068732930493,492847.00000000006,-1165999.9999999898,-1658846.9999999898,0.9784796800000002,-0.021520319999999815
2023-11-01,0,0.0,0.039438141545110605,0,50200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784796800000002,-0.021520319999999815
2023-11-02,1,1.0,0.0010266940451744144,5000,53400,0.9954217955757649,1.9918655847814843,0.004980174958768687,0.0010219936299544611,-0.003958181328814227,487299.99999999994,99999.99999998797,-387300.000000012,0.9746066800000001,-0.02539331999999994
2023-11-03,1,1.0,0.008686765457332601,4900,55900,0.9839148650202151,1.9763767677028439,0.004945215438088317,0.008547037662413673,0.0036018222243253567,481964.0,832999.9999999951,351035.9999999951,0.9781170399999999,-0.021882960000000118
2023-11-06,0,0.0,-0.021838496698831866,0,57100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9781170399999999,-0.021882960000000118
2023-11-07,0,0.0,0.02598752598752596,0,56900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781170399999999,-0.021882960000000118
2023-11-08,1,1.0,0.0314528207688467,4800,59300,0.9829498522998843,1.9968162501289213,0.005007498898086879,0.030916545529152597,0.02590904663106572,489792.0,3023999.999999997,2534207.999999997,1.0034591199999998,0.0
2023-11-09,0,0.0,-0.004398826979472137,0,65800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-10,0,0.0,-0.029254022428083948,0,67800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-13,0,0.0,-0.02034739454094292,0,69800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-14,0,0.0,-0.008445106805762492,0,72300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-15,0,0.0,-0.006021073758153639,0,74700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-16,0,0.0,-0.05731523378582204,0,75500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-17,0,0.0,0.011326860841424091,0,82100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-11-20,0,0.0,-0.016196447230930056,0,81700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-21,0,0.0,-0.010015814443858573,0,82500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-22,0,0.0,-0.008970976253298013,0,82900,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-11-23,0,0.0,0.0026624068157612424,0,83700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-11-24,0,0.0,0.017525225703664438,0,78300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-11-27,0,0.0,0.024008350730688965,0,77800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-11-28,0,0.0,0.0035407182599898057,0,77600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-11-29,0,0.0,0.002520161290322509,0,74900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-11-30,0,0.0,-0.010055304172951196,0,74200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-12-01,0,0.0,0.008620689655172598,0,73500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-12-04,0,0.0,-0.024024024024024038,0,74400,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-12-05,0,0.0,-0.0010256410256409554,0,76300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-12-06,0,0.0,-0.01848049281314168,0,77900,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-12-07,0,0.0,-0.00156903765690386,0,75800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-12-08,0,0.0,0.021210553543714372,0,77500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-12-11,0,0.0,0.001519756838905817,0,78300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034591199999998,0.0
2023-12-12,0,0.0,-0.011088709677419262,0,77600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-12-13,0,0.0,-0.01970692268822638,0,78300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
2023-12-14,0,0.0,-0.01386036960985626,0,77900,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0034591199999998,0.0
