date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d
2011-11-16,1.3,1.32,1.29,1.31,963200,0.007692307692307665,0.0,-0.007575757575757569,0.0234375,-0.096551724137931,,1.308,,,1.3561717052997666,1.4145614386903973,-0.058389733390630694,-0.04483230605773021,-0.013557427332900482,-0.04457231556536694,-0.01034918117015304,,,,,,,,,,,,,,,-3707420.0,,,,,,,,0.022900763358778647,,,2.0,11.0,0.0,0.0,0.007786113904143077,-0.03529208519460014,-0.03321626434507319,0.17252599307542926,-9.380621183541216e-05,0.05872958519460014,,,,
2011-11-17,1.31,1.31,1.29,1.31,833240,0.0,0.007692307692307665,0.0,0.007692307692307665,-0.09027777777777768,,1.31,,,1.3490683660228795,1.4068161469355531,-0.05774778091267363,-0.0474154010287189,-0.010332379883954732,-0.04408227550585773,-0.007887312888515062,,,,,,,,,,,,,,,-3707420.0,,,,,,,,0.015267175572519097,,,3.0,11.0,0.01538461538461533,1.0,-0.012868070301107704,-0.03782759394558999,-0.03811541817275321,0.17581746490252134,0.012868070301107704,0.04551990163789765,,,,
2011-11-18,1.3,1.32,1.28,1.32,1468870,0.007633587786259444,0.007633587786259444,0.01538461538461533,0.0,-0.07042253521126751,,1.31,,,1.3445963097116673,1.4003853212366233,-0.05578901152495597,-0.04909012312796632,-0.0066988883969896496,-0.04226440267042118,-0.005074915452264885,,,,,,,,0.055184297527999054,0.04180628600605989,,0.8935791544162532,20.71798115787934,17.647058823529424,,-2238550.0,,,,,,,,0.030303030303030328,,,4.0,11.0,0.05384615384615388,1.0,-0.01617166848079621,-0.04208932626797879,-0.05971812845218338,0.1799000672613242,0.023805256267055652,0.04208932626797879,,,,
2011-11-21,1.3,1.37,1.3,1.37,1247370,0.037878787878787845,0.04580152671755733,0.04580152671755733,0.04580152671755733,0.007352941176470562,,1.3219999999999998,,,1.3485045697560263,1.3981345567005772,-0.0496299869445509,-0.04919809589128324,-0.00043189105326765787,-0.03622626784273788,-0.00031524894399099113,16.30049600898134,,,,,,,0.056242561990284844,0.041052964956412294,,7.164185415768573,18.876139283618873,42.30769230769235,,-991180.0,,,,,,,,0.05109489051094895,,,0.0,11.0,0.029197080291970767,1.0,-0.001264422317053926,-0.03216419053453823,-0.0775855776950587,0.1620327805854052,0.03914321019584177,0.07796571725209556,,,,
2011-11-22,1.37,1.43,1.37,1.41,1100380,0.029197080291970767,0.06818181818181812,0.07633587786259532,0.08461538461538454,0.06818181818181812,,1.3439999999999999,,,1.357965405178176,1.3990134784264603,-0.0410480732482843,-0.04756809136268345,0.006520018114399152,-0.029112108686726455,0.004624126322268903,22.234621057730223,,,,,,,0.056510950419550204,0.04007868824081575,,14.20472842266725,17.444598331178067,78.9473684210526,46.30070651742479,109200.0,,,,,,,,0.04255319148936158,,,1.0,11.0,-0.014084507042253502,0.0,0.00691037611436407,-0.015752700647124085,-0.07889784297640301,0.16065972429227374,0.022286704177606698,0.10036808526250862,,,,
2011-11-23,1.42,1.43,1.39,1.4,580420,-0.007092198581560294,0.021897810218977964,0.06060606060606055,0.06870229007633566,0.09375,,1.362,,,1.364432265919995,1.3990865540985744,-0.03465428817857941,-0.044985330725862645,0.010331042547283238,-0.024753062984699578,0.007379316105202313,21.818157905349054,,,,,,,0.055331596818153764,0.03952256915582412,,13.471242662553378,16.543816275647384,73.68421052631575,64.97975708502024,-471220.0,,,,,,,,0.0285714285714286,,,2.0,11.0,-0.02142857142857124,0.0,0.017838432523051173,-0.005935173578244468,-0.0508329669255948,0.17513894742950833,-0.024930631104611467,0.07463746365458013,,,,
2011-11-24,1.4,1.4,1.37,1.37,545770,-0.02142857142857124,-0.028368794326240954,0.0,0.04580152671755733,0.05384615384615388,,1.374,,,1.365288840393842,1.396931994535717,-0.03164315414187513,-0.04231689540906514,0.010673741267190014,-0.023097192804288413,0.007791052019846725,20.573200084300282,,,,,,,0.05352219704542848,0.039067297113451444,,12.931897303877003,18.55057447896984,64.70588235294126,72.44582043343654,-1016990.0,,,,,,,,0.021897810218977957,,,3.0,11.0,0.0,0.0,-0.017474328949738882,-0.010573783237443735,-0.07357437515166232,0.17922786069898575,-0.003954242478832359,0.05637530995500106,,,,
2011-11-25,1.36,1.37,1.33,1.36,587810,-0.007299270072992692,-0.02857142857142847,-0.03546099290780125,0.030303030303030276,0.030303030303030276,,1.3820000000000001,,,1.3644751726409432,1.3941962912367751,-0.02972111859583193,-0.039797740046418506,0.010076621450586576,-0.02185376367340583,0.007409280478372482,20.160251546564623,,,,,,,0.052556325827897876,0.0386443572263955,,12.228874833621589,22.97844573290503,58.82352941176478,65.73787409700726,-1604800.0,,,,,,,,0.029411764705882377,,,4.0,11.0,0.014598540145985162,1.0,0.004112315993504145,0.009825615088772999,-0.07570825798673897,0.17766293458387802,-0.011411586066496837,0.020477415214257277,,,,
2011-11-28,1.37,1.41,1.36,1.39,1119140,0.022058823529411686,0.014598540145985162,-0.0071428571428571175,0.014598540145985162,0.061068702290076216,,1.386,1.363,,1.3684020691577212,1.393885454848866,-0.025483385691144722,-0.03693486917536375,0.011451483484219031,-0.018333371000823544,0.008238477326776282,25.02243512431862,1.363,0.06266871963789131,1.4883374392757827,1.2376625607242173,0.18391407083753877,0.6077092373835372,0.05237373112590516,0.037678943256046885,,16.850270474791532,21.41151750661095,76.47058823529409,66.6666666666667,-485660.0,-2666038.5,,,,1020039.5,0.19474566240951793,1.0971535906207555,0.03597122302158261,0.019809244314013208,,0.0,11.0,0.014388489208633004,1.0,-0.00010434328942221516,0.010998575724006976,-0.0918331082521856,0.15937924912843468,0.0221631668188339,0.0035999644219781857,,,,
2011-11-29,1.39,1.42,1.39,1.41,1368920,0.014388489208633004,0.03676470588235281,0.029197080291970767,0.0,0.08461538461538454,-0.07236842105263164,1.386,1.3575000000000002,,1.3748017508257642,1.3950791248600611,-0.02027737403429697,-0.033603370147150396,0.013325996112853428,-0.01438111633638083,0.009451061072945693,28.163318967445463,1.3575000000000002,0.052100611169260916,1.461701222338522,1.2532987776614783,0.15351929626301553,0.7519164306414821,0.050775607474054796,0.03601106913053532,,17.545896794981548,20.507898121025132,88.23529411764704,74.50980392156863,883260.0,-2621875.5,0.3631420847486187,-0.16766472672614127,-0.5020533887753807,952521.0,1.263635628901829,1.4371546664063048,0.02127659574468087,0.03867403314917106,,1.0,11.0,-0.028169014084507116,0.0,-0.0010696303253242556,0.0029861693210393447,-0.07471847663235232,0.1498483641034483,0.01545811953395726,-0.0029861693210393447,0.002350055579720678,0.002539827631235392,,
2011-11-30,1.42,1.42,1.38,1.38,1192350,-0.021276595744680882,-0.007194244604316502,0.014705882352941124,-0.014285714285714346,0.05343511450381677,-0.048275862068965614,1.3820000000000001,1.354,,1.3756014814679542,1.3939621526482047,-0.01836067118025042,-0.030554830353770403,0.012194159173519983,-0.013304834188587262,0.008836347227188394,26.378298249973483,1.354,0.04772729551150048,1.449454591023001,1.2585454089769992,0.1409964416883322,0.6361904111753766,0.05000592122590803,0.03623617480138264,,16.543392842030187,20.764559261994602,66.66666666666661,77.12418300653592,-309090.0,-2574569.0,0.3341251927607128,0.03635769085371565,-0.5107522625094316,949377.5,0.7435504387315743,1.255928226653781,0.02898550724637684,0.019202363367798903,,2.0,11.0,0.007194244604316502,1.0,-0.005771741969182509,-0.020279486321640894,-0.06645577380514489,0.14464978325897804,-0.015504853775498373,0.005993772035926548,0.018179911736179277,0.01947407656333633,,
2011-12-01,1.39,1.41,1.39,1.4,903960,0.01449275362318847,-0.007092198581560294,0.007194244604316502,0.021897810218977964,0.06870229007633566,-0.02777777777777779,1.388,1.3519999999999999,,1.3793550997036537,1.3944094006001895,-0.01505430089653581,-0.027454724462323485,0.012400423565787674,-0.01075307206895415,0.008857445404134053,29.582595978987868,1.3519999999999999,0.04467425963218864,1.4413485192643771,1.2626514807356226,0.132172365775706,0.7686110547505031,0.04857692685262889,0.034697804894734924,,15.813619885700865,19.848579453971038,79.99999999999997,78.3006535947712,594870.0,-2422369.0,0.3387824078867615,-0.10342223977480834,-0.641689077895974,934880.0,-0.09610040810707582,0.9669262365223344,0.0142857142857143,0.035502958579881616,,3.0,12.0,0.0,0.0,-0.0015498174367595263,-0.004400440044004306,-0.06938595632161393,0.1436391888666301,0.016042571059947996,0.02629825026298227,0.04160817854383614,0.044710456312666125,,
2011-12-02,1.4,1.41,1.39,1.4,505490,0.0,0.01449275362318847,-0.007092198581560294,0.02941176470588225,0.06060606060606055,-0.014084507042253502,1.3960000000000001,1.3510000000000002,,1.382531238210784,1.3948235190742495,-0.012292280863465566,-0.024422235742551902,0.012129954879086337,-0.008780200616761118,0.00866425348506167,29.582595978987868,1.3510000000000002,0.04327391337685278,1.4375478267537058,1.2644521732462946,0.12812409586040804,0.783080476066961,0.04653571779172683,0.033239798422662024,,15.328167278047792,19.239260099908904,79.99999999999997,75.55555555555551,594870.0,-2245976.0,0.33544858580065634,-0.20342202680142504,-0.5100561390661595,935961.5,-1.3444522860507637,0.5400756334528717,0.0142857142857143,0.036269430051813156,,4.0,12.0,0.021428571428571352,1.0,0.009944751381215422,0.00138254858484399,-0.06500718513286408,0.1483704642187704,-0.009944751381215422,0.02802921612103826,0.050922678090610574,0.05446317584573812,,
2011-12-05,1.4,1.44,1.4,1.43,915680,0.021428571428571352,0.021428571428571352,0.03623188405797095,0.02877697841726623,0.04379562043795615,0.051470588235293935,1.404,1.3545,,1.3898341246398942,1.3974291843280089,-0.0075950596881146915,-0.021056800531664463,0.013461740843549772,-0.0053112305511291555,0.00941380478569914,34.539037882815265,1.3545,0.04673272267288782,1.4479654453457758,1.2610345546542243,0.13800730209786005,0.9038925814812491,0.046068880806603485,0.032216000564058385,,19.02895070601662,18.04606170635711,93.74999999999999,84.58333333333331,1510550.0,-1965861.5,0.30509867282148206,-0.14134242994918983,-0.7114628588577366,923808.0,-0.025732432475585806,0.991201634971769,0.027972027972028,0.05574012550756735,,0.0,12.0,-0.013986013986013957,0.0,0.019042409086172718,0.020557773081839814,-0.047086621845464305,0.1681188812673671,0.0023861623423986345,0.008219205335426416,0.09855721008075824,0.10342724988459029,,
2011-12-06,1.43,1.43,1.41,1.41,709500,-0.013986013986013957,0.0071428571428571175,0.0071428571428571175,0.0,0.0,0.06818181818181812,1.404,1.359,,1.3929365670029874,1.3983603558592674,-0.005423788856280032,-0.017930198196587577,0.012506409340307546,-0.0038466587633191715,0.008869793858374147,32.87760206647653,1.359,0.04756159441353798,1.454123188827076,1.263876811172924,0.13998997619878742,0.7680734352414981,0.04420681789184609,0.031352353114784466,,18.414018064612375,17.46289174793552,81.24999999999997,84.99999999999999,801050.0,-1665947.5,0.28800795842827376,-0.031330875431474885,-0.6427662484923893,904008.5,-0.6149710778154801,0.7848377531848428,0.014184397163120581,0.03752759381898452,,1.0,12.0,-0.006993006993006978,0.0,-0.0025307395383318276,0.019065030033951436,-0.04503181595692618,0.16789826793176457,-0.011455274447682129,-0.019065030033951436,0.1132136341387443,0.11855225758352361,,
2011-12-07,1.43,1.45,1.4,1.42,1243680,0.007092198581560183,-0.006993006993006978,0.014285714285714235,0.02898550724637694,0.014285714285714235,0.109375,1.4120000000000001,1.366,,1.397100172079451,1.3999632924622847,-0.0028631203828337615,-0.014916782633836815,0.012053662251003053,-0.0020162819597420857,0.008488494542959897,34.57229001272897,1.366,0.04558393068661478,1.4571678613732297,1.2748321386267705,0.1334814954220053,0.7961569964821852,0.04462061661385709,0.031422969446378235,42.668134504093764,20.141757358166714,16.065164077158045,82.35294117647057,85.78431372549016,2044730.0,-1266824.5,0.25899365226065324,0.0920317951488457,-0.5951292557608284,929167.5,0.9750851219911867,1.338488485660551,0.03521126760563384,0.039531478770131745,,2.0,12.0,-0.013986013986013957,0.0,-0.007662737057919089,0.017126796080800588,-0.04437424418174196,0.1675865752466164,0.014754935639479272,0.011858711165576352,0.15374924418174196,0.16088855207768393,,
2011-12-08,1.43,1.43,1.41,1.41,381970,-0.007042253521126751,0.0,-0.013986013986013957,0.0071428571428571175,0.029197080291970767,0.08461538461538454,1.414,1.3715,,1.3990847609903045,1.4007067522798933,-0.0016219912895887312,-0.012257824364987199,0.010635833075398468,-0.0011503484323324336,0.007543144025105297,33.65715665785548,1.3715,0.04380278770268295,1.459105575405366,1.283894424594634,0.1277514770767276,0.7197348731622041,0.04286200114143873,0.030398582369814707,40.42463594360028,19.470441546566004,15.529719305920988,73.3333333333333,78.97875816993461,1662760.0,-949701.0,0.25953976187758726,0.28297123221749665,-0.5501917033313833,885365.0,-1.5036065078734284,0.43142658677494594,0.014184397163120581,0.028071454611738877,,3.0,12.0,-0.014184397163120588,0.0,-0.014410784845432678,0.004025256511444253,-0.048375433259357115,0.1708415610568602,0.007368531324305927,0.0031176006314128646,0.13299081787474165,0.13975134997853322,,
2011-12-09,1.41,1.41,1.37,1.39,861100,-0.014184397163120588,-0.021126760563380254,-0.014184397163120588,-0.0071428571428571175,0.022058823529411686,0.05303030303030298,1.4120000000000001,1.375,,1.3976871054533346,1.3999136595184196,-0.0022265540650849847,-0.010251570305006757,0.008025016239921773,-0.0016018374568956726,0.005773392978360988,31.841774040980056,1.375,0.04223991626785956,1.4594798325357192,1.2905201674642808,0.1228797564155916,0.5887785850762529,0.04265757248847881,0.030688901070848068,38.085499117484545,18.166339373259888,21.18741722558396,49.99999999999991,68.56209150326792,801660.0,-726848.5,0.26382050281229213,0.4698243896264459,-0.5050303555333253,877204.0,-0.04832961371567288,0.9816416705806175,0.028776978417266053,0.010909090909090757,,4.0,12.0,0.021897810218977964,1.0,-0.011712915651285183,-0.017505470459518557,-0.04829674489023461,0.17078233438433305,-0.002471481511835405,0.01036261331666144,0.1013270479205376,0.10646916187005262,,
2011-12-12,1.37,1.41,1.37,1.4,640030,0.007194244604316502,-0.007092198581560294,-0.014084507042253502,-0.020979020979021046,0.007194244604316502,0.06870229007633566,1.406,1.3795,,1.3980429353835908,1.3999200551096478,-0.001877119726056975,-0.008576680189216802,0.006699560463159827,-0.0013407998043264108,0.0047854003308284475,33.765441858966966,1.3795,0.03966637181078676,1.4588327436215736,1.3001672563784263,0.11501666346005598,0.6292026410796236,0.04246774588215888,0.03033410420154206,35.91344349323422,16.944145312742364,19.761971242287398,58.33333333333326,60.555555555555486,1441690.0,-437915.5,0.2613757249407044,0.3489803716892297,-0.4944596537459949,875126.5,-0.7025728121991298,0.7313571237986737,0.02857142857142844,0.014860456687205481,,0.0,12.0,0.0,0.0,-0.004931594018453778,-0.040619647741506615,-0.04196661050696893,0.16770822905214008,0.01212583862277028,0.01964062676248557,0.11066890058330459,0.1155167469078171,,
2011-12-13,1.39,1.41,1.39,1.39,648920,-0.0071428571428571175,0.0,-0.014184397163120588,-0.014184397163120588,-0.014184397163120588,0.0692307692307692,1.4019999999999997,1.384,,1.3968055607091923,1.399185236212637,-0.002379675503444645,-0.0073372792520623705,0.004957603748617726,-0.00171199676506809,0.003566621401883256,32.76942807968018,1.384,0.035003759196616864,1.4540075183932337,1.313992481606766,0.10116693409426854,0.5428525402535901,0.04086290689057611,0.029397774741421665,33.896534699287486,16.35177624951919,19.071090694690014,49.99999999999991,52.77777777777769,792770.0,-164746.0,0.2611052500151779,0.3473689404973996,-0.48687447503675535,890890.0,-0.7691391274630706,0.7283952003053127,0.014388489208633108,0.004335260115607031,,1.0,12.0,-0.014388489208632893,0.0,-0.009459099387156944,-0.047283444387493545,-0.041560316600922964,0.1674559527536162,0.0023162422442998265,0.03309904722437296,0.11079108583169217,0.11559526149707722,,
2011-12-14,1.39,1.39,1.35,1.37,1185060,-0.014388489208632893,-0.02142857142857124,-0.014388489208632893,-0.035211267605633645,-0.007246376811594013,0.04580152671755733,1.392,1.387,,1.3926816282923935,1.3970233668635528,-0.00434173857115927,-0.006738171115881751,0.0023964325447224802,-0.0031691522417220948,0.0017492208355638541,30.811823425987015,1.387,0.030625067132042515,1.448250134264085,1.325749865735915,0.08832030896046862,0.3612247940004261,0.040801270684106376,0.029781949404457206,33.1797491394882,15.206729540689343,24.738204764451044,33.33333333333339,47.22222222222218,-392290.0,1010.5,0.2680524627992384,0.46911814965684556,-0.5845844284740719,901983.0,0.8815133995735741,1.3138385091515028,0.029197080291970663,-0.012256669069935056,,2.0,12.0,-0.014388489208632893,0.0,-0.011297915265635505,-0.05077348208982202,-0.05970989280871852,0.16625972664579933,-0.0030905739429973877,0.015562214484188375,0.10551141952627585,0.11221155972963115,,
2011-12-15,1.39,1.39,1.34,1.37,582760,0.0,-0.014388489208632893,-0.02142857142857124,-0.028368794326240954,-0.02142857142857124,0.04580152671755733,1.384,1.3900000000000001,,1.3891921470166406,1.3950216359847711,-0.005829488968130514,-0.006556434686331504,0.0007269457182009897,-0.004255101436591616,0.0005306173125554669,30.811823425987015,1.3900000000000001,0.025131234497501896,1.4402624689950039,1.3397375310049964,0.07232009927338669,0.3010443935614456,0.041458322778098765,0.03026154947306479,32.759276832085874,13.896745327138502,24.3300319600756,27.272727272727327,36.86868686868687,-392290.0,166767.0,0.2680524627992384,0.46911814965684556,-0.5845844284740719,889459.0,-0.932946512284417,0.6551847808611752,0.03649635036496337,-0.014388489208633115,,3.0,12.0,0.0,0.0,-0.008352605087743159,-0.04493881508267161,-0.055408697455035516,0.16346193330542977,0.008352605087743159,0.01657002075643066,0.10121022417259284,0.10714710573758968,,
2011-12-16,1.37,1.4,1.36,1.37,510930,0.0,0.0,-0.014388489208632893,-0.014388489208632893,-0.02142857142857124,0.037878787878787845,1.38,1.3924999999999998,,1.3862395090140804,1.3931681814673806,-0.0069286724533002,-0.006630882239725243,-0.00029779021357495637,-0.005057425148394306,-0.00021736511939777836,30.811823425987,1.3924999999999998,0.019701723141310596,1.431903446282621,1.3530965537173787,0.056593818718306876,0.21449197820644256,0.04135415686537741,0.030185515960129496,31.94794669162024,14.663864939391173,22.649079371558777,27.272727272727327,29.292929292929347,-392290.0,259080.0,0.26743554577906137,0.5459637383937798,-0.5009924304889879,841562.0,-1.0697398639646047,0.607121043963487,0.029197080291970663,-0.01615798922800704,,4.0,12.0,0.007352941176470562,1.0,0.004252633889376467,-0.029510022271715064,-0.035798956851588515,0.15725496499072167,-0.004252633889376467,0.015121533063082171,0.07367774473037636,0.07641325971790702,,
2011-12-19,1.36,1.39,1.36,1.37,468810,0.0,0.0,0.0,-0.02142857142857124,-0.04195804195804187,0.0,1.374,1.3924999999999998,,1.3837411230119143,1.3914520198772042,-0.007710896865289918,-0.006846885164838178,-0.0008640117004517396,-0.005628391872474392,-0.0006306654747822916,30.811823425987015,1.3924999999999998,0.019701723141310596,1.431903446282621,1.3530965537173787,0.056593818718306876,0.21449197820644256,0.04054314566070758,0.02959353697861867,31.194568704045004,13.888824739249038,21.45199067211138,27.272727272727327,27.272727272727327,-392290.0,289024.5,0.23139644702090834,0.4059043431768952,-0.6503301938839733,802634.0,-1.0971386058965031,0.5840893856975907,0.021897810218977957,-0.01615798922800704,,0.0,12.0,0.007352941176470562,1.0,0.0037428626068900517,-0.021049826805222605,-0.030964815107875743,0.15847020295110903,-0.0037428626068900517,-0.0003787446233486369,0.030964815107875743,0.03195427327163847,,
2011-12-20,1.36,1.37,1.36,1.37,560760,0.0,0.0,0.0,-0.014388489208632893,-0.028368794326240954,-0.028368794326240954,1.37,1.3904999999999998,,1.3816271040870045,1.3898629813677816,-0.008235877280777126,-0.007124683588025968,-0.0011111936927511584,-0.006011589256041698,-0.0008110902866796776,30.811823425987015,1.3904999999999998,0.019861361590045506,1.4302227231800908,1.350777276819909,0.05713444542264072,0.24196129622006443,0.038361492399228474,0.028001089342502533,30.495003429868003,13.630216732130338,21.052557555156113,27.272727272727327,27.272727272727327,-392290.0,263950.0,0.20432927166121917,0.2937728969201966,-0.6155348564763381,775653.0,-0.7154130785789882,0.7229521448379623,0.0072992700729927066,-0.014742898238043645,,1.0,12.0,0.014598540145985162,1.0,-0.0047087642896025406,-0.016355077336919877,-0.04214689857502085,0.15560915075087386,0.0047087642896025406,0.0019665881282869835,0.013778104248779899,0.014384360428840726,,
2011-12-21,1.37,1.39,1.37,1.39,588730,0.014598540145985162,0.014598540145985162,0.014598540145985162,0.014598540145985162,-0.021126760563380254,-0.0071428571428571175,1.374,1.3900000000000001,,1.382915241919773,1.389873130896094,-0.006957888976321103,-0.007091324665684995,0.00013343568936389268,-0.005005675522533168,9.599689882294438e-05,36.32204019769198,1.3900000000000001,0.019735087641318812,1.4294701752826378,1.3505298247173625,0.05679161911170882,0.49999999999999717,0.037049957227855,0.026654645487665468,28.946635330128483,16.96046091863698,20.24081350814706,45.45454545454535,33.333333333333336,196440.0,297333.0,0.21066566090650654,0.10139810766644924,-0.8992216857708154,776068.5,-0.6242588682169868,0.758605715861422,0.014388489208632947,-1.1102230246251565e-16,,2.0,12.0,0.0,0.0,0.005606147619438229,0.0004625221058360829,-0.05365828550840257,0.14010095586356905,0.008992392526546933,0.014136018040149079,0.04651542836554545,0.04915288806700757,,
