date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-06,23.834643714704505,24.04948382537748,24.23122268806908,24.503784105445668,24.843464927112464,0.45655,24.3
2026-08-07,23.63645614956384,23.911749192902835,24.25160809373229,24.63520051622092,24.957532058218337,0.45555,24.3
2026-08-10,23.429710434552394,23.824963805481474,24.227449915839706,24.674114673003988,25.151675441105162,0.44575,24.3
2026-08-11,23.275021848885203,23.797365908152617,24.20330782245858,24.63754497875435,25.311907816556683,0.4201,24.3
2026-08-12,23.07814645150261,23.728387557634093,24.120309981069838,24.699940191157243,25.532870953603442,0.4126,24.3
2026-08-13,22.94807344306826,23.578484604853273,24.137570587554904,24.80064110015309,25.78615479920479,0.4245,24.3
2026-08-14,22.833367426256626,23.49031296427885,24.12439920929222,24.854579943243138,25.949306901174765,0.42635,24.3
2026-08-17,22.719714250952958,23.404617424647732,24.107245346195796,24.89698086486628,26.060017005213084,0.42895,24.3
2026-08-18,22.610135808311774,23.340535335266008,24.07274323531128,24.9389777231821,26.234950691016913,0.4234,24.3
2026-08-19,22.514479686846023,23.272273136624396,24.050047323242403,24.977719121017966,26.314976092049758,0.421,24.3
2026-08-20,22.427209141698963,23.205066628743943,24.046287002862982,25.06035280385553,26.40579988109877,0.4241,24.3
2026-08-21,22.32356869485181,23.132699482938026,24.025972781270006,25.126750207043195,26.539055202761038,0.4247,24.3
2026-08-24,22.217757344657898,23.079087464789513,24.021149071173177,25.161316844549052,26.63731872740346,0.42605,24.3
2026-08-25,22.141256526395217,23.018443703567748,23.978535278293695,25.19708284845057,26.751783433355524,0.42145,24.3
2026-08-26,22.04667416963845,22.96229957142291,23.940107217975964,25.211678889879714,26.855326949038123,0.41585,24.3
2026-08-27,21.967893215749022,22.89293112814739,23.941101026129253,25.252684401829313,26.891013618064424,0.41935,24.3
2026-08-28,21.885884909846894,22.835686301893514,23.93538679365951,25.297543181718897,26.94569031519544,0.4211,24.3
2026-08-31,21.806879338767384,22.782238125884284,23.92851167502382,25.335979069725802,27.030558639682866,0.4217,24.3
2026-09-01,21.74728335826387,22.742264539407394,23.91513851121101,25.385113688730396,27.106459390283145,0.42245,24.3
2026-09-02,21.650652448252806,22.684204362211243,23.901281781769363,25.39339376607002,27.171653936034698,0.42225,24.3
