date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2017-01-12,23.31,23.35,23.19,23.23,904360,-0.005139186295503251,-0.003432003432003339,-0.008536064874092975,-0.005139186295503251,-0.02024462252214254,,23.342,,,23.440194845109286,23.546905366869765,-0.10671052176047979,-0.06816523065576988,-0.03854529110470992,-0.004593651388742135,-0.001659289328657336,,,,,,,,,,,,,,,4385000.0,,,,,,,,0.006887645286267763,,,3.0,1.0,0.0034438226431336982,1.0,-0.00029105302986198733,0.016498720054453297,0.03280512373334954,0.10221734074178077,-0.0048481332656412635,-0.02163790634995655,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,23.23,23.31,23.11,23.31,967870,0.0034438226431336982,-0.0017130620985011946,0.0,-0.0034202650705430493,-0.018526315789473724,,23.326,,,23.420164868938627,23.52935682117571,-0.109191952237083,-0.0763705749720325,-0.032821377265050494,-0.0046843394353102965,-0.001408038492709159,,,,,,,,,,,,,,,5352870.0,,,,,,,,0.00858000858000855,,,4.0,1.0,0.005156854318865589,1.0,-0.0027658087807151954,0.007737569873492278,0.02874219125420474,0.10340274723737108,0.006209631423848894,-0.011157834944035327,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,23.27,23.39,23.19,23.39,1332640,0.00343200343200345,0.0068876452862678406,0.0017130620985010836,-0.0017072129748185727,-0.015157894736842037,,23.318,,,23.415524119871147,23.519034093681213,-0.10350997381006621,-0.08179845473963926,-0.021711519070426955,-0.004425394348442335,-0.0009282393788126103,,,,,,,,,,,,,,,6685510.0,,,,,,,,0.008550662676357387,,,0.0,1.0,-0.005139186295503251,0.0,-0.010393250226257367,-0.006783187072388119,0.00411754250844254,0.10053066411808756,0.013825253658260817,0.005075974097569547,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,23.35,23.39,23.23,23.23,1127570,-0.0068405301410859876,-0.003432003432003339,0.0,-0.003432003432003339,-0.003432003432003339,,23.302,,,23.38698194758328,23.49762416081594,-0.11064221323265855,-0.08756720643824312,-0.02307500679441543,-0.004762901990213455,-0.0009933278861134496,,,,,,,,0.17332049174273775,0.007461062924784234,,3.061451300781948,21.313207193545548,23.97260273972611,,5557940.0,,,,,,,,0.006887645286267763,,,1.0,1.0,0.0034497628288054916,1.0,0.00998613446617691,0.0053445313991220544,0.015393056811946693,0.10610737824771165,-0.016826664607262898,-0.008776534831125393,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,23.19,23.31,23.19,23.27,1179580,0.0017219113215669601,-0.005130397605814463,-0.001716001716001725,-0.003426124197002167,-0.00852151682999569,,23.285999999999998,,,23.36898472487816,23.480763111866608,-0.11177838698844766,-0.09240944254828404,-0.019368944440163627,-0.0048035404808099555,-0.000832356873234363,48.44180119502633,,,,,,,0.16951188518968488,0.007284567476995483,,2.906647930385854,21.92100913328246,26.71232876712331,,6737520.0,,,,,,,,0.005156854318865382,,,2.0,1.0,-0.01162290142057687,0.0,-0.002088475412948654,-0.005646428779323531,0.031117013249630343,0.0829078576840484,0.003810386734515614,0.002220304582321364,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,23.23,23.31,22.92,22.96,1368300,-0.013321873657069161,-0.01162290142057687,-0.01838392475416839,-0.01162290142057687,-0.016702355460385454,,23.232,,,23.30606399797383,23.442188066543157,-0.1361240685693268,-0.10115236775249259,-0.034971700816834206,-0.00592874863106824,-0.0015231577010816292,37.22199614907798,,,,,,,0.18526103624756432,0.00806886046374409,,2.4695840540725675,29.034834966641814,4.819277108433642,18.50140287176102,5369220.0,,,,,,,,0.016986062717769906,,,3.0,1.0,0.0017421602787455193,1.0,-0.0014196229949654526,-0.006768953068592154,0.023045551323956914,0.08141949709963765,-0.011902250662103708,-0.004853948351984716,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,22.96,23.11,22.88,23.0,975810,0.0017421602787455193,-0.011602922217447298,-0.00990099009900991,-0.013299013299013285,-0.016673792218896977,,23.169999999999998,,,23.25897722905478,23.409433394947367,-0.1504561658925887,-0.11101312738051182,-0.03944303851207688,-0.006541572430112552,-0.0017149147179163862,39.17947978028361,,,,,,,0.18845667651559547,0.008193768544156325,,2.254299890192946,28.019818794284955,14.457831325301292,15.329812400286082,6345030.0,,,,,,,,0.01000000000000002,,,4.0,1.0,-0.006956521739130417,0.0,0.005789157421113744,0.0017516713864480504,0.033290672287886736,0.0804410267202673,-0.004046997142368225,-0.015050684685461335,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,23.0,23.07,22.84,22.84,1087390,-0.006956521739130417,-0.005226480836237002,-0.01847872797593464,-0.023514322359982964,-0.025181391378574447,,23.06,,,23.19451919381558,23.367253143469785,-0.17273394965420508,-0.12335729183525047,-0.0493766578189546,-0.007562782384159592,-0.0021618501672046675,34.5401096372605,,,,,,,0.19142405676448154,0.008381088299670821,,2.0608292920171825,27.107648653736252,0.0,6.425702811244978,5257640.0,,,,,,,,0.010070052539404573,,,0.0,1.0,0.0017513134851137035,1.0,0.0012968845627021608,0.013585273033011713,0.034288122582295966,0.08030382275403601,-0.008253406301832578,-0.03709959539299468,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,22.84,23.0,22.76,22.88,1201640,0.0017513134851137035,-0.00521739130434784,-0.0034843205574913716,-0.01506672406371079,-0.01844701844701846,,22.99,,,23.14613162553626,23.331160318027578,-0.18502869249131848,-0.1356915719664641,-0.049337120524854394,-0.008086918378117067,-0.002156342680282098,36.562527630605324,,,,,,,0.19489376699558988,0.008518084221835222,,1.8795587327095307,27.655259922808874,16.90140845070393,10.453079925335073,6459280.0,,,,,,,,0.010489510489510422,,,1.0,1.0,0.04450261780104703,1.0,0.006126755439132658,0.009712140906369182,0.043641029511661156,0.07984644913998609,-0.004375441954018955,-0.024778864970079972,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,22.92,23.94,22.92,23.94,1636490,0.04632867132867147,0.04816112084063051,0.04086956521739138,0.028792436613665817,0.02526766595289076,,23.124000000000002,23.3435,,23.268265221607603,23.376259553729238,-0.10799433212163478,-0.13015212399749823,0.022157791875863447,-0.004511041442006466,0.0009255552162014807,66.28734374432577,23.3435,0.2916788969866834,23.926857793973365,22.760142206026632,0.04998031948708347,1.0112642756833004,0.2566870693530479,0.010722099805891725,,27.482625860105276,19.497863227385782,100.0,38.967136150234644,8095770.0,4733366.0,,,,1530727.5,0.07174224555554962,1.06909296396648,0.042606516290726794,0.025553151840983723,,2.0,1.0,0.0033361134278564464,1.0,0.008562832677620813,0.020489404051047932,0.05034193956557109,0.08302663599142658,0.037765838651050654,0.008303032562617885,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,23.98,24.06,23.86,24.06,1363250,0.005012531328320691,0.05157342657342667,0.053415061295971844,0.04790940766550511,0.03572965992251387,0.014761703922395508,23.344,23.361,,23.39007057212951,23.42690699419374,-0.03683642206422988,-0.11148898361084457,0.07465256154661469,-0.0015310233609405603,0.003102766481571683,68.10913919137107,23.361,0.323580299966354,24.008160599932708,22.713839400067293,0.05540521381214053,1.0400514185139522,0.2526379929706873,0.010500332209920502,,29.321359262084492,18.395333477314956,100.0,72.30046948356797,9459020.0,5206317.0,0.19762402017900024,2.518661425795051,9.955158627646766,1237257.0,0.2063165582295242,1.1018325214567386,0.00831255195344968,0.029921664312315244,,3.0,2.0,0.0016652789342215257,1.0,0.008461450206516785,0.030587269716111365,0.05980406932931426,0.08482335615031364,-0.0034489188781960944,0.017322137949393746,-0.04504236540691875,-0.04250065338532183,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,24.02,24.06,23.82,24.06,1185700,0.0,0.005012531328320691,0.05157342657342667,0.046086956521739,0.03217503217503226,0.013052631578947205,23.555999999999997,23.3765,,23.49313663795574,23.473802772401612,0.019333865554127527,-0.08532441377785016,0.10465827933197769,0.0008035688093984842,0.0043498869215285825,68.10913919137107,23.3765,0.3495753062457959,24.075650612491593,22.677349387508407,0.05981653476710311,0.9888074098685121,0.2517352791870667,0.010462812933793295,,27.324611429649064,18.277613433154897,100.0,100.0,9459020.0,5518391.0,0.1976149035012109,2.541560734521974,10.042366431918108,1135665.0,0.12675920766603563,1.0440578867887977,0.009975062344139586,0.02923876542681758,,4.0,2.0,-0.014571190674437906,0.0,-0.004024574077760912,0.0205315769533414,0.05360151642796973,0.08829862589824342,0.004024574077760912,0.025555379568397596,-0.040548884849022526,-0.03848597806359999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,24.02,24.02,23.67,23.67,1119780,-0.016209476309226756,-0.016209476309226756,-0.011278195488721776,0.03633975481611218,0.01197092774690045,-0.003368421052631465,23.722,23.372500000000002,,23.520346385962547,23.48833590037186,0.03201048559068553,-0.06185743390414303,0.09386791949482856,0.0013523652552042895,0.003965691571391152,56.58384933808552,23.372500000000002,0.3455106822935396,24.063521364587082,22.681478635412923,0.05913114682529295,0.7152610724111046,0.26161133067370457,0.011052443205479701,,24.41500655071881,20.42685705148588,70.00000000000017,90.00000000000006,8339240.0,5774476.0,0.2065725187686022,2.3041724137717297,8.71958548703879,1072096.0,0.1820507021137817,1.0444773602363968,0.01478664976763827,0.012728634078511103,,0.0,2.0,-0.003391267486222871,0.0,-0.0004426358249447482,0.018758640762569945,0.052897558921292775,0.0885713060619656,-0.015766840484282008,0.017581114053542235,-0.05626597997392424,-0.05343917791163788,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,23.59,23.63,23.39,23.51,1226190,-0.006759611322348924,-0.02285951787198659,-0.02285951787198659,0.02753496503496522,0.012053379250968721,0.008580008580008736,23.848,23.3825,,23.518754634276004,23.489940648492464,0.028813985783539664,-0.04372314996660649,0.07253713575014616,0.0012256055203547283,0.0030853737026859274,52.64774756259421,23.3825,0.3464994114068062,24.075498822813614,22.689501177186386,0.059274998209226035,0.5919914982556133,0.26292480705415433,0.011183530712639486,,22.55782108204676,26.47977718785969,57.69230769230782,75.89743589743598,7113050.0,5995264.5,0.1966269389058387,2.697063161864275,10.394330597914403,1107392.5,0.5183930138062245,1.107276778558641,0.010208421948107121,0.005452795894365536,,1.0,2.0,-0.006805614632071411,0.0,0.0026712759270899333,0.015259777829206067,0.044493385515096406,0.08319982673204138,-0.009430887249438857,0.012275187205759153,-0.03591337693508767,-0.03438353696933838,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,23.51,23.71,23.35,23.35,1262530,-0.006805614632071411,-0.013519222644697959,-0.029509559434746313,-0.024644945697577247,0.003437902879243726,-0.005112910097997303,23.73,23.3765,,23.492792382848926,23.47957467453006,0.013217708318865817,-0.032334978309512034,0.04555268662837785,0.0005660688787522834,0.0019508645236992654,48.97860233409503,23.3765,0.34594302847053926,24.06838605694108,22.68461394305892,0.059195008400836704,0.480849447872126,0.269858749407429,0.011557119888969122,,22.52584255629634,23.956573631353088,45.38461538461547,57.69230769230782,5850520.0,6100108.0,0.19674470338409092,2.856349788662204,11.117963387982938,1117700.5,0.6259511965783597,1.1295780935948405,0.01541755888650961,-0.0011336170940902113,,2.0,2.0,-0.005139186295503251,0.0,0.00018520892991968907,0.006826525929325422,0.040521713354083166,0.08320134950125004,-0.0069908235619911,-0.03147147162690267,-0.04563462345208047,-0.04385744465147101,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,23.35,23.59,23.23,23.23,1679120,-0.005139186295503251,-0.01190982560612508,-0.018588931136459652,-0.03449709060681627,0.011759581881533032,-0.005139186295503251,23.564,23.3705,,23.45236278548755,23.46108766160191,-0.008724876114357016,-0.02761295787048103,0.018888081756124015,-0.0003755865740145078,0.0008130900454637975,46.36851954339415,23.3705,0.34746412158591794,24.065428243171837,22.675571756828163,0.059470549895966056,0.3989104260903831,0.2762974101640412,0.011893990967027172,,20.429420620586843,24.829244417184103,36.153846153846146,46.41025641025649,4171400.0,6152847.5,0.19675345476855444,2.856262885426395,11.116890569111357,1169804.5,2.1696380104752917,1.4353851434149894,0.01549720189410243,-0.006011852549153818,,3.0,2.0,-0.003432003432003339,0.0,-0.001979944162725733,-0.00359794078329867,0.03675589292848591,0.08439357548358917,-0.0031592421327775178,-0.030899149823517602,-0.04189507922398916,-0.04040978161758957,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,23.31,23.55,23.23,23.23,1606250,0.0,-0.005139186295503251,-0.01190982560612508,-0.03449709060681627,0.010000000000000009,-0.0068405301410859876,23.398000000000003,23.3625,,23.418153126181775,23.443970057038804,-0.02581693085702952,-0.02725375246779073,0.0014368216107612103,-0.0011113616382707498,6.185198496604436e-05,46.36851954339415,23.3625,0.3488307537142359,24.06016150742847,22.66483849257153,0.05972490165251757,0.4050399093334061,0.27941902372375255,0.012028369510277767,48.18606948226907,18.758245267561946,22.798152979259758,36.153846153846146,39.230769230769255,4171400.0,6166236.5,0.19662806862890167,2.8845706252687715,11.252438325257858,1210766.5,1.67642231148882,1.3266389514410912,0.013775290572535527,-0.005671482075976453,,4.0,2.0,0.005156854318865589,1.0,0.004467280382501881,0.004897551224387842,0.03527508090614884,0.08362195416202431,-0.004467280382501881,-0.039394641831204114,-0.042115611047234824,-0.0406805996048627,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,23.27,23.51,23.27,23.39,1257830,0.0068876452862678406,0.0068876452862678406,0.0017130620985010836,-0.011829319814110728,0.024080560420315367,-0.0017072129748185727,23.342000000000002,23.3605,,23.413821875999965,23.43997227503593,-0.026150399035966387,-0.027033081781425862,0.0008826827454594746,-0.001118016205043454,3.7737612033325124e-05,50.45157998732089,23.3605,0.3485379236331767,24.057575847266353,22.663424152733644,0.05967987391248944,0.5211598207825513,0.27946052202919885,0.011947863276152153,45.438600655704185,17.41578407616676,21.166569898134775,48.46153846153849,40.256410256410255,5429230.0,6186985.5,0.19817304069798075,2.7592929590560447,10.518031971658866,1218126.5,0.16901233096502943,1.0325939054769764,0.010260795211628987,0.001262815436313458,,0.0,2.0,0.0,0.0,0.0030123049816703773,0.00837095023141532,0.034179644578577806,0.08331435626124459,0.0038753403045974633,-0.020200270045526048,-0.03588685755339638,-0.03470079665706438,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,23.39,23.55,23.39,23.39,1291960,0.0,0.0068876452862678406,0.0068876452862678406,-0.005104210974053669,0.022290209790209792,0.00343200343200345,23.318,23.3645,,23.41015697199997,23.43627062503327,-0.026113653033299045,-0.0268491960318005,0.0007355429985014539,-0.0011164451916758891,3.144690032071201e-05,50.45157998732089,23.3645,0.3483868841570122,24.061273768314024,22.667726231685975,0.05964379878140121,0.518298622278579,0.27092762759854183,0.011583053766504568,42.66993367390075,17.735709933058942,20.273698033707813,48.46153846153849,44.35897435897437,5429230.0,6247862.5,0.19725364381308486,2.7334139046404324,10.498041352807338,1242596.5,0.2307805683057018,1.0397260896839802,0.00684053014108594,0.0010913993451604487,,1.0,2.0,0.005130397605814574,1.0,0.0005099872503186997,0.006197375731931576,0.036985919215352325,0.08218324939299675,-0.0005099872503186997,-0.011301586705985245,-0.033553915783348875,-0.032357156603184944,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,23.39,23.71,23.39,23.51,1404110,0.005130397605814574,0.005130397605814574,0.012053379250968721,0.006852248394004334,-0.017961570593149512,0.006852248394004334,23.35,23.3725,,23.42551743784613,23.44173206021599,-0.016214622369862042,-0.02472228129941281,0.008507658929550767,-0.0006896904453365394,0.0003618740505976507,53.52894615582996,23.3725,0.34987027671169163,24.07224055342338,22.672759446576617,0.05987725347509955,0.5982507011543804,0.2744327970557889,0.011673024119769837,39.958610574271056,20.422959763094557,18.585128674758952,57.69230769230782,51.538461538461604,6833340.0,6325061.5,0.1979628384451264,2.6619295163785135,10.118050180697837,1258918.5,0.6813178141228874,1.1153303410824449,0.013611229264142929,0.005882982137127124,,2.0,2.0,0.008040626322471489,1.0,0.0075184776144763266,0.013574725086889838,0.03552302229466231,0.08069145601010445,-0.0023880800086617526,-0.006722476692885504,-0.028670773900657975,-0.027687239475492453,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,23.63,23.94,23.55,23.82,1493510,0.013185878349638358,0.01838392475416839,0.01838392475416839,0.02539819199311233,-0.009975062344139585,0.02539819199311233,23.468,23.402,,23.48620706279288,23.4697519076074,0.016455155185479242,-0.0164867940024344,0.03294194918791364,0.0006908125602636122,0.001382953366411152,60.37558418779214,23.402,0.36188977676402495,24.12577955352805,22.67822044647195,0.06185621344569271,0.7887619565670692,0.2855447401232325,0.011987604539178525,38.40629303447867,23.979602134177302,16.5860410645058,81.53846153846162,62.56410256410265,8326850.0,6522154.0,0.20179474596274993,2.3366356528648446,8.305828047340082,1288376.0,1.0158143390885546,1.159219047855595,0.016372795969773323,0.01786172122040841,,3.0,2.0,0.008396305625524736,1.0,-0.003119861714237615,0.012417041318775413,0.0325928729474787,0.08225435452567137,0.016305740063875973,0.012981150674336916,-0.0071946809543663726,-0.00696758726779656,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,23.82,24.26,23.82,24.02,1384350,0.008396305625524736,0.02169289663972762,0.02693458743052579,0.03400774860094691,-0.0016625103906898753,0.030459030459030423,23.625999999999998,23.4375,,23.568329053132437,23.51051102556241,0.057818027570029074,-0.0016258296879417052,0.05944385725797078,0.002407078583265157,0.002474765081514187,64.05505725463499,23.4375,0.3863850683613845,24.21027013672277,22.66472986327723,0.06594305166700966,0.8768908581731147,0.2965772586858588,0.012347096531467894,37.98856313808193,29.145438698990834,14.828402671653885,83.99999999999987,74.41025641025645,9711200.0,6740070.5,0.20324328510301617,2.232120205031564,7.761988121346209,1309200.0,0.39940792811408243,1.0574014665444547,0.018318068276436356,0.024853333333333394,,4.0,2.0,0.03443983402489614,1.0,-0.002142806794953045,0.005754639233851666,0.03323796455784911,0.0818427028465102,0.01053911242047778,0.02825310936709524,-0.002778934098818686,-0.002689539287310083,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,24.1,25.09,24.1,24.93,1026640,0.03788509575353882,0.046599496221662484,0.06039982985963421,0.06584010260795203,0.05323193916349811,0.06584010260795203,23.934,23.5145,,23.777816891112064,23.61565835700223,0.16215853410983527,0.03113104307161369,0.1310274910382216,0.006504554115917981,0.005255815926122005,75.2957043299582,23.5145,0.510071976345135,24.53464395269027,22.494356047309733,0.08676722470733113,1.1937746365437532,0.3518217402082975,0.014112384284328018,39.183913965789124,39.66504781398566,11.607130353203253,92.62672811059906,86.05506321635352,10737840.0,6942687.0,0.2407463617462516,1.7650108691917967,3.4772190577293474,1293900.0,-1.3476593650925108,0.79344617049231,0.03971119133574001,0.0601968997852389,,0.0,2.0,0.039457951375049705,1.0,0.0038992413432603623,0.006644000566652597,0.04816060418326096,0.0686047949689922,0.03398585441027846,0.05919610204129944,0.017679498424691076,0.01686716554136014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,25.09,26.47,24.93,26.08,876160,0.04612916165262737,0.08576186511240635,0.09487825356842983,0.1150064129970072,0.1093151850276477,0.12268618166164424,24.472,23.657,,24.13199890786405,23.798202182409472,0.3337967254545795,0.09166417954820685,0.24213254590637265,0.01279895419687805,0.009284223385980547,82.67086555600052,23.657,0.7621997251722358,25.181399450344472,22.13260054965553,0.12887512789825184,1.2947392002314313,0.4366916159077047,0.016744310425908925,41.49198723148567,52.2459799809215,8.68336380412848,87.96296296296293,88.1965636911873,11614000.0,7245490.0,0.2811809706427643,1.4431766359976799,1.4418207997580978,1281329.5,-1.8710851046501944,0.6837897668008112,0.0590490797546012,0.10242211607558005,,1.0,2.0,0.0015313935681469104,1.0,0.008387396388916057,0.014569705207713834,0.04650143856523181,0.06644964685715395,0.03774176526371131,0.10043670778929337,0.07618474309641243,0.07279946332502196,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
