date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d
2014-02-18,7.07,7.07,7.03,7.03,1861540,-0.005657708628005631,-0.011251758087201136,0.0,-0.018156424581005526,-0.11683417085427128,,7.07,,,7.286555669104736,7.532409449813582,-0.24585378070884634,-0.18239898523468664,-0.06345479547415969,-0.03497208829428824,-0.009026286696182032,,,,,,,,,,,,,,,-9952530.0,,,,,,,,0.005689900426742537,,,1.0,2.0,-0.005657708628005631,0.0,0.0076464398456679294,0.03729915147138474,0.10718002081165423,0.15139438958380466,-0.01330414847367356,-0.055455576052390265,,,,
2014-02-19,7.07,7.11,6.99,7.03,2988120,0.0,-0.005657708628005631,-0.011251758087201136,-0.011251758087201136,-0.09756097560975607,,7.054,,,7.247085566165546,7.495193935012576,-0.24810836884703047,-0.19554086195715542,-0.05256750688987505,-0.0352927978445278,-0.007477596997137275,,,,,,,,,,,,,,,-9952530.0,,,,,,,,0.01706970128022761,,,2.0,2.0,0.012729844413012614,1.0,0.006196045669730088,0.02458130261408953,0.10940108614304078,0.15139290824675478,-0.006196045669730088,-0.035833060701290664,,,,
2014-02-20,7.07,7.28,7.03,7.16,3243650,0.01849217638691325,0.01849217638691325,0.012729844413012614,0.01849217638691325,-0.03892617449664426,,7.080000000000001,,,7.233687786755461,7.470364754641274,-0.2366769678858125,-0.20376808314288686,-0.03290888474292564,-0.03305544244215258,-0.004596212952922575,,,,,,,,,,,,,,,-6708880.0,,,,,,,,0.034916201117318434,,,3.0,2.0,-0.005625879043600568,0.0,-0.012246592402961443,0.0015082956259426794,0.09329708410713944,0.16347340142381453,0.030738768789874693,0.01698388076097057,,,,
2014-02-21,7.11,7.11,7.07,7.07,903040,-0.012569832402234637,0.005689900426742556,0.005689900426742556,-0.005625879043600568,0.005689900426742556,,7.072,,,7.208505050331544,7.440708106149327,-0.23220305581778344,-0.2094550776778662,-0.022747978139917246,-0.03284343080873882,-0.0032175358047973474,,,,,,,,0.2768943443868376,0.03916468803208452,,4.784486209100179,13.62790256352797,15.000000000000004,,-7611920.0,,,,,,,,0.005657708628005662,,,4.0,2.0,-0.005625879043600568,0.0,-0.0008230596805826051,-0.0028835063437139263,0.08333333333333348,0.16385957862362904,-0.011746772721652032,-0.0027423726998866416,,,,
2014-02-24,7.11,7.11,7.03,7.07,833430,0.0,-0.012569832402234637,0.005689900426742556,0.0,-0.01805555555555549,,7.072,,,7.1871965810497676,7.413248246434563,-0.22605166538479526,-0.212774395219252,-0.013277270165543253,-0.0319733614405651,-0.0018779731492989042,14.251472309273225,,,,,,,0.2628304626449206,0.03717545440522215,,4.680465081108658,14.418680598495055,19.090909090909093,,-7611920.0,,,,,,,,0.011315417256011324,,,0.0,2.0,0.005689900426742556,1.0,0.010533326322800018,0.011189056471413439,0.08066874086291587,0.1622827508124418,-0.010533326322800018,-0.011189056471413439,,,,
2014-02-25,7.03,7.07,6.99,7.07,1249150,0.0,0.0,-0.012569832402234637,0.005689900426742556,-0.012569832402234637,,7.080000000000001,,,7.169166337811342,7.387822450402373,-0.2186561125910309,-0.2139507386936078,-0.004705373897423093,-0.0309273143693113,-0.000665540862436081,14.251472309273225,,,,,,,0.24977114388456914,0.03532830889456423,,4.5733849983848,15.232713084351074,23.595505617977533,19.22880490296221,-7611920.0,,,,,,,,0.011315417256011324,,,1.0,2.0,0.0,0.0,0.01668458843525622,0.020258980785296643,0.07838628378005486,0.15982335736278033,-0.01668458843525622,-0.014569080358554087,,,,
2014-02-26,7.07,7.16,7.03,7.07,1399670,0.0,0.0,0.0,0.005689900426742556,-0.005625879043600568,,7.087999999999999,,,7.153909978148059,7.364280046668864,-0.2103700685208052,-0.2132346046590473,0.002864536138242113,-0.029755313793607522,0.00040516777061416027,14.251472309273225,,,,,,,0.24121606217852848,0.03411825490502524,,7.062398337800021,14.646323354661936,38.18181818181819,26.95607763023494,-7611920.0,,,,,,,,0.01838755304101837,,,2.0,2.0,0.012729844413012614,1.0,0.006158307744796865,0.020220715422403446,0.06527353838929328,0.1504723054327985,-0.006158307744796865,-0.01453081499566089,,,,
2014-02-27,7.07,7.37,7.07,7.16,3731900,0.012729844413012614,0.012729844413012614,0.012729844413012614,0.0,0.01849217638691325,,7.087999999999999,,,7.154846904586819,7.34914819136006,-0.194301286773241,-0.20944794108188605,0.015146654308645063,-0.027137051225312986,0.0021154545123805955,19.526356054684655,,,,,,,0.24541491488006215,0.03427582610056734,,12.557838146014364,13.36746959663052,58.823529411764696,40.20028440385347,-3880020.0,,,,,,,,0.0418994413407821,,,3.0,2.0,0.012658227848101333,1.0,-0.008511215476170286,0.02407887363407113,0.044435712882427536,0.1527825284696144,0.0212410598891829,-0.02407887363407113,,,,
2014-02-28,7.11,7.2,7.11,7.2,1154560,0.005586592178770999,0.018387553041018467,0.018387553041018467,0.018387553041018467,0.012658227848101333,,7.114,,,7.161793534650386,7.3381001771852405,-0.17630664253485495,-0.20281968137247985,0.026513038837624903,-0.02448703368539652,0.003682366505225681,21.8280075590298,,,,,,,0.23431384953148626,0.032543590212706426,,12.213304693674646,13.000723314697032,55.26315789473685,50.756168496106575,-2725460.0,,,,,,,,0.01249999999999998,,,4.0,2.0,-0.012569832402234637,0.0,0.002889926298329515,0.027884396305448922,0.06261777069140462,0.1398089237592491,0.0026966658804414845,-0.009496843264430455,,,,
2014-03-03,7.16,7.2,7.07,7.07,954830,-0.01805555555555549,-0.012569832402234637,0.0,0.0,0.0,,7.114,7.192,,7.14767145239648,7.318240904801149,-0.1705694524046688,-0.19636963557891765,0.025800183174248842,-0.024125806563602376,0.0036492479737268517,19.841756839667937,7.192,0.2539083962459898,7.69981679249198,6.6841832075080205,0.14121712805672404,0.37987793845757206,0.22686286027923724,0.032088099049397065,,11.713402427917067,13.728005353296478,21.052631578947395,45.04643962848298,-3680290.0,-5992665.0,,,,2295544.0,-0.7561761253210881,0.41594933488532565,0.01838755304101837,-0.01696329254727469,,0.0,3.0,0.0,0.0,-0.022336652571272708,-0.005549967047070781,0.035823322193117235,0.16640012431531886,0.004281097015717217,0.005549967047070781,,,,
2014-03-04,7.03,7.07,6.99,7.03,1551740,-0.005657708628005631,-0.023611111111111138,-0.018156424581005526,-0.005657708628005631,0.0,-0.11683417085427128,7.106,7.1455,,7.129568152027791,7.296889726667731,-0.16732157463993946,-0.19056002339112202,0.023238448751182555,-0.0238010774736756,0.0033056114866547017,19.260992480864644,7.1455,0.18036439723369452,7.506228794467389,6.7847712055326115,0.1009667047701039,0.3399074293881444,0.21637265597357747,0.030778471688986835,,11.404057756528921,16.00640242863114,10.526315789473697,28.947368421052648,-5232030.0,-6254266.5,0.3014244086229021,-1.11213236697908,1.9877918586697163,1952278.0,-0.38605873259121243,0.7948355715733108,0.011379800853485073,-0.016164019312854272,,1.0,3.0,-0.005657708628005631,0.0,-0.00594719034497182,-0.02768679631525084,0.017458362341348455,0.16401038350473415,0.00028948171696618896,0.022029087687245208,-0.13429253319561973,-0.13198823476824084,,
2014-03-05,7.07,7.11,7.03,7.03,737090,0.0,-0.005657708628005631,-0.023611111111111138,-0.005657708628005631,0.0,-0.09756097560975607,7.098000000000001,7.1075,,7.114249974792746,7.277120117284936,-0.16287014249218945,-0.18502204721133553,0.022151904719146076,-0.023167872331748142,0.003151053302865729,19.260992480864644,7.1075,0.09925379483664148,7.306007589673283,6.908992410326717,0.05585862530377288,0.3047933579578635,0.2066317519754648,0.029392852343593852,,12.47140698665814,15.56375430770781,10.526315789473697,14.035087719298263,-5232030.0,-6353822.5,0.2965032090729937,-1.3248781828790681,2.6792255979180837,1827087.0,-1.0636059816961088,0.40342359176109294,0.011379800853485073,-0.010903974674639438,,2.0,3.0,0.0,0.0,0.008719757180202459,-0.025211508790966453,0.03309854093294051,0.1637458026541343,-0.008719757180202459,0.01955380016296082,-0.13065951654269659,-0.1264734305255183,,
2014-03-06,7.03,7.07,6.99,7.03,768340,0.0,0.0,-0.005657708628005631,-0.018156424581005526,-0.018156424581005526,-0.05637583892617448,7.072,7.086500000000001,,7.101288440209247,7.258814923411977,-0.1575264832027301,-0.17952293440961445,0.021996451206884343,-0.02240775009996161,0.0031289404277218126,19.260992480864644,7.086500000000001,0.05940715888103327,7.205314317762068,6.967685682237934,0.03353258103776669,0.26223404273066875,0.19758662683436018,0.028106205808586086,,12.11072881768142,16.559664557130006,10.526315789473697,10.526315789473697,-5232030.0,-6405399.0,0.25906880923739006,-1.6535474387163516,5.792383829895096,1817524.5,-1.0145058129004862,0.4227398310174086,0.011379800853485073,-0.007972906230156007,,3.0,3.0,0.0,0.0,0.0062963091800882776,-0.010653396945912275,0.04305184971515108,0.16341483232453283,-0.0062963091800882776,-0.007503027635093251,-0.09942768864132556,-0.09532382179129295,,
2014-03-07,7.03,7.07,7.03,7.03,773450,0.0,0.0,0.0,-0.023611111111111138,-0.005657708628005631,0.0,7.038000000000001,7.086500000000001,,7.0903209878693625,7.241865669825905,-0.15154468195654225,-0.17392728391900003,0.022382601962457782,-0.021556853763377275,0.003183869411444919,19.260992480864644,7.086500000000001,0.05940715888103327,7.205314317762068,6.967685682237934,0.03353258103776669,0.26223404273066875,0.18633043920333445,0.0265050411384544,,11.925026028141634,16.305742935368283,10.526315789473697,10.526315789473697,-5232030.0,-6307595.5,0.16430192065294633,0.7129565236976653,0.5764267292211213,1706817.0,-0.9143850274272155,0.4531534429291482,0.005689900426742537,-0.007972906230156007,,4.0,3.0,0.005689900426742556,1.0,0.002056830752212413,-0.011475242122493512,0.054551076833527334,0.15815092786161186,-0.002056830752212413,-0.012135868988617626,-0.054551076833527334,-0.05172919361793871,,
2014-03-10,7.03,7.11,7.03,7.07,957770,0.005689900426742556,0.005689900426742556,0.005689900426742556,0.0,0.0,-0.01805555555555549,7.038000000000001,7.08,,7.0871946820433065,7.229134879468431,-0.1419401974251242,-0.16752986662022487,0.025589669195100667,-0.02007640699082379,0.0036194723048232906,22.319235937020025,7.08,0.0531135823643964,7.186227164728793,6.973772835271207,0.030007673652201385,0.4529310604046966,0.17873540783166772,0.02528082147548341,,13.142307385420873,15.784437867465101,21.052631578947395,14.035087719298263,-4274260.0,-6364508.0,0.1395229678973382,0.32137889628819344,0.35820188030683525,1552101.0,-0.6831874027693808,0.6170796874687923,0.011315417256011324,-0.0014124293785310327,,0.0,3.0,0.0,0.0,0.006796032772746985,0.017981094562070643,0.04999100557654268,0.15579197778976123,-0.0011061323460044292,-0.017981094562070643,-0.06804656113209817,-0.06480680383993798,,
2014-03-11,7.03,7.07,7.03,7.03,752790,-0.005657708628005631,0.0,0.0,0.0,-0.005657708628005631,-0.018156424581005526,7.037999999999999,7.0735,,7.07839550019049,7.214384147655954,-0.13598864746546369,-0.16122162278927263,0.025232975323808943,-0.019344046581147037,0.003589327926573107,21.44447622075245,7.0735,0.050708143226451216,7.174916286452903,6.972083713547097,0.028674994402460643,0.28553740468400457,0.16882573584369145,0.024015040660553547,,12.919891949261327,15.517308015007073,10.526315789473697,14.035087719298263,-5027050.0,-6362136.0,0.139568893457668,0.3224075551470902,0.35452101641006273,1492816.5,-0.8385268150229659,0.5042749728449545,0.005689900426742537,-0.0061497137202233265,,1.0,3.0,-0.005689900426742556,0.0,0.008240675701142619,0.03251048300787751,0.062466149124390746,0.1553252400942717,-0.01389838432914825,-0.03251048300787751,-0.08062257370539627,-0.07588248695908073,,
2014-03-12,7.03,7.07,6.99,6.99,979430,-0.005689900426742556,-0.011315417256011373,-0.005689900426742556,-0.005689900426742556,-0.011315417256011373,-0.016877637130801704,7.029999999999999,7.067500000000001,,7.064796192468877,7.197763099681439,-0.13296690721256255,-0.15557067967393062,0.022603772461368077,-0.019022447383771464,0.0032337299658609553,20.576005459350995,7.067500000000001,0.05320021764894745,7.173900435297896,6.9610995647021054,0.030109780063076144,0.13580976063199637,0.16248104042628495,0.02324478403809513,28.525361457464765,12.465513064179817,16.730027687917804,0.0,10.526315789473697,-6006480.0,-6349926.5,0.13889252238388577,0.3126407137335082,0.40854354481051314,1482979.0,-0.5674875257708243,0.6604476530011552,0.011444921316165962,-0.010965688008489627,,2.0,3.0,-0.005689900426742556,0.0,0.002582837723024589,0.0262288238772741,0.045671245015507234,0.1439690948326782,-0.008272738149767145,-0.031918724304016655,-0.06254888214630894,-0.05981696679952342,,
2014-03-13,7.03,7.03,6.95,6.99,806950,0.0,-0.005689900426742556,-0.011315417256011373,-0.005689900426742556,-0.023743016759776525,-0.005689900426742556,7.022,7.0655,,7.053289085935203,7.182373240445777,-0.12908415451057387,-0.15027337464125928,0.021189220130685416,-0.018466974894216576,0.0030313619643326773,20.576005459350995,7.0655,0.05539095499030054,7.1762819099806014,6.954718090019399,0.03135854786797858,0.1592403939721726,0.15658953753869317,0.022401936700814473,27.90270828939716,12.010619944604166,17.944119832807342,9.523809523809534,6.683375104427744,-6006480.0,-6229910.0,0.13330829182307338,0.24226934171706824,0.8231889441961943,1415519.5,-0.68784950309288,0.5700733900168807,0.011444921316165962,-0.010685726417097197,,3.0,3.0,0.0,0.0,0.008813260567438475,0.02879563053097356,0.04391595636465695,0.1428034384643232,-0.008813260567438475,-0.034485530957716115,-0.049605856791399505,-0.04751901385255897,,
2014-03-14,7.03,7.07,6.95,7.03,924510,0.005722460658083017,0.005722460658083017,0.0,0.0,-0.023611111111111138,-0.011251758087201136,7.022,7.0615,,7.04970614963748,7.17108633374609,-0.1213801841086104,-0.14449473653472952,0.023114552426119123,-0.017266029033941734,0.0032879875428334453,24.139098200782712,7.0615,0.05489463591856917,7.171289271837138,6.951710728162861,0.031095170101859016,0.35654336041718865,0.15397599914307225,0.021902702580806864,26.79772077486619,13.197597887775116,16.945219080222206,19.04761904761907,9.523809523809534,-5081970.0,-6138137.0,0.12817501495596748,0.23824623960827204,1.3068119397866758,1387276.0,-0.5192310994589623,0.6664211014967462,0.01706970128022761,-0.0044608086100685895,,4.0,3.0,0.0,0.0,0.0027048822284196916,0.02946097455799923,0.043007934011394244,0.14272450520851876,0.0030175784296633257,-0.02946097455799923,-0.05425969209859538,-0.05202231960970172,,
2014-03-17,7.03,7.07,6.99,7.03,989350,0.0,0.005722460658083017,0.005722460658083017,-0.005657708628005631,-0.005657708628005631,-0.005657708628005631,7.014,7.0595,,7.0466744343086365,7.160635494209343,-0.11396105990070637,-0.1383880012079249,0.024426941307218536,-0.01621067708402651,0.0034746715941989382,24.139098200782712,7.0595,0.05529585498885126,7.170091709977703,6.948908290022297,0.03133131524263836,0.36662653102141485,0.1486919992042814,0.02115106674314102,25.77166093994457,12.690409569125963,16.294008363884164,19.04761904761907,15.87301587301589,-5081970.0,-5987686.0,0.12675902196243866,0.1440190121096034,1.4797746649061554,1378065.5,-0.4345505114129953,0.7179266878098319,0.011379800853485073,-0.004178766201572315,,0.0,3.0,0.011379800853485111,1.0,0.005914582041787408,0.02855968065240111,0.05289372150122751,0.14167612629593884,-0.005914582041787408,-0.03421738928040674,-0.05855143012923314,-0.055610009760291734,,
2014-03-18,7.03,7.16,6.99,7.11,2171570,0.011379800853485111,0.011379800853485111,0.017167381974249052,0.011379800853485111,0.011379800853485111,0.011379800853485111,7.029999999999999,7.0635,,7.056416829030384,7.156884716860502,-0.10046788783011795,-0.13080397853236353,0.030336090702245577,-0.014130504617456813,0.004266679423663232,31.289014246998818,7.0635,0.055939346852787446,7.175378693705575,6.951621306294426,0.0316779765571104,0.7078143677757429,0.15021399926111842,0.021127144762463912,24.15428084250553,15.944162979454138,14.976848732821882,38.09523809523814,25.396825396825424,-2910400.0,-5635579.5,0.131464397502281,-0.03670617631331626,0.9984133236958439,1393567.0,0.8587649691924704,1.5582817331351848,0.02390998593530238,0.0065831386706307615,,1.0,3.0,0.029329608938547524,1.0,-0.0008494903058164915,0.019286321155480124,0.04401629072681712,0.14088458987201394,0.012229291159301603,-0.007906520301995013,-0.03263648987333201,-0.03126051783216077,,
2014-03-19,7.16,7.37,7.16,7.37,5624790,0.03656821378340358,0.04836415362731139,0.04836415362731139,0.05436337625178833,0.04836415362731139,0.04836415362731139,7.106,7.080500000000001,,7.104660393794941,7.1726710341300945,-0.06801064033515392,-0.11824531089292162,0.0502346705577677,-0.009228038037334317,0.006816101839588562,48.33279544935461,7.080500000000001,0.08780810416980477,7.25611620833961,6.904883791660391,0.04960559518102092,1.3242405491415685,0.1580558564567528,0.021445842124389797,24.437927144436635,23.561053255362776,13.21708175738686,100.0,52.3809523809524,2714390.0,-5002233.5,0.18317062852958835,1.225113815442565,3.3196995363453357,1525400.5,3.2298527731020115,3.6874184845225892,0.028493894165535952,0.040886943012498955,,2.0,3.0,0.012145748987854255,1.0,0.009569058931399477,0.026388935968272298,0.04751608662561413,0.14265317627391388,0.026999154852004104,0.027974440283516033,0.0008480670016972613,0.0008095980696860572,,
2014-03-20,7.41,7.62,7.41,7.5,3325420,0.01763907734056991,0.05485232067510548,0.06685633001422464,0.07296137339055786,0.06685633001422464,0.04748603351955305,7.208,7.097500000000001,,7.165481871672642,7.196917624194532,-0.03143575252188935,-0.10088339921871517,0.06944764669682582,-0.004191433669585246,0.009259686226243442,54.420629207307954,7.097500000000001,0.127810509410572,7.353121018821145,6.841878981178857,0.07203128392283037,1.2872983251851142,0.16462329528127045,0.021949772704169392,25.977527663055188,31.852596621302304,11.783388447500565,82.08955223880596,73.39493011134803,6039810.0,-4364799.0,0.18220071104873004,1.2329562244137613,3.4350766341162453,1529489.0,1.4083935721436875,2.1742032796574544,0.027999999999999994,0.05671010919337771,,3.0,3.0,0.0,0.0,-0.008801334236034353,0.008467457410705315,0.05116979546091338,0.13843547472837764,0.02644041157660426,0.06449391597985255,-0.0036837619413603306,-0.003504440440799672,,
2014-03-21,7.41,7.54,7.41,7.41,1236010,-0.01200000000000001,0.005427408412483015,0.04219409282700415,0.054054054054053946,0.054054054054053946,0.048090523338047975,7.284000000000001,7.1145,,7.203100045261467,7.212701503883825,-0.009601458622358727,-0.08262701109944388,0.07302555247708516,-0.0012957434038270888,0.009855000334289495,50.02595161776367,7.1145,0.14536614389008895,7.405232287780177,6.823767712219822,0.08172950672012866,1.0081994887052719,0.1621502027611797,0.021882618456299553,27.407156716058132,30.028521742289374,11.108599414999446,68.65671641791046,83.5820895522388,4803800.0,-3744013.0,0.1815906139005479,1.251496237672768,3.4834577763608783,1546137.5,-0.24444304692173088,0.7994179042937642,0.017543859649122792,0.04153489352730344,,4.0,3.0,-0.006666666666666599,0.0,0.002482257688334988,0.008243553440678175,0.05464710727868605,0.13786822394061607,-0.014482257688334998,0.04581050061337577,-0.006556583940638072,-0.00621685101621916,,
2014-03-24,7.5,7.62,7.45,7.45,2498010,0.005398110661268607,-0.006666666666666599,0.01085481682496603,0.0597439544807965,0.05374823196605383,0.05374823196605383,7.367999999999999,7.1335,,7.24108465368278,7.2302791702628015,0.010805483419978223,-0.06394051219555946,0.07474599561553769,0.0014504004590574797,0.010033019545709756,51.88564066349484,7.1335,0.163007103493909,7.4595142069878175,6.807485793012182,0.09140371682563056,0.9854082938965711,0.16556804542109543,0.022223898714241,29.060504699729826,30.759343592523127,10.102191500953003,74.6268656716418,75.12437810945273,7301810.0,-2998326.5,0.18165027776967627,1.1732108331038116,3.333109637457945,1629366.5,0.6817792137511168,1.5331173189089133,0.022818791946308713,0.044368122240134644,,0.0,3.0,-0.029333333333333322,0.0,0.009638554216867323,0.011976147644746415,0.05371327482743049,0.13722903130723035,-0.004240443555598716,0.047767806836050086,3.495713862333716e-05,3.3175190498724305e-05,,
2014-03-25,7.5,7.5,7.28,7.28,2051430,-0.02281879194630876,-0.01754385964912275,-0.029333333333333322,0.02390998593530247,0.03556187766714092,0.02970297029702973,7.401999999999999,7.144,,7.247071630039275,7.233962194687779,0.013109435351496224,-0.048530522686148325,0.06163995803764455,0.0018007466142165142,0.008467027202973152,44.33451979087544,7.144,0.16544676357955027,7.474893527159101,6.813106472840899,0.0926353659459969,0.7055041710359724,0.16945604217673146,0.023276928870430147,28.85382155774621,27.906915863255865,16.331163788636047,49.2537313432836,64.17910447761194,5250380.0,-2355211.5,0.2029320496627038,0.6760874469083796,2.249226693726749,1669480.5,0.29977702081881424,1.2287834449099586,0.030219780219780185,0.01903695408734607,,1.0,3.0,-0.0300136425648021,0.0,,,,,,,,,,
2014-03-26,7.33,7.33,7.07,7.11,2030920,-0.02335164835164838,-0.045637583892617406,-0.04048582995951411,-0.035278154681139706,0.017167381974249052,0.005657708628005631,7.35,7.146000000000001,,7.22598368695631,7.224779809896091,0.0012038770602185167,-0.03858364273687496,0.039787519797093475,0.00016932166810387013,0.005595994345582767,38.32749579716705,7.146000000000001,0.1647454176345405,7.475490835269082,6.8165091647309195,0.0922168584576214,0.44537025594262614,0.17592346773553635,0.02474310376027234,27.06422236644273,24.9609115508441,23.133593126886925,23.880597014925396,49.25373134328359,3219460.0,-1813642.5,0.22137565534429476,0.468010224736416,1.4174523315501846,1701043.0,0.2587483864746235,1.1939263146199126,0.03656821378340362,-0.005037783375314908,,2.0,3.0,-0.006983240223463638,0.0,-0.032079664225166615,-0.0196549137284322,0.0031729785056293647,0.1750610100272515,0.008728015873518236,-0.015623240952707507,0.0024847301223762663,0.0024768710637297353,,
