entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-03-04,2026-03-10,85.32,79.11,1100,4,-6831000.0,-7279767.0,-0.07741163243133985,fixed_horizon_exit
2026-05-11,2026-05-15,69.15,73.88,1300,4,6149000.0,5681078.0,0.06307067715617211,fixed_horizon_exit
