date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2023-08-03,0,0.0,-0.007527181488709123,0,17900,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-04,0,0.0,-0.002509060496236337,0,17900,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-07,0,0.0,0.006126427179058869,0,17500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-08-08,0,0.0,-0.012087912087912045,0,18100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-09,0,0.0,-0.0024910047052312256,0,18100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-10,0,0.0,-0.007462686567164312,0,18800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-11,0,0.0,-0.0050000000000000044,0,18500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-14,0,0.0,-0.007240323029796714,0,18000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-15,0,0.0,-0.0036424768842812094,0,18000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-16,0,0.0,-0.010982821740354809,0,17800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-17,0,0.0,-0.0603644646924828,0,17600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-18,1,1.0,0.008216676810712142,3000,18000,0.9858,1.9797,0.0049533,0.00810000000000003,0.0031467000000000305,495330.0,810000.000000003,314670.000000003,1.0031467,0.0
2023-08-21,0,0.0,-0.007745010425975529,0,17600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0031467,0.0
2023-08-22,0,0.0,-0.018419489007724277,0,17300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0031467,0.0
2023-08-23,0,0.0,0.010593220338983134,0,17300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0031467,0.0
2023-08-24,0,0.0,-0.006588799041629234,0,16500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0031467,0.0
2023-08-25,1,1.0,0.017204950196196833,3000,16200,0.99078230531985,1.998610970858001,0.005005050607254154,0.017046360218301103,0.012041309611046951,502080.0,1710000.0000000033,1207920.0000000033,1.0152259000000001,0.0
2023-08-28,1,1.0,-0.005031074282332071,2900,15300,0.9652137519344217,1.9255714417845329,0.0048115005734191765,-0.004856062084310516,-0.009667562657729693,488476.0,-493000.000000002,-981476.000000002,1.00541114,-0.009667562657729722
2023-08-29,1,1.0,0.0023640661938533203,2900,14100,0.9760783036479982,1.9544641210162044,0.004887314059400614,0.0023075137202079286,-0.002579800339192686,491375.99999999994,231999.99999998944,-259376.0000000105,1.00281738,-0.012222422615498774
2023-08-30,1,1.0,0.004127358490566113,2900,13900,0.9809163857929947,1.9658813651594274,0.004916727709685287,0.004048593573438141,-0.0008681341362471462,493058.0,406000.0000000074,-87057.99999999261,1.0019468,-0.013079946049445845
2023-08-31,1,1.0,-0.0011550678602367803,2800,13200,0.9677559726724015,1.9343941215242169,0.0048354263919002495,-0.001117823820586075,-0.005953250212486325,484484.0,-111999.99999999917,-596483.9999999992,0.99598196,-0.018955328070333954
2023-09-05,1,1.0,-0.007432818753573378,2800,13100,0.9833913056015594,1.9594732418647425,0.004895028419992668,-0.00730936933837628,-0.012204397758368948,487536.00000000006,-727999.9999999909,-1215535.999999991,0.9838266000000002,-0.03092838746529214
2023-09-06,0,0.0,-0.0014363688595232516,0,12700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9838266000000002,-0.03092838746529214
2023-09-07,1,1.0,0.00259216589861766,2800,11700,0.9881416095072038,1.9788446459975773,0.004948392328485528,0.0025614269831697417,-0.0023869653453157864,486836.00000000006,252000.00000001444,-234835.99999998562,0.9814782400000004,-0.03324152782154177
2023-09-08,1,1.0,0.008882521489971484,2800,11600,0.9956410240944311,2.000125850981678,0.005004736528850604,0.008843802792816002,0.0038390662639653976,491204.00000000006,868000.0000000135,376796.00000001345,0.9852462000000005,-0.0295300779855987
2023-09-11,0,0.0,0.0,0,11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852462000000005,-0.0295300779855987
2023-09-12,0,0.0,0.0,0,11100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852462000000005,-0.0295300779855987
2023-09-13,0,0.0,-0.014775578477836504,0,11700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-14,0,0.0,-0.007554560716284353,0,11600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-15,0,0.0,-0.02589807852965742,0,12000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-18,0,0.0,0.0025597269624575425,0,11900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852462000000005,-0.0295300779855987
2023-09-19,0,0.0,0.009903791737407852,0,10900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852462000000005,-0.0295300779855987
2023-09-20,0,0.0,-0.0050055617352613435,0,11000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-21,0,0.0,0.0014224751066858055,0,10800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852462000000005,-0.0295300779855987
2023-09-22,0,0.0,-0.04232954545454548,0,10800,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-25,0,0.0,-0.01067932364283597,0,11000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-26,0,0.0,-0.0120264582080577,0,11100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-27,0,0.0,0.018913239267487114,0,11500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852462000000005,-0.0295300779855987
2023-09-28,0,0.0,-0.006776664702415891,0,11600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9852462000000005,-0.0295300779855987
2023-09-29,0,0.0,0.0,0,11500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852462000000005,-0.0295300779855987
