item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,225595598247.0,423394578140.0,696860419692.0,1858232372787.0,901223235835.0,971677232924.0,1238823351631.0,1209109032987.0,1081944063613.0,1908402894305.0,840329128761.0,1168156564966.0,1353921096349.0,466834111288.0,648672082942.0,1417904518556.0,684797046521.0,970049910946.0,866013969552.0,1153024282249.0,955894668515.0,604543388891.0,459677465913.0,861510001181.0,847795538814.0,549939103284.0,566916455665.0,810057451270.0,623175040858.0,589767169651.0,714642998737.0,887994195383.0,689468630518.0,510989211601.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-372223914.0,0.0,-564322853.0,-76940863.0,0.0,-197303636.0,0.0,-226211711.0,-232605388.0,232605388.0,-783470347.0,-235977888.0,-57699091.0,57699091.0,-15493908085.0,-30217246651.0,-739354249.0,739354249.0,-28515472706.0,-3675853318.0,0.0,0.0,-113066742.0,0.0,0.0,0.0,0.0,-57095372177.0,-24593182141.0,0.0,-2132940371.0,-2312843728.0,-5568739653.0,-24563648584.0
Doanh thu thuần,Net sales,net_sales,225223374333.0,423394578140.0,696296096839.0,1858155431924.0,901223235835.0,971479929288.0,1238823351631.0,1208882821276.0,1081711458225.0,1908635499693.0,839545658414.0,1167920587078.0,1353863397258.0,466891810379.0,633178174857.0,1387687271905.0,684057692272.0,970789265195.0,837498496846.0,1149348428931.0,955894668515.0,604543388891.0,459564399171.0,861510001181.0,847795538814.0,549939103284.0,566916455665.0,752962079093.0,598581858717.0,589767169651.0,712510058366.0,885681351655.0,683899890865.0,486425563017.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-128089843710.0,-308777189017.0,-489438103828.0,-1075540890768.0,-476519451550.0,-519718742944.0,-755689988626.0,-790514889159.0,-658498462255.0,-1128648901721.0,-484246940290.0,-565006691131.0,-722707080677.0,-176867154131.0,-219611097846.0,-436174396838.0,-219563143094.0,-310548918623.0,-331111979891.0,-536045196081.0,-380543236721.0,-294865544511.0,-214675075876.0,-275704992520.0,-409873951924.0,-287062101166.0,-230461384648.0,-199528182565.0,-197727666924.0,-340048227251.0,-217075229383.0,-285688964861.0,-242191787272.0,-206316626736.0
Lợi nhuận gộp,Gross Profit,gross_profit,97133530623.0,114617389123.0,206857993011.0,782614541156.0,424703784285.0,451761186344.0,483133363005.0,418367932117.0,423212995970.0,779986597972.0,355298718124.0,602913895947.0,631156316581.0,290024656248.0,413567077011.0,951512875067.0,464494549178.0,660240346572.0,506386516955.0,613303232850.0,575351431794.0,309677844380.0,244889323295.0,585805008661.0,437921586890.0,262877002118.0,336455071017.0,553433896528.0,400854191793.0,249718942400.0,495434828983.0,599992386794.0,441708103593.0,280108936281.0
Doanh thu hoạt động tài chính,Financial income,financial_income,12653471726.0,12754934644.0,2569662671.0,30270898150.0,3325233792.0,26054441079.0,8743499279.0,20887482106.0,6399947661.0,26128583503.0,13224860134.0,-5300553458.0,4689265262.0,5525282309.0,8963380930.0,9477037270.0,26642078796.0,53843957582.0,43070024517.0,12739290465.0,6625526161.0,9766019386.0,10562415990.0,13131247679.0,13233308398.0,7695944843.0,16815297996.0,22538175431.0,14174803670.0,24673589050.0,16946206157.0,28965678793.0,24303105742.0,31899768600.0
Chi phí tài chính,Financial expenses,financial_expenses,-22250344089.0,-23138019793.0,-22700895580.0,-49864320648.0,-44532007646.0,-89718031657.0,-83304342966.0,-75748364560.0,-79022022922.0,-102352374819.0,-62436160232.0,-135410129362.0,-88872918556.0,-102658800665.0,-85583255165.0,-130872049445.0,-122723344516.0,-132504372729.0,-130519746575.0,-193082572798.0,-149061698381.0,-140386770017.0,-127418259082.0,-154970786349.0,-96294738696.0,-104541938113.0,-102002827022.0,-66911006275.0,-107634610833.0,-155478849032.0,-80747518506.0,-99630769514.0,-75567590919.0,-78843636066.0
Chi phí lãi vay,Interest expenses,interest_expenses,-21414156865.0,-22433761623.0,-18341554299.0,-43330880323.0,-44253258741.0,-52212067252.0,-81925270085.0,-64280835206.0,-77591112022.0,-103186768291.0,-58663851094.0,-130227050526.0,-87082395087.0,-94431514021.0,-80009093216.0,-126895022206.0,-119411667076.0,-128972486468.0,-128432094195.0,-136082133894.0,-130784817545.0,-127424948802.0,-120049038455.0,-111160612914.0,-94331517100.0,-81739486460.0,-93257441266.0,-73418358068.0,-75464169059.0,-75067165973.0,-72303084789.0,-76946364695.0,-73896341266.0,-77014257297.0
Chi phí bán hàng,Selling expenses,selling_expenses,-6797353173.0,-34170332661.0,-2768167457.0,-24700243291.0,-14704055813.0,7717436832.0,-8202822300.0,-10865050398.0,-9351553684.0,-1014697851.0,-18045194456.0,-7726888141.0,-8042127594.0,-84587090512.0,-1873046364.0,-2298784845.0,-6860656236.0,4795684153.0,-17367098042.0,-1535413468.0,-831053703.0,-3424824169.0,-1651971974.0,-2304220014.0,-1095526289.0,-855338420.0,-1603131074.0,-808538701.0,-999140473.0,-1481791598.0,-2563275950.0,-5724547337.0,-1659948061.0,-2424002998.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-44033567493.0,-47061390204.0,-38960453640.0,-73830311799.0,-46202313191.0,-68791124197.0,-47006425420.0,-68216446878.0,-45171921746.0,-32935274654.0,-39780211139.0,-71238257144.0,-44670405717.0,-41896469151.0,-37319711158.0,-86785725642.0,-36291685726.0,-29815744728.0,-43471390067.0,-52298019719.0,-35681809436.0,-67380114790.0,-19061597627.0,-48881423887.0,-32564100649.0,-53100831988.0,-41654103644.0,-318643201489.0,-55050780847.0,-75355759417.0,-69017336880.0,-74496196221.0,-258227672640.0,-63265197352.0
