date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-13,21.72651683863357,21.907006804446876,22.063903763815308,22.27596265779019,22.528369796200646,0.4682,22.1
2026-08-14,21.52805319894935,21.766847765124805,22.07296455445036,22.3707635758138,22.780950087635038,0.4653,22.1
2026-08-17,21.40019915332914,21.7522534584919,22.07869474534391,22.426031413157393,22.87127568294579,0.46185,22.1
2026-08-18,21.374509824771422,21.657094016310925,22.085073231507604,22.478210792653414,22.999265553961262,0.47005,22.1
2026-08-19,21.320574967828918,21.62168913563201,22.028452212579424,22.505587214580164,23.148642015012165,0.44365,22.1
2026-08-20,21.085928987913373,21.562118161843443,22.026958768335984,22.585310119211,23.215254528469984,0.46415,22.1
2026-08-21,20.973401497046712,21.508939699595818,22.031722016685904,22.650066889992782,23.310398349658648,0.46775,22.1
2026-08-24,20.912980265430846,21.476721820700238,22.04044488431287,22.67831430088742,23.355433247715744,0.47185,22.1
2026-08-25,20.83390011767925,21.440249013010263,22.04711813003013,22.717737126259312,23.416312126613484,0.4737,22.1
2026-08-26,20.779861670725577,21.412180694576747,22.024188907067487,22.74668620272081,23.50193545624734,0.4697,22.1
2026-08-27,20.690974357854206,21.333658231272018,22.018513691187497,22.799693203475357,23.58811884115923,0.46785,22.1
2026-08-28,20.61603704502429,21.29618182595702,22.01446153551481,22.8411330091988,23.642817592799478,0.47045,22.1
2026-08-31,20.56156246976212,21.26703129385932,22.01409277298255,22.856247313098862,23.686437355612657,0.46995,22.1
2026-09-01,20.53309988559951,21.244502482581062,22.014831525907475,22.876490065658995,23.738831958246873,0.4708,22.1
2026-09-02,20.481709896336596,21.2129917237825,22.01134564424988,22.902098626389737,23.810427547951626,0.4727,22.1
2026-09-03,20.390572985846262,21.163925570846928,22.00219967381727,22.939093451766798,23.889473039904143,0.4706,22.1
2026-09-04,20.348198273399227,21.12739545993268,21.9985875560884,22.95972554301807,23.939910294037702,0.47065,22.1
2026-09-07,20.31741073441766,21.113818583382816,22.007409911380034,22.988095336011813,23.97260816153116,0.4723,22.1
2026-09-08,20.27593188678017,21.088486211478237,22.00960368815595,23.008716115291648,24.013509818047343,0.4747,22.1
2026-09-09,20.22593487044377,21.05307206960546,21.99932655952106,23.027003060402073,24.05903749135659,0.4723,22.1
