entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-02-02,2026-02-06,77.47,75.27,1200,4,-2640000.0,-3096900.0,-0.03324640250929663,fixed_horizon_exit
2026-02-09,2026-02-13,75.34,80.14,1200,4,5760000.0,5290680.0,0.058403236002113106,fixed_horizon_exit
2026-03-11,2026-03-17,79.07,76.67,1200,4,-2880000.0,-3345780.0,-0.0351914105266134,fixed_horizon_exit
2026-03-26,2026-04-01,68.54,72.6,1400,4,5684000.0,5187168.0,0.053949876727432206,fixed_horizon_exit
2026-04-24,2026-05-05,70.1,68.0,1400,4,-2940000.0,-3421880.0,-0.034797736908494,fixed_horizon_exit
2026-05-06,2026-05-12,68.2,69.6,1400,4,1960000.0,1476720.0,0.0154354048501238,fixed_horizon_exit
2026-05-15,2026-05-21,67.1,65.5,1500,4,-2400000.0,-2896050.0,-0.02871604034851311,fixed_horizon_exit
2026-05-22,2026-05-28,66.0,65.8,1400,4,-280000.0,-741160.0,-0.008005201717776567,fixed_horizon_exit
2026-07-06,2026-07-10,50.8,43.85,1900,4,-13205000.0,-13647985.0,-0.1411183538434941,fixed_horizon_exit
2026-07-13,2026-07-17,43.9,41.0,1900,4,-5510000.0,-5910520.0,-0.07071960861875339,fixed_horizon_exit
2026-07-20,2026-07-24,40.9,32.9,1900,4,-15200000.0,-15542950.0,-0.19961299894099332,fixed_horizon_exit
2026-07-27,2026-07-31,33.1,33.15,1900,4,95000.0,-219735.0,-0.0034869837364545834,fixed_horizon_exit
2026-08-03,2026-08-06,34.0,36.0,1800,3,3600000.0,3283200.0,0.05353997886579782,forced_terminal_exit
