date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-17,23.490050699668828,23.742506045948087,24.001776732864567,24.21208754080034,24.497358116338233,0.5061,24.0
2026-08-18,23.171213020702435,23.602076546179745,23.977208101942566,24.364842054170612,24.77539650826495,0.4839,24.0
2026-08-19,23.070005422197248,23.527287806454453,23.98830088828055,24.471487558302552,24.886783795133905,0.48785,24.0
2026-08-20,22.90628027165896,23.546143398524357,23.937539945253288,24.467302351472537,24.94957310991682,0.47905,24.0
2026-08-21,22.796434313019162,23.45139776021437,23.94812191210928,24.501781823975797,25.176923187074088,0.454,24.0
2026-08-24,22.685331806053142,23.33905395442439,23.938177379056857,24.572633914117354,25.32271153239727,0.47505,24.0
2026-08-25,22.537757452176315,23.244222785079753,23.945562507265137,24.64568467028308,25.46730535457416,0.47865,24.0
2026-08-26,22.453379542617075,23.18672439944723,23.936727649327548,24.689263457959875,25.542863767899426,0.4769,24.0
2026-08-27,22.374972450930397,23.134635254050284,23.91983356676939,24.72388338489186,25.62594367224009,0.47365,24.0
2026-08-28,22.281906344621465,23.078756712137732,23.907677138062823,24.749407081773814,25.717175955424338,0.46735,24.0
2026-09-03,22.178331673710954,23.020732626379345,23.89023166414495,24.804211199258372,25.81792213826286,0.4647,24.0
2026-09-04,22.10172131222682,22.96323129650306,23.88148295757032,24.869683768206507,25.941161748885683,0.46485,24.0
2026-09-07,22.017129159707704,22.923418692219112,23.887210567225505,24.91750856445065,26.033050068376056,0.46765,24.0
2026-09-08,21.963956464225994,22.892504211052604,23.86515800113277,24.946236681981055,26.067904674330567,0.4625,24.0
2026-09-09,21.891153701605884,22.817568499699426,23.86206509121959,24.978401285864603,26.145787895922844,0.4635,24.0
2026-09-10,21.837988154348018,22.79002574272875,23.862598388547674,25.026214540621304,26.222740978172027,0.4664,24.0
2026-09-11,21.760308988789713,22.74649753795079,23.87033154273371,25.077565014742206,26.30500027057383,0.4698,24.0
2026-09-14,21.70913728084431,22.708216438275503,23.863754167674188,25.092496592917335,26.374407785975432,0.47155,24.0
2026-09-15,21.642394210616338,22.673436477271647,23.850764056785984,25.111145608623733,26.401920788230658,0.46695,24.0
2026-09-16,21.576935502015704,22.633030359794688,23.835208929708102,25.138481591986213,26.475223294611627,0.46655,24.0
