date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-14,21.04860110131838,21.339027075735352,21.543486278771407,21.772843263250337,22.043591764003473,0.4718,21.55
2026-08-17,20.80155073068686,21.222141506860563,21.536974412616072,21.86058930482548,22.19550904145732,0.4843,21.55
2026-08-18,20.663508974414526,21.180665668530455,21.530464370804328,21.941127826645946,22.350501039967646,0.49575,21.55
2026-08-19,20.62030471029765,21.0779404644235,21.568164396674966,21.97766271191005,22.460061527730776,0.5065,21.55
2026-08-20,20.490281130828016,21.07089080187474,21.51745054717784,22.019674203235805,22.638007750284157,0.49715,21.55
2026-08-21,20.401043847751264,20.96899143263087,21.528806217514575,22.099614972898724,22.709412371221752,0.4935,21.55
2026-08-24,20.289224203893987,20.895612950486072,21.521979659023962,22.16449205256609,22.813054407645783,0.48845,21.55
2026-08-25,20.208959113872393,20.849804462855644,21.52041676506408,22.203315890501145,22.901903835854608,0.48815,21.55
2026-08-26,20.15295050146903,20.800740225122308,21.507058759166533,22.236118903976674,22.939426812815977,0.48385,21.55
2026-08-27,20.094231781040634,20.76960193874129,21.512057954002803,22.26855296503286,23.014095995938906,0.48625,21.55
2026-08-28,19.986482269647915,20.70757718236795,21.49683110525679,22.318151610639426,23.123992245584773,0.484,21.55
2026-09-03,19.880111633587713,20.64226526716468,21.490937110185836,22.361171410989936,23.210015880353158,0.4804,21.55
2026-09-04,19.831785866779352,20.614667950975665,21.47994355039291,22.384666604239047,23.27635697693102,0.47895,21.55
2026-09-07,19.788617472244137,20.58939877306915,21.47687756681459,22.420713565813543,23.30579224383481,0.477,21.55
2026-09-08,19.731017883553537,20.549804409460606,21.486769478278376,22.441369565664125,23.390190518087888,0.4814,21.55
2026-09-09,19.657978953195745,20.51313419229481,21.474925261757377,22.492045733798665,23.456856561122077,0.4781,21.55
2026-09-10,19.594673833193788,20.470082608107084,21.46746740465818,22.515977802444787,23.530743998106335,0.47895,21.55
2026-09-11,19.52285267549791,20.446497257896482,21.46420406791868,22.53678268670608,23.574566801454118,0.4781,21.55
2026-09-14,19.50315801817773,20.424765055341993,21.45704314473886,22.54929077393077,23.598198161913245,0.476,21.55
2026-09-15,19.458913803826682,20.39770330806238,21.455331978883954,22.579667411236947,23.64245287949188,0.4776,21.55
