item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,268048351915.0,264793363629.0,352861294914.0,675237089148.0,292265118342.0,278165844568.0,589313699332.0,474874023578.0,220926814972.0,274521852888.0,390840160178.0,749042204478.0,280094494475.0,477692336386.0,521686935656.0,667711530226.0,365548364098.0,243620517296.0,522757987610.0,579840714057.0,326522416080.0,110763718492.0,452919718719.0,463403215013.0,323362252028.0,271948926553.0,411711310226.0,627894042254.0,311492199687.0,367973217032.0,616791811912.0,498981292871.0,468863528020.0,406315433390.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,-1741694336.0,-1401092368.0,-635040000.0,0.0,0.0,-884959560.0,0.0,0.0,0.0,-2852828698.0,0.0,0.0,0.0,-4818857380.0,0.0,0.0,-53786880.0,-3134397197.0,-253857792.0,0.0,0.0,-2331141120.0,0.0,0.0,0.0,-1826012160.0,0.0,0.0,0.0,-306074103.0,-539255002.0,0.0
Doanh thu thuần,Net sales,net_sales,268048351915.0,264793363629.0,351119600578.0,673835996780.0,291630078342.0,278165844568.0,589313699332.0,473989064018.0,220926814972.0,274521852888.0,390840160178.0,746189375780.0,280094494475.0,477692336386.0,521686935656.0,662892672846.0,365548364098.0,243620517296.0,522704200730.0,576706316860.0,326268558288.0,110763718492.0,452919718719.0,461072073893.0,323362252028.0,271948926553.0,411711310226.0,626068030094.0,311492199687.0,367973217032.0,616791811912.0,498675218768.0,468324273018.0,406315433390.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-220770477384.0,-205810910174.0,-279124247644.0,-596200118262.0,-219715369082.0,-255351902453.0,-395292364015.0,-374131588832.0,-162987610435.0,-187079254526.0,-332809605681.0,-559055551475.0,-218468424364.0,-410297508458.0,-321361353932.0,-479134655379.0,-308414800737.0,-203218088805.0,-361974986499.0,-433337216233.0,-280033151640.0,-63557211067.0,-304119232858.0,-372960705642.0,-250888384766.0,-214416322527.0,-328931363207.0,-416392767901.0,-209010112825.0,-268880961160.0,-471142756388.0,-341761483668.0,-351201805006.0,-267386418762.0
Lợi nhuận gộp,Gross Profit,gross_profit,47277874531.0,58982453455.0,71995352934.0,77635878518.0,71914709260.0,22813942115.0,194021335317.0,99857475186.0,57939204537.0,87442598362.0,58030554497.0,187133824305.0,61626070111.0,67394827928.0,200325581724.0,183758017467.0,57133563361.0,40402428491.0,160729214231.0,143369100627.0,46235406648.0,47206507425.0,148800485861.0,88111368251.0,72473867262.0,57532604026.0,82779947019.0,209675262193.0,102482086862.0,99092255872.0,145649055524.0,156913735100.0,117122468012.0,138929014628.0
Doanh thu hoạt động tài chính,Financial income,financial_income,15781905523.0,13386569647.0,25391671727.0,108665735505.0,19746973522.0,28446847996.0,87984614634.0,51669782494.0,29332376100.0,29751355886.0,54611721898.0,74128121383.0,28287881741.0,38278145118.0,69584229039.0,100427971013.0,28585448650.0,31250896810.0,26833519292.0,92705755797.0,39483683018.0,60736251210.0,35643374407.0,44071428109.0,29517894270.0,34929375149.0,46714683662.0,77250400706.0,26720424732.0,28575946985.0,92838225755.0,31996772012.0,28505679158.0,42603220908.0
Chi phí tài chính,Financial expenses,financial_expenses,-5887317942.0,-11017197190.0,-4109499537.0,-18395431532.0,-3312879623.0,-12182777433.0,-11376698224.0,-24357049786.0,-7184371953.0,-4166862840.0,-8204538285.0,-34231222886.0,-6564694667.0,-8479408802.0,-5289781562.0,-5443103597.0,-4738629186.0,-4820813179.0,-4441363370.0,-6584223127.0,-5072588645.0,-7486968325.0,-3362718804.0,-7592204294.0,-4409055980.0,-6792981400.0,-4934671038.0,-2262398490.0,-2290000519.0,-1208942766.0,-1297507395.0,-29830416292.0,-1445152843.0,-1235361752.0
Chi phí lãi vay,Interest expenses,interest_expenses,-5879883072.0,-4416289334.0,-2971468416.0,-14882418193.0,-2896212731.0,-3431453113.0,-3249240853.0,-23171662896.0,-6823140795.0,-1967469669.0,-8095632699.0,-33506533958.0,-6146586626.0,-5087124076.0,-3950960541.0,-4481165437.0,-4223982963.0,-3253054704.0,-3410754858.0,-5742869785.0,-4751948532.0,-4715808776.0,-3280346978.0,-4572980146.0,-4012575713.0,-5651194447.0,-3331661541.0,-1073375081.0,-822013889.0,-713501370.0,-428739536.0,-607231313.0,-106740992.0,-583488538.0
Chi phí bán hàng,Selling expenses,selling_expenses,-3209652789.0,-3886672771.0,-6071638765.0,-11357087654.0,-6286095512.0,-5256249374.0,-5237800004.0,-9628999865.0,-4581942504.0,-5302484586.0,-5580734225.0,-13751420217.0,-5825811512.0,-5335863270.0,-8249573687.0,-12580689901.0,-8689467275.0,-3819919618.0,-13331945312.0,-14990301388.0,-8315565176.0,-4172725099.0,-10098633108.0,-10933891127.0,-8317612885.0,-4820605027.0,-9848583355.0,-14593227225.0,-6537869192.0,-6253269525.0,-7621671437.0,-10067835393.0,-7511030265.0,-6524139354.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-15054478049.0,-21848413159.0,-24067923635.0,-17534266153.0,-17656256939.0,-14822930125.0,-24887954211.0,-30728582864.0,-18226813548.0,-13184931292.0,-18906851611.0,-33742482592.0,-19594370936.0,-19129888558.0,-23874087263.0,-47247299363.0,-19848786619.0,-20746236035.0,-25880324225.0,-49391125149.0,-20287692816.0,-20332345680.0,-25975244371.0,-34842415686.0,-20648491433.0,-22665652083.0,-20516478244.0,-68476961331.0,-29990613088.0,-36671108882.0,-26438459848.0,-110126333172.0,-28865652311.0,-28258510123.0
