article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
e5d25f073aea88c4319cb36109be5af64ee75bf49e9c0fe1163b6da870a94de3,BCM,vnstock:VCI,vnstock:VCI,,BCM: Nghị quyết HĐQT về việc chốt DSCĐ để lấy ý kiến cổ đông bằng văn bản,,2025-08-14 10:25:38+00:00,2025-08-14 10:25:38+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
1a03494457921c3f2b306b6258f9d5554b3fa1977356e46fe4f6ce0691e2b810,BCM,vnstock:VCI,vnstock:VCI,,BCM: Thông báo về ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản lần 2 năm 2025,,2025-08-21 04:25:10+00:00,2025-08-21 04:25:10+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
5d6bd55345b4c0a1ff9fa43ac29b2186cb2bea185f9b8e3fdb1c34a3377a1921,BCM,vnstock:VCI,vnstock:VCI,,BCM: Nghị quyết HĐQT về việc góp tăng vốn điều lệ cho CTCP Đầu tư và PT Điện Becamex - VSIP,,2025-08-28 07:31:40+00:00,2025-08-28 07:31:40+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,governance,1.0,positive,keyword_heuristic_v1
2b4719617c85086137c63b28636b0b33384a9cc0763816997b729be0d35dde76,BCM,vnstock:VCI,vnstock:VCI,,BCM: Thông báo tài liệu lấy ý kiến cổ đông bằng văn bản năm 2025 lần 2,,2025-09-05 10:31:50+00:00,2025-09-05 10:31:50+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
c4edcc60c7e89c06cf48af17052d0bd31c387c3530a896fc4aeb6d5a8d143e33,BCM,vnstock:VCI,vnstock:VCI,,BCM: Nghị quyết HĐQT về việc góp vốn thành lập CTCP Đường vành đai 4 TP.HCM,,2025-09-08 09:59:34+00:00,2025-09-08 09:59:34+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
8f00f2ed9de9dd1a456785965c95511426f6c9a66c2e70be73d76e391e8286f1,BCM,vnstock:VCI,vnstock:VCI,,BCM tiếp tục xin ý kiến cổ đông đổi tên công ty lần 2,,2025-09-08 13:08:00+00:00,2025-09-08 13:08:00+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
576b1ac3b9db3f092f5174d4d0c92b2a1b1e60ebb80e266468a470d95a738562,BCM,vnstock:VCI,vnstock:VCI,,BCM: Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,,2025-09-17 09:52:43+00:00,2025-09-17 09:52:43+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
a9cf1a2a45c660116bdd300c22c6acc90f33c1bc879d02e413823c219581b515,BCM,vnstock:VCI,vnstock:VCI,,Cổ đông Becamex IDC (BCM) không thông qua kế hoạch chào bán 150 triệu cổ phiếu,,2025-09-17 23:28:00+00:00,2025-09-17 23:28:00+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
3830a9e6beb1de6135184ee9096672172a1e7151b684fa20ba4b8fd95edc64f7,BCM,vnstock:VCI,vnstock:VCI,,BCM: Nghị quyết HĐQT về việc thực hiện quyền mua cổ phiếu phát hành thêm của IJC,,2025-09-24 10:16:42+00:00,2025-09-24 10:16:42+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,corporate_action,0.0,neutral,keyword_heuristic_v1
061a2d64206dadc92b11ddc6b9694da340d6e53a5caec5d36ef56294404c27d5,BCM,vnstock:VCI,vnstock:VCI,,BCM: Biên bản kiểm phiếu và Nghị quyết ĐHĐCĐ về việc lấy ý kiến cổ đông bằng văn bản năm 2025,,2025-10-01 10:40:12+00:00,2025-10-01 10:40:12+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
755f7c343593027c0017c733460fe8ae9e7ee980a001df4f32d0fd34b7c07b23,BCM,vnstock:VCI,vnstock:VCI,,BCM: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 11,,2025-10-10 07:25:28+00:00,2025-10-10 07:25:28+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
8b9838597d4c37c4009b60c44ab9201826dbc288b3322cd5e4c579a024f8511d,BCM,vnstock:VCI,vnstock:VCI,,BCM: Sửa đổi Điều lệ tổ chức và hoạt động công ty,,2025-10-16 10:15:06+00:00,2025-10-16 10:15:06+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
eb535ccc29b2247ff83fe29fc50d5b53f5c7e1f5f50d1f51164f0c370669d283,BCM,vnstock:VCI,vnstock:VCI,,BCM: Nghị quyết HĐQT về việc thay đổi con dấu của doanh nghiệp,,2025-10-16 10:16:13+00:00,2025-10-16 10:16:13+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
4175decf5b53254cb93eabf8ad9f15b5af85f8e151451887d4803a44b82ff9da,BCM,vnstock:VCI,vnstock:VCI,,BCM: Nghị quyết HĐQT về việc phê duyệt phương án phát hành trái phiếu lần 2 năm 2025,,2025-10-16 10:17:11+00:00,2025-10-16 10:17:11+00:00,2026-08-16 05:20:44.161848+00:00,published_at,provider_symbol_query,0.8,corporate_action,0.0,neutral,keyword_heuristic_v1
