date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up
2014-03-04,28.61,28.61,28.61,28.61,500,0.0,0.040742088032011736,0.06277860326894502,0.1861525704809286,0.6999405822935236,,27.486,,,24.11725670390951,21.19919192076975,2.918064783139762,1.8149997908926174,1.1030649922471447,0.10199457473400078,0.03855522517466427,,,,,,,,,,,,,,,33500.0,,,,,,,,0.0,,,1.0,3.0,0.0,0.0
2014-03-05,28.61,28.61,28.61,28.61,300,0.0,0.0,0.040742088032011736,0.10891472868217056,0.5938718662952647,,28.047999999999995,,,24.808447980231126,21.748140667379396,3.06030731285173,2.06406129528444,0.99624601756729,0.1069663513754537,0.034821601452893744,,,,,,,,,,,,,,,33500.0,,,,,,,,0.0,,,2.0,3.0,,
2014-03-11,28.61,28.61,28.61,28.61,200,0.0,0.0,0.0,0.06277860326894502,0.5002621919244887,,28.386000000000003,,,25.393302137118646,22.25642654386981,3.136875593248835,2.278624154877319,0.8582514383715156,0.10964262821561814,0.029998302634446545,,,,,,,,,,,,,,,33500.0,,,,,,,,0.0,,,1.0,3.0,,
2014-04-04,28.61,28.61,28.61,28.61,1800,0.0,0.0,0.0,0.040742088032011736,0.37879518072289153,,28.61,,,25.888178731408086,22.727061614694268,3.161117116713818,2.4551227472446193,0.7059943694691988,0.11048993766913032,0.024676489670366963,,,,,,,,0.4640590810915508,0.016220170607883635,,100.0,0.0,99.99999999999999,,33500.0,,,,,,,,0.0,,,4.0,4.0,0.0,0.0
2014-04-07,28.61,28.61,28.61,28.61,500,0.0,0.0,0.0,0.0,0.27495543672014255,,28.61,,,26.30692046503761,23.162834828420618,3.1440856366169925,2.592915325119094,0.5511703114978985,0.1098946395182451,0.01926495321558541,,,,,,,,0.43091200387072576,0.015061586993034805,,100.0,0.0,100.0,,33500.0,,,,,,,,0.0,,,0.0,4.0,,
2014-09-22,30.91,30.91,28.05,28.05,3000,-0.01957357567284157,-0.01957357567284157,-0.01957357567284157,-0.01957357567284157,0.16293532338308458,,28.498,,,26.575086547339517,23.524847063352425,3.0502394839870917,2.6843801568926935,0.36585932709439817,0.10874294060560041,0.013043113265397439,95.05343096918602,,,,,,,0.604418289308531,0.021547889101908413,,93.38206657416657,0.0,75.8445945945946,91.9481981981982,30500.0,,,,,,,,0.10196078431372546,,,0.0,9.0,,
2014-09-25,32.59,32.59,32.59,32.59,500,0.16185383244206775,0.13911219853198187,0.13911219853198187,0.13911219853198187,0.2631782945736436,,29.294,,,27.500457847748823,24.196339873474468,3.304117974274355,2.808327720369026,0.49579025390532916,0.10138441160706826,0.015212956548184385,96.54538690896081,,,,,,,0.8855312686436362,0.027171870777650695,,72.73630192659755,0.0,100.00000000000001,91.9481981981982,31000.0,,,,,,,,0.0,,,3.0,9.0,0.0,0.0
2014-09-26,32.76,32.76,32.76,32.76,100,0.005216324025774544,0.16791443850267362,0.14505417686123723,0.14505417686123723,0.21693907875185725,,30.124000000000002,,,28.309618178864387,24.830685068031915,3.4789331108324717,2.942448798461715,0.5364843123707566,0.10619453940270061,0.016376200011317357,96.58689939715053,,,,,,,0.8344218923119475,0.025470753733575935,,73.1330546891288,0.0,100.00000000000001,91.9481981981982,31100.0,,,,,,,,0.0,,,4.0,9.0,,
2014-09-30,39.6,39.6,39.6,39.6,100,0.20879120879120894,0.2150966554157716,0.41176470588235303,0.3841314225795178,0.440523826846126,,32.322,,,30.046599997500635,25.924708396325848,4.121891601174788,3.17833735900433,0.9435542421704581,0.10408817174683807,0.02382712732753682,97.75554373918501,,,,,,,1.2633917571468087,0.03190383225118204,,83.52288173812502,0.0,100.0,100.0,31200.0,,,,,,,,0.0,,,1.0,9.0,0.0,0.0
2014-10-01,43.53,43.53,43.53,43.53,200,0.09924242424242413,0.3287545787545789,0.33568579318809433,0.5214959804264243,0.5214959804264243,,35.306000000000004,27.477999999999998,,32.12096922865438,27.22880407067208,4.892165157982301,3.521102918799924,1.3710622391823772,0.11238605922311742,0.03149695013053933,98.14792851483472,27.477999999999998,6.595713600114613,40.66942720022922,14.286572799770772,0.9601446393645262,1.1084254476923114,1.4538637744934653,0.03339912185833828,,86.7043094376518,0.0,100.0,100.0,31400.0,25035.0,,,,2285.0,-1.0785415107237497,0.087527352297593,0.0,0.5841764320547349,,2.0,10.0,0.0,0.0
2014-10-02,47.85,47.85,47.85,47.85,500,0.09924190213645767,0.20833333333333326,0.46062271062271076,0.7058823529411764,0.6724921356169173,1.8431372549019613,39.266000000000005,29.028999999999996,,34.54082011655371,28.75630006543711,5.784520051116601,3.97378634526326,1.8107337058533415,0.1208886113086019,0.03784187473047736,98.46550137811279,29.028999999999996,7.539690695875642,44.10838139175128,13.949618608248713,1.0389184189432144,1.1240640617490933,1.6585877906010749,0.03466223177849686,,89.17790188413943,0.0,100.0,100.0,31900.0,26630.0,0.9371857178503455,1.038582430172858,1.1066546632121608,2060.0,-0.8382277856101692,0.24271844660194175,0.0,0.6483516483516487,,3.0,10.0,0.0,0.0
2014-10-03,52.61,52.61,52.61,52.61,300,0.09947753396029246,0.20859177578681365,0.32853535353535346,0.6142988646824177,0.8388675288360714,1.9309192200557104,43.269999999999996,30.762,,37.32069394477622,30.523240801330658,6.7974531434455585,4.53851970489972,2.2589334385458386,0.12920458360474354,0.042937339641624,98.72493479877747,30.762,8.745962436883003,48.25392487376601,13.270075126233994,1.1372423687514472,1.1245167458032916,1.8801172341295693,0.03573687956908514,,91.13496780141246,0.0,100.0,100.0,32200.0,27990.0,0.9497008157103765,0.9296757399838046,0.755565665475204,1825.0,-0.8642546760281687,0.1643835616438356,0.0,0.7102269033222808,,4.0,10.0,0.0008653513326410955,1.0
2014-10-06,57.78,57.83,57.78,57.83,400,0.09922068047899635,0.2085684430512016,0.32850907420169984,0.7652625152625152,1.0213212163579168,2.0325117986366017,48.284000000000006,32.7,,40.47597179942603,32.545963704935794,7.930008094490233,5.216817382817823,2.7131907116724108,0.1371261991092899,0.046916664562898336,98.93715127898352,32.7,10.1933987927172,53.086797585434404,12.313202414565602,1.246898934888954,1.1163302474233234,2.1186802888346,0.0366363529108525,,92.69508548142359,0.0,99.99999999999999,100.0,32600.0,29245.0,0.961500248854695,0.8145452179070254,0.436004326925987,1720.0,-0.7396563296465803,0.23255813953488372,0.0008646031471554065,0.7685015290519877,,0.0,10.0,0.0,0.0
2014-10-07,63.61,63.61,63.61,63.61,600,0.0999481238111708,0.2090857251473104,0.329362591431557,0.6063131313131311,1.223348479552604,2.065542168674699,53.086,34.843,,44.03505306105279,34.8470034304961,9.18804963055669,6.011063832365597,3.176985798191094,0.14444347792102957,0.0499447539410642,99.11315993873612,34.843,11.909701529690652,58.662403059381305,11.023596940618699,1.3672418023351203,1.1038564427556063,2.3802031253464144,0.03741869400010084,,93.96215639013697,0.0,100.0,100.0,33200.0,30280.0,0.9672187840915164,0.7793763366118025,0.315903101462356,1500.0,-0.5545754744257381,0.4,0.0,0.8256177711448496,,1.0,10.0,0.0,0.0
2014-10-08,69.95,69.95,69.95,69.95,600,0.09966986322905202,0.2095798028704825,0.3295951340049421,0.6069377440845394,1.4449493184201332,2.1172014260249554,58.370000000000005,37.2185,,48.02196797473698,37.4472253986075,10.57474257612948,6.923799581118374,3.650942995011107,0.15117573375453153,0.0521936096499086,99.25825798486743,37.2185,13.88066784188867,64.97983568377734,9.45716431622266,1.4918030379395915,1.0895159435561135,2.663045759250242,0.038070704206579584,,94.98890577913383,0.0,100.00000000000001,100.0,33800.0,31195.0,0.9749019017600975,0.7255575887615497,0.15313746024093475,1380.0,-0.4891520690406981,0.43478260869565216,0.0,0.8794416755108347,,2.0,10.0,0.0,0.0
2014-10-09,76.9,76.9,76.9,76.9,100,0.09935668334524661,0.2089294136142117,0.32975964032509086,0.607105538140021,1.7415329768270946,2.1882255389718077,64.17999999999999,39.8575,,52.46474213246975,40.369653146858795,12.095088985610957,7.958057462016891,4.137031523594066,0.1572833418154871,0.05379754907144429,99.37833338359157,39.8575,16.09928108071257,72.05606216142513,7.6589378385748645,1.6156839822580507,1.075219784881855,2.9692567764466538,0.03861192167030759,,95.82670814270563,0.0,100.0,100.0,33900.0,31865.0,0.9836429185881262,0.6545381441738872,-0.032147154413431744,1135.0,-0.7556397484868064,0.0881057268722467,0.0,0.9293733927115349,,3.0,10.0,0.0,0.0
2014-10-10,84.59,84.59,84.59,84.59,400,0.09999999999999987,0.20929235167977134,0.3298223549756327,0.6078692263828169,1.595581466707579,2.278682170542636,70.576,42.797,,57.407089496705176,43.645234395239626,13.76185510146555,9.118816989906623,4.643038111558926,0.16268891241831834,0.05488873521171446,99.47886013967113,42.797,18.574345947258045,79.94569189451609,5.648308105483906,1.7360418671643383,1.06250971257173,3.3064527209861785,0.03908798582558433,100.0,96.51999783779402,0.0,100.0,100.0,34300.0,32305.0,0.992886844169635,0.5691812225091198,-0.22353078699915552,905.0,-0.4898976957962926,0.4419889502762431,0.0,0.9765404117111014,,4.0,10.0,,
2014-10-14,93.0,93.0,93.0,93.0,100,0.09942073531150242,0.20936280884265268,0.32952108649035017,0.6081618537091475,1.838827838827839,2.454680534918276,77.61,46.101,,62.88292188182746,47.30114295855521,15.581778923272246,10.411409376579748,5.170369546692498,0.16754600992765856,0.05559537146981181,99.56223248079523,46.101,21.28139041262899,88.66378082525799,3.538219174742018,1.8465014132126414,1.0509390962087795,3.6709918123443086,0.03947303024026138,100.0,97.08945893169351,0.0,100.0,100.0,34400.0,32650.0,0.9982049195369682,0.4247800075704481,-0.3958806801834734,810.0,-0.7015942962144327,0.12345679012345678,0.0,1.0173098197436063,,1.0,10.0,0.0,0.0
2014-10-15,102.26,102.26,102.26,102.26,100,0.09956989247311832,0.20888993970918546,0.329778933680104,0.6076088665304198,1.5823232323232324,2.71989814477992,85.34,49.8395,,68.94093390000785,51.37216940606964,17.56876449393821,11.842880400051442,5.725884093886769,0.17180485521159994,0.05599339031768794,99.63203537740571,49.8395,24.20633920343139,98.25217840686278,1.4268215931372197,1.942743342403627,1.0413922729027227,4.070206682891144,0.03980252965862648,100.0,97.56243614658196,0.0,100.0,100.0,34500.0,32850.0,0.9905957190390882,0.25555830344699076,-0.4224493212820608,665.0,-0.6413505869879536,0.15037593984962405,0.0,1.0517862338105317,,2.0,10.0,0.0,0.0
2014-10-16,112.46,112.46,112.46,112.46,100,0.09974574613729703,0.20924731182795697,0.32947156874335004,0.6077197998570405,1.5835056283023201,2.930793428871024,93.84200000000001,54.032,,75.63617483846818,55.89719389450892,19.738980943959255,13.422100508833005,6.316880435126251,0.17552001550737378,0.056170019874855516,99.6905647154477,54.032,27.388130852231374,108.80826170446275,-0.7442617044627511,2.0275489230257167,1.0333332193719211,4.508049062684633,0.04008579995273549,100.0,97.95638469377482,0.0,100.0,100.0,34600.0,32905.0,0.989931845451192,0.11065358575486543,-0.4577623739244457,520.0,-0.6038388940120301,0.19230769230769232,0.0,1.0813591945513772,,3.0,10.0,0.0022690437601295965,1.0
2014-10-17,123.4,123.68,123.4,123.68,600,0.09976880668682209,0.20946606688832392,0.32989247311827974,0.6083224967490246,1.5847439916405435,3.322963998601888,103.19800000000001,58.7855,,83.02753255562692,60.91814249491567,22.10939006071125,15.159558419208654,6.949831641502595,0.17876285624766533,0.056192041085887726,99.73962634361074,58.7855,30.783398717148632,120.35229743429727,-2.781297434297265,2.0946252880148086,1.027025139396393,4.987474129635732,0.04032563170792151,100.0,98.28476969444795,0.0,100.0,100.0,35200.0,32990.0,0.9556964117298087,-0.0461089697949588,-0.1790680361444574,525.0,0.10779612904116675,1.1428571428571428,0.002263906856403631,1.1039201843992141,,4.0,10.0,0.0,0.0
2014-10-20,135.97,135.97,135.97,135.97,100,0.09936934023285882,0.20905210741597013,0.3296499119890475,0.6074004019387633,1.5844896407527087,3.7525340789933592,113.474,64.1535,,91.17252754706894,66.47753934714414,24.694988199924794,17.06664437535188,7.628343824572912,0.18162085901246447,0.05610313910842769,99.78065152031445,64.1535,34.39347616765043,132.94045233530085,-4.633452335300859,2.144448933738638,1.022021237762735,5.509083120376037,0.0405169016722515,100.0,98.55808689487371,0.0,100.0,100.0,35300.0,33080.0,0.9128875655118679,-0.1950555717288985,0.2812861394257835,515.0,-0.5923642412813498,0.1941747572815534,0.0,1.1194478867092212,,0.0,10.0,,
2014-10-24,135.97,135.97,135.97,135.97,1,0.0,0.09936934023285882,0.20905210741597013,0.46204301075268805,1.3512017983745461,3.7525340789933592,122.06800000000001,69.5215,,98.06444638598141,71.62512902513346,26.43931736084795,18.941178972451095,7.498138388396857,0.19444963860298559,0.055145534959159054,99.78065152031445,69.5215,36.844819428031016,143.21113885606204,-4.168138856062029,2.119909347642442,0.9508673202334038,5.1155771832063195,0.037622837267090675,100.0,98.55808689487371,0.0,100.0,100.0,35300.0,33170.0,0.9128875655118679,-0.1950555717288985,0.2812861394257835,505.05,-0.7132665307424008,0.00198000198000198,0.0,0.9557978467092914,,4.0,10.0,,
2014-10-31,135.97,135.97,135.97,135.97,1,0.0,0.0,0.09936934023285882,0.3296499119890475,1.137556987894985,3.7525340789933592,128.81,74.8895,,103.89607001890735,76.39141576401246,27.504654254894888,20.653874028939853,6.8507802259550346,0.20228472644623732,0.05038449824192862,99.78065152031445,74.8895,38.3602161613744,151.60993232274882,-1.830932322748808,2.0488969033776114,0.8980719226336309,4.750178812977297,0.034935491748012776,100.0,98.5580868948737,0.0,100.0,100.0,35300.0,33260.0,0.9128875655118679,-0.1950555717288985,0.2812861394257835,415.1,-0.6420412202355392,0.002409058058299205,0.0,0.8156083296056189,,4.0,10.0,0.10450200179753244,1.0
2014-11-03,122.39,135.18,122.39,135.18,400,-0.00581010517025804,-0.00581010517025804,-0.00581010517025804,0.20202738751556115,0.9325232308791995,3.7249213561691716,133.35399999999998,80.218,,108.70898232369083,80.74612570741895,27.96285661627188,22.11567054640626,5.847186069865618,0.20685646261482377,0.043254816317988,98.53421621092772,80.218,38.98981751013572,158.19763502027143,2.2383649797285585,1.9441929497188024,0.8524125240244597,5.380880326336062,0.039805299055600395,97.3939411178341,80.79122747967386,18.026790063559922,99.05230326295586,99.68410108765197,34900.0,33330.0,0.920057861355326,-0.21204017471076758,0.2509595812201464,410.1,-0.015666957121736005,0.9753718605218239,0.09461458795679839,0.6851579446009624,,0.0,11.0,0.0,0.0
2014-11-04,125.59,125.59,125.59,125.59,200,-0.07094244710756026,-0.07634036919908804,-0.07634036919908804,0.015443078913324637,0.6331599479843952,3.4773618538324422,133.73600000000002,85.095,,111.30606196619993,84.06789417353608,27.23816779266386,23.140169995657782,4.097997797006077,0.21688166090185412,0.03262996892273331,84.70195883425596,85.095,38.213615030303174,161.52223006060635,8.66776993939365,1.7962801588955015,0.7649252103464151,5.681531731597772,0.045238727061054,94.97402929868005,71.05054601594237,15.85337068003992,86.72464509528074,95.25898278607887,34700.0,33540.0,1.00919223934045,-0.6036860510497172,0.9043663482876891,270.1,-0.3332092221934717,0.7404664938911514,0.0,0.47587989893648275,,1.0,11.0,0.0,0.0
2014-11-05,113.31,113.31,113.31,113.31,100,-0.09777848554821245,-0.1617842876165113,-0.16665440906082218,-0.16665440906082218,0.33952003782953066,2.4768333844737644,129.204,89.131,,111.6143601252461,86.23397608660747,25.380384038638624,23.588212804253953,1.7921712343846714,0.22399068077520629,0.01581653194232346,70.96436269376575,89.131,36.60518541064054,162.3413708212811,15.920629178718926,1.6427588789821967,0.665133708030417,6.152850893626503,0.05430104045209164,90.85131118828961,60.92166754782605,27.849210679527985,68.68435599778883,84.82043478534182,34600.0,33720.0,1.1409316043351039,-0.7762276578200491,0.7778441289453508,250.1,-0.7274158314137322,0.39984006397441024,0.0,0.27127486508622134,,2.0,11.0,0.0,0.0
2014-11-06,101.98,101.98,101.98,101.98,100,-0.09999117465360519,-0.18799267457600122,-0.24559846131084484,-0.24998161359123328,0.09655913978494635,2.1129426129426134,122.40599999999999,92.592,,110.13215087520824,87.40034822834025,22.73180264686799,23.416930772776762,-0.685128125908772,0.22290451703145706,-0.006718259716697117,61.11552336789453,92.592,34.18732384347962,160.96664768695922,24.217352313040763,1.4769018422101097,0.5686511764051878,6.522647258367468,0.06396006332974571,85.67396250955493,53.362921338812264,36.80118995398451,48.51560133292942,67.974867475333,34500.0,33890.0,1.2699242194035087,-0.8456968063250504,0.29885122292688904,250.1,-0.7274158314137322,0.39984006397441024,0.0,0.101391048902713,,3.0,11.0,,
2014-11-12,91.82,91.82,91.82,91.82,100,-0.09962737791723875,-0.18965669402524055,-0.2688908352575843,-0.32470397881885715,-0.10209270486993949,1.3186868686868682,113.576,95.203,,107.31489689440697,87.72772984105579,19.58716705335118,22.650978028891647,-3.0638109755404663,0.2133213575838726,-0.03336757760335947,53.892462784864776,95.203,31.840710964688665,158.88442192937734,31.521578070622674,1.3378028408637823,0.47343809310860113,6.782458168484078,0.0738668935796567,79.87465024172647,47.653157506729634,43.563381205477036,25.258168274928032,47.48604186854876,34400.0,34050.0,1.2670950205540805,-1.0473264016823918,-0.6184915536031859,250.1,-0.7274158314137322,0.39984006397441024,0.0,-0.035534594498072614,,2.0,11.0,0.0,0.0
2014-11-13,82.68,82.68,82.68,82.68,100,-0.09954258331518173,-0.18925279466562073,-0.27032036007413285,-0.3883710608078118,-0.26480526409389993,0.8993797381116473,103.076,97.1605,,103.5249127568059,87.35382392690352,16.171088829902388,21.355000189093797,-5.183911359191409,0.19558646383529738,-0.06269849249142971,48.35571543337539,97.1605,29.622961484383463,156.40642296876692,37.91457703123307,1.2195475109487275,0.37779327863932705,6.950854013592358,0.08406935188186208,74.61064286100975,43.177347167866515,48.86417584548236,0.0,24.591256535952482,34300.0,34195.0,1.350053572536907,-0.7818666605831075,-1.2287189241986851,245.1,-0.6948518896228609,0.4079967360261118,0.0,-0.14903690285661342,,3.0,11.0,0.0,0.0
2014-11-14,74.43,74.43,74.43,74.43,100,-0.09978229317851961,-0.18939228926159868,-0.2701510100019612,-0.40735727366828567,-0.39820504527813716,0.555485893416928,92.844,98.48949999999999,,99.04877233268192,86.39650363602178,12.652268696660144,19.614453890607066,-6.962185193946922,0.16998883107161283,-0.09354004022500231,43.96508365751476,98.48949999999999,27.836649918483612,154.16279983696722,42.81620016303277,1.1305428464347416,0.2839224541166463,7.043650155478618,0.0946345580475429,70.32740304391594,39.56504483808825,53.14230011306051,0.0,8.41938942497601,34200.0,34310.0,1.4100178196946371,-0.5414207159719311,-1.624062743356647,225.1,-0.6187780703041257,0.44424700133274103,0.0,-0.24428492377360012,,4.0,11.0,0.0,0.0
2014-11-17,67.31,67.31,67.31,67.31,100,-0.09566035200859868,-0.1858974358974359,-0.2669353082117185,-0.40596593416291593,-0.5049643303669926,0.27941455996958764,83.64399999999999,99.2245,,94.16588428150008,84.98268855187202,9.183195729628068,17.528202258411266,-8.345006528783198,0.13643137319310752,-0.12397870344351802,40.543616201235594,99.2245,26.733706985948086,152.69191397189618,45.757086028103835,1.0777058886040478,0.20155186468551595,7.049103715801574,0.10472595031646968,66.82189553137646,36.71054699183106,56.5229408770278,0.0,0.0,34100.0,34405.0,1.4450393092104086,-0.3148718582371487,-1.863863277140028,215.1,-0.566391078402109,0.46490004649000466,0.0,-0.3216393128713171,,0.0,11.0,0.0,0.0
2014-11-18,60.58,60.58,60.58,60.58,200,-0.09998514336651321,-0.18608088136504108,-0.2672955974842768,-0.4059619533241813,-0.5544605427667868,0.047553173093550116,75.364,99.36200000000001,,88.9988251612693,83.17508199247409,5.823743168795204,15.187310440488055,-9.363567271692851,0.09613309951791357,-0.15456532307185294,37.56758461153192,99.36200000000001,26.515780127868705,152.3935602557374,46.3304397442626,1.0674414817684306,0.13434981157466286,7.026310593244319,0.11598399790763154,63.977512463045365,34.19894660907451,59.49748109182451,0.0,0.0,33900.0,34470.0,1.4663634533917207,-0.09948181027263933,-1.973243629664121,205.1,-0.02569202516120048,0.9751340809361287,0.0,-0.39031017894164777,,1.0,11.0,0.0,0.0
2014-11-19,54.52,54.52,54.52,54.52,100,-0.10003301419610422,-0.1900163422968355,-0.26749966411393256,-0.4062295796122848,-0.5990291976171214,-0.14290205942461875,67.90400000000001,98.9075,,83.69439052107401,81.0524833263649,2.6419071947091197,12.678229791332269,-10.03632259662315,0.04845757877309464,-0.18408515400996237,35.07121917178196,98.9075,27.22915752895865,153.3658150579173,44.4491849420827,1.1011968770400082,0.09246352046704737,6.957288408012582,0.12760983873830853,61.68109319408467,32.07121272055563,62.01740028806182,0.0,0.0,33800.0,34500.0,1.4689466599304994,0.11330948549256381,-1.9692174398863092,180.1,-0.45405876218492786,0.5552470849528041,0.0,-0.4487778985415666,,2.0,11.0,,
2014-11-25,49.08,49.08,49.08,49.08,100,-0.09977989728539993,-0.18983162759986794,-0.27083642846530986,-0.40638606676342537,-0.6369285397248114,-0.2983559685489636,61.184000000000005,97.864,,78.36909967167801,78.68415122811564,-0.3150515564376235,10.079573521778292,-10.394625078215915,-0.006419143366699746,-0.21178942702151418,32.95423742467857,97.864,28.754476521056738,155.37295304211347,40.35504695788653,1.1752831080297856,0.07585734551387362,6.848910664583112,0.1395458570615956,59.84128564826379,30.251659575076978,64.1723346643044,0.0,0.0,33700.0,34495.0,1.4534791940262304,0.3298369385145699,-1.8507503167909816,155.1,-0.3756033952662338,0.6447453255963894,0.0,-0.4984876972124581,,1.0,11.0,0.0,0.0
2014-11-26,44.2,44.2,44.2,44.2,300,-0.09942950285248564,-0.18928833455612615,-0.2703862660944205,-0.40615343275560933,-0.6480611513655545,-0.42522756827048114,55.138,96.22900000000001,,73.11231510680447,76.12976965566263,-3.0174545488581543,7.460167907651003,-10.477622456509156,-0.06826820246285417,-0.2370502818214741,31.13843482041125,96.22900000000001,30.861703043365015,157.95240608673004,34.50559391326998,1.2828441755963382,0.07853103629041487,6.708274188541461,0.15177090924301948,58.38398721399543,28.67974049449542,66.0339909021747,0.0,0.0,33400.0,34470.0,1.419490547858619,0.556644376271778,-1.601864397610711,165.1,0.9021424731837011,1.8170805572380375,0.0,-0.5406790052894658,,2.0,11.0,,
2014-12-04,39.83,39.83,39.83,39.83,100,-0.09886877828054308,-0.18846780766096172,-0.2694424064563463,-0.40826028821868965,-0.6484864530932839,-0.5291405603499232,49.642,93.991,,67.99195893652686,73.44089782931725,-5.448938892790395,4.878346547562724,-10.32728544035312,-0.13680489311550076,-0.25928409340580266,29.56729353967725,93.991,33.27845642612149,160.54791285224297,27.434087147757026,1.4162401262300215,0.09312265489057482,6.541254603645643,0.1642293397852283,57.24814596184323,27.31116876284654,67.65481867420888,0.0,0.0,33300.0,34420.0,1.3644212640875466,0.8012595307884036,-1.1876056368425758,150.1,-0.3593064576799367,0.6662225183211192,0.0,-0.5762360225979084,,3.0,12.0,0.0,0.0
2014-12-05,35.9,35.9,35.9,35.9,100,-0.09866934471503896,-0.18778280542986436,-0.2685411572942136,-0.40739517992736873,-0.6479701902333791,-0.613978494623656,44.706,91.136,,63.054734484753496,70.66009058270116,-7.605356097947663,2.3816060184606465,-9.986962116408309,-0.21184835927430817,-0.2781883597885323,28.189749554071796,91.136,35.72719683496333,162.59039366992664,19.681606330073336,1.5680827262536572,0.11348772858422963,6.354736417670955,0.1770121564810851,56.38409521684878,26.104724509711865,69.08363552441214,0.0,0.0,33200.0,34360.0,1.2875515853261181,1.0751067414330162,-0.5385012876226952,150.1,-0.3593064576799367,0.6662225183211192,0.0,-0.6060832162921348,,4.0,12.0,0.0,0.0
