date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2011-07-19,4.46,5.32,4.46,4.72,22240,,,,,,,,,,4.72,4.72,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.18220338983050854,,,1.0,7.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-20,4.5,4.5,4.5,4.5,4510,-0.04661016949152541,,,,,,,,,4.686153846153846,4.703703703703703,-0.017549857549857606,-0.0035099715099715214,-0.014039886039886085,-0.0038999683444128014,-0.0031199746755302413,,,,,,,,,,,,,,,-4510.0,,,,,,,,0.0,,,2.0,7.0,0.0,0.0,410.1,416.8,0.00240500240500241,-0.0011981787682722178,-0.058504630675400904,0.12550844258672472,-0.04901517189652782,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-21,4.28,4.28,4.28,4.28,350,-0.04888888888888887,-0.09322033898305071,,,,,,,,4.623668639053254,4.6723182441700954,-0.048649605116841244,-0.012537898231345466,-0.03611170688549578,-0.011366730167486272,-0.008437314692872845,,,,,,,,,,,,,,,-4860.0,,,,,,,,0.0,,,3.0,7.0,0.0,0.0,416.8,413.1,-0.00887715930902111,-0.012195121951219412,-0.06028207461328483,0.12647800089508995,-0.04001172957986776,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-22,4.11,4.11,4.11,4.11,2330,-0.03971962616822433,-0.08666666666666656,-0.1292372881355931,,,,,,,4.544642694583523,4.630665040898236,-0.08602234631471362,-0.027234787848019096,-0.05878755846669452,-0.020930011268786766,-0.014303542206008399,,,,,,,,,,,,,,,-7190.0,,,,,,,,0.0,,,4.0,7.0,0.0,0.0,413.06,409.2,-0.009440813362382117,-0.02315588445929817,-0.05887764489420433,0.12536582696517767,-0.030278812805842215,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-25,3.94,3.94,3.94,3.94,12130,-0.041362530413625365,-0.07943925233644866,-0.12444444444444447,,,,4.3100000000000005,,,4.4516207415706734,4.579504667498367,-0.12788392592769338,-0.04736461546395395,-0.08051931046373942,-0.032457849220226744,-0.020436373214147062,,,,,,,,,,,,,,,-19320.0,,,,,,,,0.0,,,0.0,7.0,0.010610079575596787,1.0,409.2,409.36,0.0003910068426198343,-0.012876778394019683,-0.05546838947854171,0.12593566643915852,-0.0417535372562452,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-26,3.77,3.81,3.77,3.81,65950,-0.03299492385786795,-0.07299270072992703,-0.10981308411214952,-0.19279661016949146,,,4.128,,,4.352909858252108,4.522504321757747,-0.16959446350563923,-0.07181058507229102,-0.09778387843334821,-0.04451298254741187,-0.02566505995625937,,,,,,,,,,,,,,,-85270.0,,,,,,,,0.010498687664042003,,,1.0,7.0,-0.07537688442211055,0.0,408.9,409.4,9.77135040061139e-05,-0.015392015392015512,-0.05733364034077837,0.1251085091617532,-0.03309263736187407,-0.17740459477747594,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-27,3.98,3.98,3.64,3.68,51700,-0.034120734908136496,-0.06598984771573602,-0.1046228710462287,-0.18222222222222217,,,3.964,,,4.249385264674861,4.460096594220136,-0.21071132954527538,-0.09959073396688789,-0.1111205955783875,-0.057258513463390046,-0.030195814015866164,,,,,,,,,,,,,,,-136970.0,,,,,,,,0.09239130434782604,,,2.0,7.0,-0.06824146981627299,0.0,409.54,409.4,0.0,-0.01775431861804233,-0.05297247281980111,0.12535260599898415,-0.034120734908136496,-0.16446790360417984,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-28,3.81,3.81,3.51,3.55,4920,-0.03532608695652184,-0.06824146981627299,-0.09898477157360408,-0.17056074766355145,,,3.818,,,4.141787531647959,4.392682031685311,-0.2508945000373517,-0.12985148718098066,-0.12104301285637104,-0.07067450705277513,-0.03409662333982283,,,,,,,,,,,,,,,-141890.0,,,,,,,,0.08450704225352121,,,3.0,7.0,0.0,0.0,409.2,408.4,-0.002442598925256445,-0.011377390462357861,-0.0602853198343305,0.12175183020506829,-0.032883488031265395,-0.1591833572011936,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,3.72,3.72,3.68,3.72,9940,0.04788732394366213,0.010869565217391353,-0.023622047244094446,-0.0948905109489051,,,3.7400000000000007,,,4.0768971421636575,4.342853733041955,-0.2659565908782975,-0.15707250792044403,-0.10888408295785346,-0.07149370722534878,-0.02926991477361652,,,,,,,,,,,,,,,-131950.0,,,,,,,,0.01075268817204302,,,4.0,7.0,0.0,0.0,407.58,405.7,-0.006611165523996099,-0.008553274682306933,-0.061965317919075225,0.12225490813965348,0.05449848946765823,-0.08633723626659817,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-01,3.55,3.72,3.55,3.55,5110,-0.045698924731182866,0.0,-0.03532608695652184,-0.09898477157360408,,,3.662,,,3.995836043369249,4.284123826890699,-0.28828778352145035,-0.1833155630406453,-0.10497222048080504,-0.08120782634407052,-0.02956963957205776,,,,,,,,,,,,,,,-137060.0,,,,,,,,0.04788732394366208,,,0.0,8.0,0.026011560693641522,1.0,404.84,401.95,-0.00924328321419765,-0.018101426617158523,-0.05490242181989191,0.11396935032701148,-0.036455641516985215,-0.08088334495644556,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
