date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,target_entry_open_5d,target_exit_close_5d,target_return_5d,target_market_return_5d,target_excess_return_5d,swing_execution_open,swing_execution_close,predicted_excess_return_5d,entry_margin,fold
2023-03-16,7.68,7.68,7.55,7.57,5755119,-0.01943005181347146,0.014745308310992078,-0.0026350461133068936,-0.01943005181347146,0.0026490066225166586,-0.044191919191919116,7.608000000000001,7.683,7.861833333333334,7.627844932157352,7.713076048747941,-0.08523111659058902,-0.09312769208607702,0.007896575495488,-0.011259064278809645,0.001043140752376222,45.17398947491028,7.683,0.2076712989824077,8.098342597964816,7.2676574020351845,0.10811990055051823,0.3639677214019204,0.19329374170345498,0.025534179881566046,13.424619675028106,20.055231388742804,24.739862080297385,46.34146341463423,41.37308039747068,1669790377.0,1681194305.75,0.31201561436775305,1.0026282639869244,0.3533031914862722,7430380.8,-0.6228407697576118,0.7745389038472967,0.017173051519154544,-0.014707796433684694,-0.03712026456933293,3.0,3.0,-0.01432291666666663,0.0,1056.15,1047.4,-0.013924062550014549,-0.00809697428855527,-0.010290185109941397,0.209892917266752,-0.005505989263456912,-0.01133307752491619,-0.03390173408197772,-0.03425421630858905,1.4031572045837788,0.8855436716637471,7.68,7.55,-0.01692708333333337,-0.007850992528741108,-0.009076090804592263,7.68,7.57,0.0018485299,0.0,1
2023-03-17,7.68,7.68,7.57,7.57,4270270,0.0,-0.01943005181347146,0.014745308310992078,-0.016883116883116833,0.017473118279569988,-0.03566878980891708,7.582000000000001,7.669,7.851,7.618945711825452,7.70247782291476,-0.08353211108930836,-0.09120857588672329,0.007676464797414934,-0.01103462497877257,0.0010140640419306385,45.17398947491028,7.669,0.2052443986029404,8.07948879720588,7.258511202794119,0.10705145317665417,0.3794120562194716,0.18734418872463673,0.024748241575249238,13.212711862169108,19.214122736656364,23.70228182785295,46.34146341463423,51.881963264077136,1669790377.0,1679282511.1,0.3110506024117493,0.9392713995260905,0.291955452399845,7404090.25,-1.1524689254668596,0.5767447256602525,0.014531043593130703,-0.012909114617290274,-0.035791618902050626,4.0,3.0,-0.017015706806282727,0.0,1053.37,1045.14,-0.002157723887721952,-0.007464387464387379,-0.013376631958538887,0.20990965570985362,0.002157723887721952,-0.009418729418729455,-0.02229215785037819,-0.022594394753319258,1.3841595901644068,0.9108584356770276,7.64,7.7,0.007853403141361293,0.004683705886304956,0.0031696972550563363,7.64,7.51,0.0017760257,0.0,1
2023-03-20,7.64,7.64,7.51,7.51,5990944,-0.00792602377807139,-0.00792602377807139,-0.02720207253886009,-0.010540184453227908,0.0,-0.0841463414634146,7.566,7.6345,7.840166666666667,7.602184833083075,7.688220206402556,-0.08603537331948097,-0.09017393537327484,0.0041385620537938705,-0.011456108298199864,0.0005510735091603024,43.34381067406976,7.6345,0.1654173350553989,7.965334670110797,7.303665329889203,0.08666832670398779,0.31183955122009294,0.18324817524430553,0.024400555957963452,13.363158507473424,18.24048764454495,24.83996743547534,31.707317073170696,41.463414634146396,1663799433.0,1676640753.95,0.2590665379249401,0.8350759376364919,0.22621129293298475,7273222.15,-0.4712179327357925,0.823698750903683,0.01731025299600531,-0.01630755124762595,-0.042112199995748445,0.0,3.0,-0.005284015852047519,0.0,1041.91,1023.1,-0.021088083893067044,-0.028210486322188366,-0.05851714840478883,0.1972409728565119,0.013162060114995655,0.01767030186896046,-0.025629193058625765,-0.02722215600124922,1.3390958134365376,0.8998204793486003,7.57,7.79,0.029062087186261465,0.022763721897689715,0.00629836528857175,7.57,7.53,0.0017760257,0.0,1
2023-03-21,7.57,7.59,7.46,7.53,8045179,0.0026631158455392434,-0.005284015852047519,-0.005284015852047519,0.009383378016085908,-0.0026490066225165476,-0.06691449814126393,7.58,7.6075,7.832999999999999,7.591079474147217,7.676500191113478,-0.08542071696626063,-0.089223291691872,0.0038025747256113657,-0.0113440527179629,0.0005049900034012438,44.15597740805287,7.6075,0.13110361510928986,7.869707230218579,7.3452927697814205,0.06893387583794397,0.3522161270392989,0.17944473415542656,0.023830641986112424,13.783858309938717,17.29659838807538,25.54484193216037,25.7142857142857,34.587688734030216,1671844612.0,1674749083.25,0.25639945644154555,0.6963510320967169,0.14429389484497782,7327653.6,0.2632718212470068,1.0979202128222874,0.01726427622841964,-0.010187315149523424,-0.03868249712753724,1.0,3.0,-0.005270092226614009,0.0,1028.83,1032.43,0.009119343172710348,-0.007402920788747602,-0.04601609639355775,0.20173696175649128,-0.006456227327171105,0.01678629880483351,-0.020898401747706186,-0.02190645111379952,1.3235520892446204,0.8962507646562999,7.59,7.81,0.02898550724637672,0.01781163113994433,0.01117387610643239,7.59,7.55,0.0017760257,0.0,1
2023-03-22,7.59,7.61,7.53,7.55,5290029,0.0026560424966799445,0.005326231691078487,-0.0026420079260238705,-0.022020725388601003,-0.011780104712041828,-0.04671717171717171,7.546000000000001,7.589,7.8315,7.584759555047645,7.667129806586553,-0.08237025153890798,-0.0878526836612792,0.00548243212237122,-0.01090996709124609,0.000726149949982943,45.004973970141414,7.589,0.10891329240797874,7.8068265848159575,7.371173415184043,0.05740587292553882,0.4104792465232104,0.1723415388586104,0.022826693888557667,14.007388417752436,17.552018167160345,24.697857935769427,31.4285714285713,29.61672473867591,1677134641.0,1673615881.0,0.2506613141002879,0.5766081800836448,0.20297762481170684,7098188.05,-0.671612055104239,0.7452647017431442,0.010596026490066236,-0.005139016998287116,-0.035944582774692035,2.0,3.0,0.005326231691078487,1.0,1035.84,1040.54,0.007855254109237375,-0.020382417458270297,-0.013032590962552604,0.18425692100308183,-0.005199211612557431,-0.0016383079303307069,-0.03368458075461911,-0.03412937493799362,1.2886247910834183,0.8977540478596593,7.51,7.94,0.05725699067909473,0.020283387905305483,0.03697360277378925,7.51,7.55,0.0018485299,0.0,1
2023-03-23,7.51,7.57,7.51,7.55,3783907,0.0,0.0026560424966799445,0.005326231691078487,-0.0026420079260238705,-0.022020725388601003,-0.0406607369758577,7.542,7.573,7.8293333333333335,7.579411931194161,7.658453524617179,-0.07904159342301753,-0.08609046561362688,0.0070488721906093454,-0.010469085221591725,0.0009336254557098471,45.004973970141414,7.573,0.08669972378993576,7.746399447579872,7.399600552420129,0.04579412322193891,0.43367914280866937,0.16431714322585256,0.021763860029914248,14.337750958122639,17.094227010830885,24.923088118991437,27.272727272727224,28.138528138528084,1677134641.0,1673299433.75,0.2503126112720817,0.5134431632560583,0.16950523934879516,6470628.4,-1.5719301330428845,0.5847819973713836,0.007947019867549735,-0.0030371055064044583,-0.035677792915531414,3.0,3.0,0.0026041666666667407,1.0,1035.33,1045.1,0.004382339938877822,-0.0021959136910446597,-0.008124062790653697,0.1851009582106375,-0.004382339938877822,-0.00044609423497921075,-0.032536674185204006,-0.03280316919144777,1.2917545322282056,0.9002959587269019,7.68,7.92,0.03125,0.011784929806131439,0.01946507019386856,7.68,7.7,0.0018485299,0.0,1
2023-03-24,7.68,7.79,7.64,7.7,16312592,0.019867549668874274,0.019867549668874274,0.02257636122177953,0.017173051519154603,0.0,0.0026041666666667407,7.5680000000000005,7.574,7.8275,7.597963941779675,7.661531041312203,-0.06356709953252793,-0.0815857923974071,0.01801869286487917,-0.008255467471756874,0.0023400899824518404,51.428080620023195,7.574,0.08810281075621762,7.7502056215124355,7.397794378487564,0.04652907882557055,0.8575368337244221,0.16972306156686312,0.02204195604764456,13.65088347855506,24.626407187245512,22.40573464187193,72.72727272727278,43.809523809523775,1693447233.0,1674302423.0,0.2473049095912171,0.38795142875258093,-0.10141119631265569,6782451.1,3.543589296537726,2.4051175245480207,0.019480519480519525,0.01663585951940849,-0.016288725646758206,4.0,3.0,0.0090673575129534,1.0,1047.1,1046.79,0.0016170701368289908,0.0015787358631378368,0.006954865520027775,0.17863161892445437,0.018250479532045283,0.015594315656016766,-0.004350698853361035,-0.004320649318392378,1.2897673050829424,0.8961898341282754,7.72,7.92,0.02590673575129543,0.01609116417568579,0.009815571575609638,7.72,7.79,0.0017760257,0.0,1
2023-03-27,7.72,7.81,7.68,7.79,8043112,0.011688311688311748,0.03178807947019879,0.03178807947019879,0.037283621837550074,0.026350461133069825,0.041443850267379734,7.6240000000000006,7.589500000000001,7.829,7.627507950736648,7.671047260474261,-0.04353930973761333,-0.07397649586544836,0.030437186127835025,-0.0055891283360222505,0.00390721259664121,54.83644322400296,7.589500000000001,0.09746659346716317,7.7844331869343275,7.3945668130656745,0.05136917766238262,1.0142787720070159,0.1668857000263729,0.021423068039329,13.141762648118267,24.11218315155089,21.159053528912132,94.2857142857144,64.76190476190482,1701490345.0,1676110051.2,0.22975612417265337,0.42599814477617254,-0.09701363081260193,6782123.35,0.4689012873196015,1.1859282978095644,0.016688061617458266,0.02641807760722026,-0.004981479116106691,0.0,3.0,-0.0025542784163474774,0.0,1047.78,1052.25,0.005215945891726248,0.028491838529957958,0.030354957160342755,0.16602268488996227,0.0064723657965855,0.008791783307592116,0.011088893107036979,0.010762206781241623,1.2894023591594876,0.898060606693045,7.83,8.11,0.03575989782886335,0.02246179789118674,0.01329809993767661,7.83,7.81,0.0017760257,0.0,1
2023-03-28,7.83,7.94,7.81,7.81,12390745,0.0025673940949935137,0.014285714285714235,0.03443708609271523,0.03718459495351922,0.046916890080428875,0.04411764705882337,7.68,7.605999999999999,7.837666666666666,7.655583650623318,7.681340055994687,-0.025756405371368807,-0.06433247776663245,0.038576072395263644,-0.00329787520760164,0.004939317848305204,55.582356285322945,7.605999999999999,0.10555118488945028,7.817102369778899,7.394897630221099,0.0555094319692086,0.9831779013510403,0.16567957859591773,0.021213774468107266,13.449465759920189,28.15750131792052,19.79072469277024,72.91666666666653,79.97655122655125,1713881090.0,1678537216.65,0.22962093367503505,0.39735672279067275,-0.1070072033981223,7093271.7,1.7892522430068094,1.7468307325659047,0.016645326504481535,0.026820930844070556,-0.0035299621485986865,1.0,3.0,0.008894536213468918,1.0,1055.57,1054.29,0.0019387027797577172,0.021173348314171392,0.028896826326267666,0.1658937887022542,0.0006286913152357965,0.01601124663934783,0.015220820732555707,0.014793340151414869,1.2555853013676401,0.8829905870692287,7.87,8.13,0.03303684879288449,0.022053109422089046,0.010983739370795442,7.87,7.94,0.0017760257,0.0,1
2023-03-29,7.87,7.98,7.85,7.94,10444796,0.016645326504481472,0.019255455712451797,0.03116883116883118,0.051655629139072845,0.02849740932642497,0.036553524804177506,7.758,7.619999999999999,7.8453333333333335,7.699340012065885,7.700500051846932,-0.001160039781047395,-0.05169799016951544,0.05053795038846805,-0.00014610072809161147,0.006364981157237789,60.185356039419055,7.619999999999999,0.12904507576399543,7.87809015152799,7.361909848472008,0.06774019725144127,1.1199384170714772,0.1659881801247808,0.020905312358284734,13.95505832967645,27.81893365456769,18.34293520247479,92.3076923076923,86.50335775335776,1724325886.0,1681170452.35,0.2216490038569228,0.37161703124632184,0.10879875043429431,7299341.95,1.0324814822174153,1.4309229614869599,0.016372795969773396,0.0419947506561682,0.01206662134602321,2.0,3.0,-0.007518796992481258,0.0,1055.18,1056.33,0.0019349514839370752,0.015174813077824867,0.015165056941040866,0.15747461688113293,0.014710375020544397,0.03648081606124798,0.02138846786313664,0.021068955946519363,1.2537990768003915,0.8737265971658353,7.98,8.16,0.022556390977443552,0.018411035314513935,0.004145355662929617,7.98,7.92,0.0017760257,0.0,1
2023-03-30,7.98,8.03,7.92,7.92,8982472,-0.0025188916876575096,0.014084507042253502,0.016688061617458283,0.04900662251655641,0.04623513870541607,0.04900662251655641,7.832000000000001,7.6385000000000005,7.851166666666668,7.733287702517287,7.7167593072656775,0.016528395251609318,-0.03805271308529049,0.05458110833689981,0.002086918592374914,0.006891554082941895,59.16944826954879,7.6385000000000005,0.1441225721025738,7.926745144205148,7.350254855794853,0.07547166176740125,0.988299639489595,0.16198902440158214,0.02045315964666441,14.695858075441025,28.674334332468064,17.45322639141444,80.701754385965,81.97537112010797,1715343414.0,1683546546.25,0.21398839821471868,0.36685247957188327,0.4127016625492061,7556483.75,0.4826051079501234,1.1887105560175393,0.013888888888888817,0.036852785232702745,0.008767274502727629,3.0,3.0,-0.0025188916876575096,0.0,1061.32,1059.44,0.002944155708916929,0.0137211750071764,0.021038733242740637,0.1570441969933868,-0.005463047396574439,0.03528544750938001,0.02796788927381577,0.02739160461130785,1.2544030666360804,0.8717383043181979,7.94,8.03,0.011335012594458238,0.010292452830188648,0.0010425597642695905,7.94,7.92,0.0017760257,0.0,1
2023-03-31,7.94,7.98,7.87,7.92,10542940,0.0,-0.0025188916876575096,0.014084507042253502,0.02857142857142847,0.04623513870541607,0.06451612903225801,7.876,7.6625,7.857333333333333,7.7620126713607815,7.731814173394146,0.03019849796663543,-0.02440247087490531,0.05460096884154074,0.0038129416624539682,0.00689406172241676,59.16944826954879,7.6625,0.14920402844846714,7.960908056896934,7.364091943103065,0.07788791044618193,0.9314561789612417,0.158275522658612,0.019984283163966162,14.949015957572847,27.250877708226618,18.843273066805946,80.701754385965,84.57040035987411,1715343414.0,1686159824.7,0.20463641991951426,0.3658043819622548,0.8367099577295,7846446.2,0.9144502225971614,1.3436579734657454,0.01388888888888893,0.03360522022838497,0.007975564228746013,4.0,3.0,0.00996264009962644,1.0,1060.0,1064.64,0.0049082534168995995,0.01705213079987411,0.03890629116777444,0.14917930544829908,-0.0049082534168995995,0.01151929777155436,0.025609837864483564,0.024650767910642912,1.2561027004595504,0.8714232551673368,8.03,8.07,0.00498132004981322,-0.004633894425369212,0.009615214475182432,8.03,8.11,0.0015586223,0.0,1
2023-04-03,8.03,8.11,7.98,8.11,20429202,0.023989898989899006,0.023989898989899006,0.021410579345088054,0.04107830551989733,0.07989347536617841,0.07989347536617841,7.94,7.6925,7.868833333333333,7.815549183459122,7.759827938327913,0.055721245131209685,-0.008377727673682311,0.06409897280489199,0.006870683739976534,0.007903695783587177,65.57218793063791,7.6925,0.17501503694792184,8.042530073895843,7.342469926104156,0.09100554407431745,1.096377327458201,0.16054155675442539,0.01979550638155677,15.888080253997998,30.731210773017885,17.250351335834686,100.0,87.13450292397668,1735772616.0,1689452832.8,0.2166859174530147,0.3307540090342691,0.21575404481973756,8526175.85,2.9313991404029562,2.3960568441712353,0.01602959309494439,0.054273643158921026,0.030648338381378037,0.0,4.0,0.0,0.0,1074.69,1079.28,0.013751127141568897,0.02568781183178892,0.05072139255047792,0.15495991016373328,0.010238771848330108,0.015390493688108409,0.029172082815700495,0.027763861117255262,1.2606605802363946,0.877985726494982,8.13,8.07,-0.0073800738007380184,-0.014805430199008596,0.007425356398270577,8.13,8.13,0.0017760257,0.0,1
