entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-10-13,2023-10-19,12.39,11.84,8000,4,-4400000.0,-4882400.0,-0.04915914740333699,fixed_horizon_exit
2023-10-27,2023-11-02,12.01,11.96,7900,4,-395000.0,-868210.0,-0.009132442857831382,fixed_horizon_exit
2023-11-03,2023-11-09,12.09,12.26,7700,4,1309000.0,839608.0,0.009001021942880163,fixed_horizon_exit
2023-11-10,2023-11-16,12.18,11.92,7700,4,-2002000.0,-2464924.0,-0.02622997027291886,fixed_horizon_exit
2023-11-17,2023-11-23,11.79,11.49,7800,4,-2340000.0,-2792790.0,-0.03030834006287679,fixed_horizon_exit
2023-11-24,2023-11-30,11.54,11.92,7700,4,2926000.0,2472932.0,0.02777460676567143,fixed_horizon_exit
2023-12-04,2023-12-08,12.01,11.75,7600,4,-1976000.0,-2426452.0,-0.026530619028387853,fixed_horizon_exit
2023-12-11,2023-12-15,11.75,11.32,7600,4,-3268000.0,-3704696.0,-0.04140315114451947,fixed_horizon_exit
2023-12-19,2023-12-25,11.32,11.49,7500,4,1275000.0,846675.0,0.00995270942214511,fixed_horizon_exit
2023-12-26,2024-01-02,11.49,11.41,7500,4,-600000.0,-1029075.0,-0.011917852719278588,fixed_horizon_exit
2024-02-06,2024-02-19,11.41,11.66,7500,4,1875000.0,1441500.0,0.016811250417657235,fixed_horizon_exit
2024-02-20,2024-02-26,11.66,11.54,7400,4,-888000.0,-1316756.0,-0.015230259891880048,fixed_horizon_exit
2024-02-27,2024-03-04,11.58,11.49,7400,4,-666000.0,-1092462.0,-0.012723258146918598,fixed_horizon_exit
2024-03-05,2024-03-11,11.49,10.68,7300,4,-5913000.0,-6314646.0,-0.07513432664696716,fixed_horizon_exit
2024-03-13,2024-03-19,10.55,10.68,7400,4,962000.0,568764.0,0.007270766523824389,fixed_horizon_exit
2024-03-26,2024-04-01,10.59,10.68,7400,4,666000.0,272172.0,0.003466155507681521,fixed_horizon_exit
