symbol,organ_code,current_price,market_cap,issue_share,tag,rating,rating_as_of,organ_name,organ_short_name,com_type_code,com_group_code,sector,average_match_value1_month,average_match_volume1_month,highest_price1_year,lowest_price1_year,foreigner_percentage,maximum_foreign_percentage,state_percentage,analyst,upside_to_target_percent,dividend_per_share_tsr,projected_tsr_percentage,target_price,company_profile,in_cu,icb_code_lv2,icb_code_lv4,free_float,free_float_percentage,listing_date,prev_insight,fund_info,is_bank,listing,bank
SAB,SBCO,46500.0,59639150298000.0,1282562372.0,,BUY,06-Jan-26,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn,SABECO,CT,VNINDEX,Food & Beverage,32438895585.714287,713263.0,53423.0,39342.0,0.58789098,1.0,0.36002389,Nguyen Nguyen,0.2688172043,5000.0,0.376344086,59000.0,"Tổng công ty cổ phần Bia – Rượu – Nước giải khát Sài Gòn (SAB) có tiền thân là một xưởng bia nhỏ do người Pháp thành lập vào năm 1875. SABECO hoạt động chính trong ngành sản xuất bia và các loại nước giải khát. SABECO hiện có 26 nhà máy với tổng công suất sản xuất đạt trên 2,4 tỷ lít bia/năm. SABECO sở hữu công nghệ sản xuất hiện đại, nhập khẩu từ các hãng sản xuất thiết bị chuyên dùng cho ngành bia hàng đầu thế giới tại Châu Âu như Krones AG, KHS... Sản phẩm bia của SABECO được xuất khấu tới hơn 40 nước trên thế giới. SAB chính thức được niêm yết tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ cuối năm 2016.",True,3500,3533,141081860,0.1099999993,2016-12-06T00:00:00,"{'targetPrice': 58000.0, 'rating': 'BUY', 'ratingAsOf': '10-Sep-25', 'analyst': 'Nguyen Nguyen', 'version': '20260108'}",,False,True,False
