entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2024-01-29,2024-02-02,15.75,16.81,6300,4,6678000.0,6161841.0,0.061975731077527484,fixed_horizon_exit
2024-05-15,2024-05-21,16.93,16.9,6200,4,-186000.0,-710272.0,-0.006753179995590626,fixed_horizon_exit
2024-07-29,2024-08-02,17.28,16.7,6000,4,-3480000.0,-3987960.0,-0.03838734567901234,fixed_horizon_exit
2024-08-12,2024-08-16,16.95,17.31,5900,4,2124000.0,1617603.0,0.01614293536820165,fixed_horizon_exit
2024-08-20,2024-08-26,17.31,17.6,5900,4,1711000.0,1195222.0,0.011679702409162034,fixed_horizon_exit
2024-08-27,2024-09-04,17.64,17.64,5800,4,0.0,-511560.0,-0.00499001996007984,fixed_horizon_exit
2024-09-06,2024-09-12,17.67,17.56,5800,4,-638000.0,-1148516.0,-0.011184196406281946,fixed_horizon_exit
2024-09-18,2024-09-24,17.82,18.86,5700,4,5928000.0,5402346.0,0.05308014722519047,fixed_horizon_exit
2024-09-27,2024-10-03,18.5,18.28,5800,4,-1276000.0,-1808672.0,-0.01682257107406808,fixed_horizon_exit
2024-10-07,2024-10-11,18.36,18.68,5700,4,1824000.0,1295268.0,0.01235220191425428,fixed_horizon_exit
2024-10-14,2024-10-18,18.68,18.57,5700,4,-627000.0,-1157499.0,-0.010849286437830976,fixed_horizon_exit
2024-10-21,2024-10-25,18.57,18.1,5700,4,-2679000.0,-3200208.0,-0.03017336355828999,fixed_horizon_exit
2024-10-28,2024-11-01,18.21,17.82,5600,4,-2184000.0,-2687328.0,-0.026299953634740404,fixed_horizon_exit
2024-11-11,2024-11-15,17.85,17.64,5600,4,-1176000.0,-1672272.0,-0.016696019725255373,fixed_horizon_exit
2024-11-18,2024-11-22,17.64,17.92,5500,4,1540000.0,1050280.0,0.01080378924690302,fixed_horizon_exit
2024-11-25,2024-11-29,17.92,18.1,5500,4,990000.0,494230.0,0.005004499928714001,fixed_horizon_exit
2024-12-02,2024-12-06,18.14,18.36,5500,4,1210000.0,707520.0,0.007077355762565277,fixed_horizon_exit
2025-01-06,2025-01-10,17.85,17.82,5600,4,-168000.0,-667296.0,-0.006662305640819202,fixed_horizon_exit
2025-01-13,2025-01-17,17.82,18.0,5600,4,1008000.0,506016.0,0.005060585898909252,fixed_horizon_exit
2025-01-20,2025-01-24,18.03,18.07,5500,4,220000.0,-276485.0,-0.0027825657614333173,fixed_horizon_exit
2025-04-08,2025-04-14,14.94,17.35,6700,4,16147000.0,15598069.0,0.1555169446916074,fixed_horizon_exit
