date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-14,10.30934271685465,10.459947297834926,10.65421827417345,10.796585228869406,10.990508069429325,0.5038,10.65
2026-08-17,10.06394558057808,10.423916259078343,10.649214077117469,10.916979224750635,11.184472334521883,0.4981,10.65
2026-08-18,9.941420197214342,10.33827614544371,10.644020448039614,10.978173862146472,11.257602108987342,0.4812,10.65
2026-08-19,9.886306317291284,10.280807772919962,10.67432466876744,10.989173080225545,11.272647663591886,0.51615,10.65
2026-08-20,9.866729945371796,10.263367030986325,10.612616334292168,11.030815481664805,11.38726260907366,0.46995,10.65
2026-08-21,9.78900820796914,10.202353179099168,10.613312356447373,11.053422810014819,11.491955478593841,0.47625,10.65
2026-08-24,9.706120299794472,10.152837786845112,10.623928367589162,11.098068180892401,11.578182292101838,0.48555,10.65
2026-08-25,9.6600355576586,10.121545942388734,10.617668448746752,11.125077222093733,11.626238889413255,0.4821,10.65
2026-08-26,9.60979404939216,10.072487151406458,10.606361506231298,11.152417067494168,11.683987129391355,0.47895,10.65
2026-08-27,9.558252698405308,10.04326836981139,10.592285808310871,11.15790160720542,11.724852096696601,0.4723,10.65
2026-08-28,9.509061158123748,10.000702758049815,10.578123447182344,11.19675303378963,11.803245559252867,0.4675,10.65
2026-09-03,9.440407887985666,9.971159081523716,10.585080821124492,11.21989288178279,11.854515572983976,0.47165,10.65
2026-09-04,9.401868172514897,9.946912683271702,10.572266363518029,11.245258033465724,11.896156236445986,0.4687,10.65
2026-09-07,9.359431053321856,9.92920806992086,10.563481794984364,11.258012522729924,11.934473083534147,0.46565,10.65
2026-09-08,9.330464737140716,9.905216017609806,10.55433193623493,11.261388764959243,11.974252022079884,0.4603,10.65
2026-09-09,9.28428189375237,9.87727687004952,10.548578860784605,11.285699476181344,12.036484642156504,0.46285,10.65
2026-09-10,9.233487800360244,9.849236978881205,10.546997046335363,11.316916976229148,12.088842365371326,0.4643,10.65
2026-09-11,9.200895515570457,9.832038277768074,10.546115360773335,11.341588831200607,12.110207671207355,0.46295,10.65
2026-09-14,9.161683278621055,9.798433800770077,10.546938319569923,11.34638400576426,12.163963949468794,0.4622,10.65
2026-09-15,9.136993165178184,9.784360947202792,10.534271087987136,11.360186758873564,12.20362757477513,0.45965,10.65
