entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-09-12,2023-09-18,45.38,43.5,2100,4,-3948000.0,-4412646.0,-0.04621123552806243,fixed_horizon_exit
2023-09-19,2023-09-25,43.72,38.96,2100,4,-9996000.0,-10425072.0,-0.11332139015655789,fixed_horizon_exit
2023-09-26,2023-10-02,39.68,38.89,2100,4,-1659000.0,-2070663.0,-0.024799946478011717,fixed_horizon_exit
2023-10-31,2023-11-06,30.63,34.4,2700,4,10179000.0,9734958.0,0.11747774447839548,fixed_horizon_exit
2024-02-27,2024-03-04,40.79,43.43,2200,4,5808000.0,5341886.0,0.059408762763759074,fixed_horizon_exit
2024-03-13,2024-03-19,48.42,48.27,2000,4,-300000.0,-783300.0,-0.008072454842483558,fixed_horizon_exit
2024-03-20,2024-03-26,48.71,48.12,1900,4,-1121000.0,-1580382.0,-0.017042080896716116,fixed_horizon_exit
2024-03-27,2024-04-02,48.86,48.12,1900,4,-1406000.0,-1865952.0,-0.020059757684794146,fixed_horizon_exit
2024-04-03,2024-04-09,47.9,45.48,1900,4,-4598000.0,-5039256.0,-0.055259835235583116,fixed_horizon_exit
2024-04-15,2024-04-22,42.91,40.35,2000,4,-5120000.0,-5533740.0,-0.0643520695732748,fixed_horizon_exit
2025-03-19,2025-03-25,38.08,37.36,2100,4,-1512000.0,-1907304.0,-0.02380323386839766,fixed_horizon_exit
2025-04-08,2025-04-14,27.64,32.21,2900,4,13253000.0,12812461.0,0.1595250165371139,fixed_horizon_exit
2025-04-15,2025-04-21,32.12,30.39,2900,4,-5016999.999999985,-5467688.999999985,-0.05858177791366194,fixed_horizon_exit
2025-04-22,2025-04-28,30.77,31.39,2800,4,1736000.0,1300012.0,0.0150589299139777,fixed_horizon_exit
2025-04-29,2025-05-08,31.73,32.21,2800,4,1344000.0,895748.0,0.010062132275002468,fixed_horizon_exit
2025-06-23,2025-06-27,42.27,42.96,2100,4,1449000.0,1000818.0,0.011252158564347529,fixed_horizon_exit
2025-06-30,2025-07-04,43.3,43.01,2100,4,-609000.0,-1061823.0,-0.01165405908736799,fixed_horizon_exit
2025-07-07,2025-07-11,43.15,43.54,2100,4,819000.0,363468.0,0.00400311775059383,fixed_horizon_exit
2025-07-25,2025-07-31,45.2,42.37,2000,4,-5660000.0,-6095020.0,-0.06728821118824298,fixed_horizon_exit
2025-08-05,2025-08-11,43.01,47.01,1900,4,7600000.0,7168605.0,0.08754752759071488,fixed_horizon_exit
2025-08-13,2025-08-19,45.89,42.03,2000,4,-7720000.0,-8155740.0,-0.08868447458971793,fixed_horizon_exit
2025-08-20,2025-08-26,42.03,40.57,1900,4,-2774000.0,-3164963.0,-0.03955377372782391,fixed_horizon_exit
2025-08-29,2025-09-08,41.0,40.76,1900,4,-456000.0,-844132.0,-0.010814468623728153,fixed_horizon_exit
2025-09-15,2025-09-18,44.42,42.18,1800,3,-4032000.0,-4419684.0,-0.05516611980900873,forced_terminal_exit
