date,open,high,low,close,volume,return_1d,return_5d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,target_next_up,next_return
2009-06-18,2.5,2.5,2.28,2.3,870410,-0.04166666666666674,-0.04166666666666674,0.9008264462809916,2.476,1.9585000000000001,,2.233261227167429,1.9118708564209363,0.3213903707464927,0.29446601076796414,0.026924359978528545,73.83608951279828,1.9585000000000001,0.44115011169967033,2.8408002233993406,1.0761997766006595,0.900995888076937,0.6935282293618056,0.08474708836413933,0.03684656015832145,,63.34488825360546,25.319720549363094,64.5833333333333,76.89853314853313,1533660.0,793891.5,0.53701751371589,191716.5,2.2009485540425158,4.540089142040461,0.09565217391304356,0.17436813888179703,,0,-0.021739130434782483
2009-06-19,2.33,2.33,2.2,2.25,387420,-0.021739130434782483,-0.1071428571428571,0.7857142857142858,2.4219999999999997,2.008,,2.2358364229878247,1.936917459649015,0.29891896333880963,0.29535660128213326,0.0035623620566763714,70.67418810186204,2.008,0.41331267633724067,2.8346253526744816,1.1813746473255187,0.8233320245761767,0.6463782832313502,0.08797943919527222,0.039101972975676545,,56.659206472002495,29.14239643465252,55.68181818181817,65.72940947940945,1146240.0,851177.0,0.5699842858907,211062.5,0.572825372558012,1.83557003257329,0.057777777777777733,0.12051792828685248,,0,-0.04444444444444451
2009-06-22,2.15,2.16,2.15,2.15,331730,-0.04444444444444451,-0.18560606060606066,0.6165413533834585,2.324,2.0490000000000004,,2.2226308194512363,1.9527013515268659,0.26992946792437045,0.2902711746105807,-0.02034170668621027,64.70604571379144,2.0490000000000004,0.38200165334445185,2.813003306688904,1.2849966933110966,0.7457328518193301,0.5660991903541106,0.08883805068132422,0.04132002357270894,,52.10362905271721,30.819412999818397,38.74999999999998,53.005050505050484,814510.0,891875.5,0.6190122467174323,227648.5,0.3414468436762524,1.457202661120104,0.004651162790697782,0.049292337725719726,,0,-0.04651162790697683
2009-06-23,2.05,2.05,2.05,2.05,193580,-0.04651162790697683,-0.18650793650793662,0.474820143884892,2.2299999999999995,2.082,,2.196072231843354,1.959908658821172,0.23616357302218183,0.279449654292901,-0.043286081270719146,59.31210272163378,2.082,0.3491734601357296,2.780346920271459,1.3836530797285407,0.6708423825854555,0.47708875125592237,0.08963533277551536,0.04372455257342213,,47.95159695305348,36.332273104202116,16.901408450704206,37.11107554417412,620930.0,922894.5,0.6634356410647492,237327.0,-0.14569924007325763,0.8156678338326444,0.0,-0.015369836695485084,,1,0.04878048780487809
2009-06-24,2.15,2.15,2.13,2.15,694930,0.04878048780487809,-0.10416666666666663,0.4726027397260273,2.18,2.1165,,2.1889841961751455,1.9739894989084925,0.214994697266653,0.2665586628876514,-0.05156396562099841,62.663881462040706,2.1165,0.3170966148635062,2.750693229727012,1.4823067702729875,0.5992848851660878,0.5264115086930368,0.09037566614869284,0.042035193557531554,74.51772839399503,52.06525191484949,33.46074531892847,22.22222222222223,25.95787689097547,1315860.0,987858.0,0.6625144053102366,271271.5,1.3575986807393383,2.5617508658299895,0.009302325581395357,0.01582801795416966,,0,-0.04651162790697683
2009-06-25,2.21,2.21,2.05,2.05,337330,-0.04651162790697683,-0.10869565217391308,0.33986928104575154,2.13,2.1425,,2.1676020121482,1.9796199063967523,0.18798210575144747,0.25084335146041065,-0.06286124570896318,57.55767877231495,2.1425,0.286298978802157,2.715097957604314,1.569902042395686,0.534513846071705,0.4192277943262233,0.09534883285235765,0.04651162578163788,70.10749500394186,45.824677881008974,35.443150848639014,0.0,13.041210224308813,978530.0,1034860.0,0.6944456782593956,287043.0,0.16394905354320113,1.1751897799284428,0.07804878048780495,-0.043173862310385225,,0,-0.009756097560975618
2009-06-26,1.96,2.1,1.96,2.03,330390,-0.009756097560975618,-0.09777777777777785,0.2687499999999998,2.086,2.164,,2.1464324718177075,1.9833517651821782,0.16308070663552932,0.2332908224954344,-0.07021011585990508,56.564922513800205,2.164,0.25817986386483205,2.6803597277296642,1.647640272270336,0.47722710511059524,0.37024549669164464,0.09853820193433212,0.04854098617454784,65.3516109720232,41.174229934785274,38.370194662194336,10.294117647058798,10.83877995642701,648140.0,1064050.0,0.690472591979336,302270.0,0.09355501574637959,1.0930294107916763,0.06896551724137938,-0.061922365988909545,,1,0.049261083743842304
2009-06-29,2.06,2.13,2.05,2.13,297910,0.049261083743842304,-0.009302325581395321,0.2678571428571428,2.082,2.1864999999999997,,2.143904399230368,1.9942145973909058,0.14968980183946212,0.21657061836423996,-0.06688081652477784,60.25609691571116,2.1864999999999997,0.23206793469971143,2.6506358693994225,1.7223641306005768,0.4245468734501925,0.43913420215387683,0.09864261608187984,0.0463110873623849,61.13251539925516,40.365087484230656,35.59175234282016,24.999999999999982,11.764705882352928,946050.0,1105081.0,0.6899504079187561,314111.0,-0.05488385506694419,0.9484226913415958,0.037558685446009425,-0.025840384175623066,,0,-0.04694835680751175
2009-06-30,2.13,2.13,2.03,2.03,250170,-0.04694835680751175,-0.009756097560975618,0.15340909090909083,2.0780000000000003,2.2,,2.126380645502619,1.9968653679545423,0.1295152775480768,0.19915955020100734,-0.06964427265293055,55.20391983134879,2.2,0.2130233493503027,2.6260466987006055,1.7739533012993949,0.3873151806369139,0.3004913539777666,0.09873957207603129,0.04864018328868537,57.06203808082872,37.44506213475094,34.46383921488178,10.294117647058798,15.196078431372527,695880.0,1132786.0,0.7081380545439603,325802.0,-0.26325258831395393,0.7678590063903843,0.049261083743842415,-0.07727272727272738,,0,-0.049261083743842304
2009-07-01,1.93,1.93,1.93,1.93,261330,-0.049261083743842304,-0.10232558139534886,0.048913043478260754,2.034,2.2045,,2.0961682385022162,1.9919123777356873,0.10425586076652893,0.18017881231411167,-0.07592295154758275,50.632108840086524,2.2045,0.20584805331270842,2.616196106625417,1.7928038933745831,0.3735051999323356,0.16662303142721382,0.09882960264202904,0.05120704800105132,53.41719761832063,34.7387401180297,39.2004304958867,0.0,11.764705882352928,434550.0,1145349.5,0.7215695291531808,336793.5,-0.26955069998670644,0.7759354025537903,0.0,-0.12451803129961436,,0,-0.010362694300518172
