item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1026781683000.0,1887983723000.0,1520609191000.0,1042773432000.0,410223705000.0,512374782000.0,566363249000.0,609694039000.0,835995736000.0,647700525000.0,700836738000.0,920374583000.0,284377961000.0,547666958000.0,554141153000.0,743749672000.0,802643415000.0,1233561181000.0,1441415871000.0,1609828297000.0,1696977772000.0,1458305400000.0,1889347514000.0,1897939217000.0,1242770581000.0,1553114184000.0,1463964870000.0,1634682179000.0,1390061943000.0,2332804434000.0,1905644247000.0,1856015781000.0,1806182972000.0,1926112844000.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,-9324700000.0,-7064450000.0,-2381736000.0,-10724647000.0,-281652000.0,-6661690000.0,-18540507000.0,-3398444000.0,0.0,0.0,0.0,-6161292000.0,0.0,0.0,0.0,-10422089000.0,0.0,0.0,-1832791000.0,-32031963000.0,-32263093000.0,-45353965000.0,-10305819000.0,-5384039000.0,-10239670000.0,-26322635000.0,-22110675000.0,-3041406000.0
Doanh thu thuần,Net sales,net_sales,1026781683000.0,1887983723000.0,1520609191000.0,1042773432000.0,410223705000.0,512374782000.0,557038549000.0,602629589000.0,833614000000.0,636975878000.0,700555086000.0,913712893000.0,265837454000.0,544268514000.0,554141153000.0,743749672000.0,802643415000.0,1227399889000.0,1441415871000.0,1609828297000.0,1696977772000.0,1447883311000.0,1889347514000.0,1897939217000.0,1240937790000.0,1521082221000.0,1431701777000.0,1589328214000.0,1379756124000.0,2327420395000.0,1895404577000.0,1829693146000.0,1784072297000.0,1923071438000.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-547708547000.0,-938764309000.0,-658396633000.0,-818856495000.0,-324847356000.0,-361136180000.0,-553603316000.0,-621689656000.0,-550944912000.0,-503707927000.0,-756717986000.0,-1082187580000.0,-213412666000.0,-488406990000.0,-377623588000.0,-511464292000.0,-512833447000.0,-1051747297000.0,-1160601992000.0,-1191082558000.0,-1284611367000.0,-1231710496000.0,-1370659197000.0,-1680691853000.0,-742650814000.0,-1038727030000.0,-822335759000.0,-1007423409000.0,-815296830000.0,-1440618761000.0,-1133050784000.0,-1337862644000.0,-1158281580000.0,-1270986743000.0
Lợi nhuận gộp,Gross Profit,gross_profit,479073136000.0,949219414000.0,862212558000.0,223916937000.0,85376349000.0,151238602000.0,3435233000.0,-19060067000.0,282669088000.0,133267951000.0,-56162900000.0,-168474687000.0,52424788000.0,55861524000.0,176517565000.0,232285380000.0,289809968000.0,175652592000.0,280813879000.0,418745739000.0,412366405000.0,216172815000.0,518688317000.0,217247364000.0,498286976000.0,482355191000.0,609366018000.0,581904805000.0,564459294000.0,886801634000.0,762353793000.0,491830502000.0,625790717000.0,652084695000.0
Doanh thu hoạt động tài chính,Financial income,financial_income,265154784000.0,171039541000.0,740394810000.0,210914640000.0,198501484000.0,178454563000.0,1438727782000.0,257849656000.0,157128481000.0,193006899000.0,139308545000.0,783598219000.0,349381638000.0,126778094000.0,131878805000.0,127597012000.0,192433717000.0,95362548000.0,117516140000.0,81588709000.0,140603812000.0,115207273000.0,35285629000.0,294999477000.0,73000638000.0,89872320000.0,50449137000.0,67106342000.0,58093372000.0,77591013000.0,78926557000.0,80765298000.0,106185653000.0,58052387000.0
Chi phí tài chính,Financial expenses,financial_expenses,-396082714000.0,-527611057000.0,-442665687000.0,-318627212000.0,-360171807000.0,-381245172000.0,-272682592000.0,-349203912000.0,-323656015000.0,-122691702000.0,-264031809000.0,-503373103000.0,-214773324000.0,-171468222000.0,-691541699000.0,254730889000.0,-185935046000.0,-875854258000.0,-166049752000.0,-406780617000.0,-145620867000.0,-408186537000.0,-232113833000.0,995815777000.0,-177425044000.0,-162542152000.0,-165444362000.0,-182663833000.0,-108753686000.0,-286378843000.0,-198536711000.0,878065440000.0,576523827000.0,560426752000.0
Chi phí lãi vay,Interest expenses,interest_expenses,-376643990000.0,-428655799000.0,-407529415000.0,-326116098000.0,-328353118000.0,-355818482000.0,-248519193000.0,-287647055000.0,-267384264000.0,-222778382000.0,-213074410000.0,-496858750000.0,-199801102000.0,-164960088000.0,-166496684000.0,-167410395000.0,-162681086000.0,-223625108000.0,-166851219000.0,-225491995000.0,-167570764000.0,-314531352000.0,-195939081000.0,951800507000.0,-167705183000.0,-159255761000.0,-144399040000.0,-244734701000.0,-142662376000.0,-217296109000.0,-203624684000.0,-178479613000.0,582851166000.0,-563938250000.0
Chi phí bán hàng,Selling expenses,selling_expenses,-39778009000.0,-54605031000.0,-50524467000.0,-47538707000.0,-38489276000.0,-102745054000.0,-90737114000.0,-75571854000.0,-84378084000.0,-131758609000.0,-73821668000.0,-64625845000.0,-17223230000.0,-31034054000.0,-38688599000.0,-42341282000.0,-52131738000.0,-90534641000.0,-58592791000.0,-50279020000.0,-58900521000.0,-46192139000.0,-67692771000.0,-83872653000.0,-115034325000.0,-87140811000.0,-69569854000.0,-124742012000.0,-110050051000.0,-107938694000.0,-107687909000.0,-127210729000.0,-83697439000.0,-65362949000.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-156771933000.0,-333709328000.0,-212467198000.0,-291322539000.0,-166214564000.0,-194595898000.0,-136567454000.0,-92906712000.0,-98617119000.0,-69295260000.0,-154701797000.0,-919831874000.0,-367326555000.0,224772140000.0,456991492000.0,-404543301000.0,5171913000.0,950570855000.0,181064983000.0,265413325000.0,-36895672000.0,-45940897000.0,-38801403000.0,-77447879000.0,-38699301000.0,-47633376000.0,-34491218000.0,-44460744000.0,-36486579000.0,-42909626000.0,-35817995000.0,-44025242000.0,-43992413000.0,-71243148000.0
