article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
979234b35b8e73d959166dc26d1bb8935cbc32e75162cb283bf7ca5e46e8463b,TPB,vnstock:VCI,vnstock:VCI,,"TPB: Thông báo về việc ứng cử, đề cử nhân sự dự kiến bầu bổ sung thành viên HĐQT nhiệm kỳ 2023-2028",,2025-12-03 10:24:00+00:00,2025-12-03 10:24:00+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
181f5ba0f595cc4e934a3ecc4e4f2d5e46664ec5abf4e9bf5fcbdfb54f5b2f57,TPB,vnstock:VCI,vnstock:VCI,,TPB: Thông báo thay đổi nhân sự - Miễn nhiệm và bổ nhiệm Người phụ trách quản trị Ngân hàng,,2025-12-09 10:12:05+00:00,2025-12-09 10:12:05+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
65a6ed617414efa290e1448e0b2c1c55bdeee52597eaa1be46bbcfc7256a8b3f,TPB,vnstock:VCI,vnstock:VCI,,TPB: HĐQT thông qua phương án mua lại trước hạn một số mã trái phiếu trong tháng 12 năm 2025,,2025-12-10 09:33:08+00:00,2025-12-10 09:33:08+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
55f2d996cba5d8ad0c559dc134c4eaeca4c52d895f3d2d365a76301ba9825450,TPB,vnstock:VCI,vnstock:VCI,,"TPB: Nghị quyết HĐQT về việc thông qua hợp đồng, giao dịch nghiệp vụ phi tín dụng thuộc thẩm quyền của HĐQT",,2025-12-16 09:26:31+00:00,2025-12-16 09:26:31+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
3815910a0ff6415bbc9be9523cf5e5521f0d9e969a84b80888e35e9afb4b3505,TPB,vnstock:VCI,vnstock:VCI,,TPB: Nghị quyết HĐQT thông qua tái cấp giữ nguyên hạn mức tín dụng cho Công ty Cổ phần Bán lẻ kỹ thuật số FPT,,2025-12-19 09:53:08+00:00,2025-12-19 09:53:08+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
9afe2ce67fcf1b2b4494503c5b15e2fda2a0668d4b0128922e5871ac0caeb8d6,TPB,vnstock:VCI,vnstock:VCI,,TPB: Thông báo về việc TPS trở thành công ty con của TPBank,,2025-12-31 11:19:49+00:00,2025-12-31 11:19:49+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
dd4c72361038ff20a00c82449d890a301b2db354e95c0ff8de1c1b420ed3b6d0,TPB,vnstock:VCI,vnstock:VCI,,TPB: Thông báo đơn xin từ nhiệm của Thành viên HĐQT,,2026-01-05 04:11:00+00:00,2026-01-05 04:11:00+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
fbcec77d6b935b90fd9542468c710b90bda342f99147029d9e456e42d9ee08d1,TPB,vnstock:VCI,vnstock:VCI,,TPB: Nghị quyết HĐQT về việc cấp tín dụng cho khách hàng Bùi Quang Ngọc,,2026-01-15 08:55:15+00:00,2026-01-15 08:55:15+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
e6172f33f78d9b2067e5205b6a7b721cf70512dfc1ee853419cbfdc5698820a1,TPB,vnstock:VCI,vnstock:VCI,,TPB: Nghị quyết HĐQT về việc thông qua phương án mua lại trái phiếu do TPBank phát hành,,2026-01-20 09:31:31+00:00,2026-01-20 09:31:31+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,corporate_action,0.0,neutral,keyword_heuristic_v1
a9ea01520c7deca4f53a3df452e8250af32c7419b006a82c1eac4b5d43e21154,TPB,vnstock:VCI,vnstock:VCI,,TPB: Thông báo công văn của NHNN về chấp thuận cho TPB thay đổi địa điểm Phòng GD Vĩnh Hải,,2026-01-28 03:45:53+00:00,2026-01-28 03:45:53+00:00,2026-08-16 06:21:48.367005+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
