symbol,organ_code,current_price,market_cap,issue_share,tag,rating,rating_as_of,organ_name,organ_short_name,com_type_code,com_group_code,sector,average_match_value1_month,average_match_volume1_month,highest_price1_year,lowest_price1_year,foreigner_percentage,maximum_foreign_percentage,state_percentage,analyst,upside_to_target_percent,dividend_per_share_tsr,projected_tsr_percentage,target_price,company_profile,in_cu,icb_code_lv2,icb_code_lv4,free_float,free_float_percentage,listing_date,prev_insight,fund_info,is_bank,listing,bank
CTG,CTG,32800.0,254755784093600.0,7766944637.0,,BUY,15-May-26,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,VietinBank,NH,VNINDEX,Banks,303378255628.5714,9726368.0,42839.0,28400.0,0.24712614,0.3,0.64463577,Quan Vu,0.5243902439,0.0,0.5243902439,50000.0,"Ngân hàng Thương mại Cổ phần Công thương Việt Nam (VietinBank) được thành lập từ năm 1988 sau khi tách ra từ Ngân hàng Nhà nước Việt Nam. Ngân hàng hoạt động trong lĩnh vực huy động và kinh doanh vốn, và cung cấp các dịch vụ tài chính liên quan. VietinBank chính thức hoạt động theo mô hình ngân hàng cổ phần từ năm 2009. VietinBank được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2009. Năm 2025, so với cùng kỳ, biên lãi thuần (NIM) ở mức 2.62%, giảm 0.26%. Tỷ lệ nợ xấu ở mức 1.1%, giảm 0.12%. Tỷ lệ bao phủ nợ xấu ở mức 158.83%, giảm 15.84%. Lợi nhuận sau thuế công ty mẹ có giá trị bằng 34,6 nghìn tỷ đồng, tăng 36.52%. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 21.23%, tăng 2.63%.",True,8300,8355,1165041695,0.1499999999,2009-07-16T00:00:00,"{'targetPrice': 44900.0, 'rating': 'BUY', 'ratingAsOf': '10-Mar-26', 'analyst': 'Quan Vu', 'version': '20260519'}",,True,True,True
